Tipo,DIRECCION,A�O,Semana,�rdenes completas Soportes,Ticket Repetido,PorcentajeTR,A�oSemana
DISTRITO,AGUASCALIENTES,2022,10,22,365,0.060273973,2022-10
DISTRITO,AGUASCALIENTES,2022,11,17,341,0.049853372,2022-11
DISTRITO,AGUASCALIENTES,2022,12,20,357,0.056022409,2022-12
DISTRITO,AGUASCALIENTES,2022,13,21,339,0.061946903,2022-13
DISTRITO,AGUASCALIENTES,2022,14,20,334,0.05988024,2022-14
DISTRITO,AGUASCALIENTES,2022,15,25,345,0.072463768,2022-15
DISTRITO,AGUASCALIENTES,2022,16,22,382,0.057591623,2022-16
DISTRITO,AGUASCALIENTES,2022,17,24,473,0.050739958,2022-17
DISTRITO,AGUASCALIENTES,2022,18,21,319,0.065830721,2022-18
DISTRITO,AGUASCALIENTES,2022,19,22,362,0.060773481,2022-19
DISTRITO,AGUASCALIENTES,2022,20,29,356,0.081460674,2022-20
DISTRITO,AGUASCALIENTES,2022,21,26,390,0.066666667,2022-21
DISTRITO,AGUASCALIENTES,2022,22,26,366,0.071038251,2022-22
DISTRITO,AGUASCALIENTES,2022,23,22,384,0.057291667,2022-23
DISTRITO,AGUASCALIENTES,2022,24,21,356,0.058988764,2022-24
DISTRITO,AGUASCALIENTES,2022,25,23,329,0.069908815,2022-25
DISTRITO,AGUASCALIENTES,2022,26,26,451,0.057649667,2022-26
DISTRITO,AGUASCALIENTES,2022,27,34,483,0.070393375,2022-27
DISTRITO,AGUASCALIENTES,2022,28,44,445,0.098876404,2022-28
DISTRITO,AGUASCALIENTES,2022,29,35,439,0.079726651,2022-29
DISTRITO,AGUASCALIENTES,2022,30,35,406,0.086206897,2022-30
DISTRITO,AGUASCALIENTES,2022,31,28,469,0.059701493,2022-31
DISTRITO,AGUASCALIENTES,2022,32,32,429,0.074592075,2022-32
DISTRITO,AGUASCALIENTES,2022,33,33,508,0.06496063,2022-33
DISTRITO,AGUASCALIENTES,2022,34,37,474,0.078059072,2022-34
DISTRITO,AGUASCALIENTES,2022,35,44,464,0.094827586,2022-35
DISTRITO,AGUASCALIENTES,2022,36,29,498,0.058232932,2022-36
DISTRITO,AGUASCALIENTES,2022,37,35,450,0.077777778,2022-37
DISTRITO,AGUASCALIENTES,2022,38,26,400,0.065,2022-38
DISTRITO,AGUASCALIENTES,2022,39,28,390,0.071794872,2022-39
DISTRITO,AGUASCALIENTES,2022,40,34,429,0.079254079,2022-40
DISTRITO,AGUASCALIENTES,2022,41,26,410,0.063414634,2022-41
DISTRITO,AGUASCALIENTES,2022,42,20,430,0.046511628,2022-42
DISTRITO,AGUASCALIENTES,2022,43,33,408,0.080882353,2022-43
DISTRITO,AGUASCALIENTES,2022,44,27,355,0.076056338,2022-44
DISTRITO,AGUASCALIENTES,2022,45,36,411,0.087591241,2022-45
DISTRITO,ARAGON,2022,1,47,441,0.106575964,2022-01
DISTRITO,ARAGON,2022,2,38,465,0.08172043,2022-02
DISTRITO,ARAGON,2022,3,35,558,0.062724014,2022-03
DISTRITO,ARAGON,2022,4,34,603,0.056384743,2022-04
DISTRITO,ARAGON,2022,5,37,510,0.07254902,2022-05
DISTRITO,ARAGON,2022,6,39,464,0.084051724,2022-06
DISTRITO,ARAGON,2022,7,33,489,0.067484663,2022-07
DISTRITO,ARAGON,2022,8,30,531,0.056497175,2022-08
DISTRITO,ARAGON,2022,9,32,468,0.068376068,2022-09
DISTRITO,ARAGON,2022,10,26,501,0.051896208,2022-10
DISTRITO,ARAGON,2022,11,32,503,0.06361829,2022-11
DISTRITO,ARAGON,2022,12,37,457,0.080962801,2022-12
DISTRITO,ARAGON,2022,13,30,463,0.064794816,2022-13
DISTRITO,ARAGON,2022,14,42,501,0.083832335,2022-14
DISTRITO,ARAGON,2022,15,35,474,0.073839662,2022-15
DISTRITO,ARAGON,2022,16,42,561,0.07486631,2022-16
DISTRITO,ARAGON,2022,17,56,570,0.098245614,2022-17
DISTRITO,ARAGON,2022,18,36,548,0.065693431,2022-18
DISTRITO,ARAGON,2022,19,36,439,0.082004556,2022-19
DISTRITO,ARAGON,2022,20,44,498,0.088353414,2022-20
DISTRITO,ARAGON,2022,21,48,575,0.083478261,2022-21
DISTRITO,ARAGON,2022,22,46,549,0.083788707,2022-22
DISTRITO,ARAGON,2022,23,32,534,0.059925094,2022-23
DISTRITO,ARAGON,2022,24,48,538,0.089219331,2022-24
DISTRITO,ARAGON,2022,25,41,494,0.082995951,2022-25
DISTRITO,ARAGON,2022,26,44,593,0.074198988,2022-26
DISTRITO,ARAGON,2022,27,37,553,0.066907776,2022-27
DISTRITO,ARAGON,2022,28,33,555,0.059459459,2022-28
DISTRITO,ARAGON,2022,29,40,523,0.076481836,2022-29
DISTRITO,ARAGON,2022,30,37,490,0.075510204,2022-30
DISTRITO,ARAGON,2022,31,24,427,0.056206089,2022-31
DISTRITO,ARAGON,2022,32,23,416,0.055288462,2022-32
DISTRITO,ARAGON,2022,33,26,436,0.059633028,2022-33
DISTRITO,ARAGON,2022,34,25,420,0.05952381,2022-34
DISTRITO,ARAGON,2022,35,27,444,0.060810811,2022-35
DISTRITO,ARAGON,2022,36,22,423,0.052009456,2022-36
DISTRITO,ARAGON,2022,37,30,389,0.077120823,2022-37
DISTRITO,ARAGON,2022,38,25,425,0.058823529,2022-38
DISTRITO,ARAGON,2022,39,30,448,0.066964286,2022-39
DISTRITO,ARAGON,2022,40,19,400,0.0475,2022-40
DISTRITO,ARAGON,2022,41,33,433,0.076212471,2022-41
DISTRITO,ARAGON,2022,42,27,383,0.070496084,2022-42
DISTRITO,ARAGON,2022,43,37,368,0.100543478,2022-43
DISTRITO,ARAGON,2022,44,16,358,0.044692737,2022-44
DISTRITO,ARAGON,2022,45,18,383,0.046997389,2022-45
DISTRITO,AZCAPOTZALCO,2022,1,72,471,0.152866242,2022-01
DISTRITO,AZCAPOTZALCO,2022,2,50,408,0.12254902,2022-02
DISTRITO,AZCAPOTZALCO,2022,3,66,438,0.150684932,2022-03
DISTRITO,AZCAPOTZALCO,2022,4,64,435,0.147126437,2022-04
DISTRITO,AZCAPOTZALCO,2022,5,46,399,0.115288221,2022-05
DISTRITO,AZCAPOTZALCO,2022,6,48,390,0.123076923,2022-06
DISTRITO,AZCAPOTZALCO,2022,7,47,483,0.097308489,2022-07
DISTRITO,AZCAPOTZALCO,2022,8,47,466,0.100858369,2022-08
DISTRITO,AZCAPOTZALCO,2022,9,57,452,0.126106195,2022-09
DISTRITO,AZCAPOTZALCO,2022,10,61,498,0.12248996,2022-10
DISTRITO,AZCAPOTZALCO,2022,11,66,527,0.125237192,2022-11
DISTRITO,AZCAPOTZALCO,2022,12,52,431,0.120649652,2022-12
DISTRITO,AZCAPOTZALCO,2022,13,41,475,0.086315789,2022-13
DISTRITO,AZCAPOTZALCO,2022,14,63,495,0.127272727,2022-14
DISTRITO,AZCAPOTZALCO,2022,15,50,444,0.112612613,2022-15
DISTRITO,AZCAPOTZALCO,2022,16,61,535,0.114018692,2022-16
DISTRITO,AZCAPOTZALCO,2022,17,99,619,0.15993538,2022-17
DISTRITO,AZCAPOTZALCO,2022,18,75,682,0.109970674,2022-18
DISTRITO,AZCAPOTZALCO,2022,19,52,466,0.111587983,2022-19
DISTRITO,AZCAPOTZALCO,2022,20,64,488,0.131147541,2022-20
DISTRITO,AZCAPOTZALCO,2022,21,71,498,0.142570281,2022-21
DISTRITO,AZCAPOTZALCO,2022,22,64,471,0.135881104,2022-22
DISTRITO,AZCAPOTZALCO,2022,23,50,479,0.104384134,2022-23
DISTRITO,AZCAPOTZALCO,2022,24,77,466,0.165236052,2022-24
DISTRITO,AZCAPOTZALCO,2022,25,67,513,0.130604288,2022-25
DISTRITO,AZCAPOTZALCO,2022,26,76,572,0.132867133,2022-26
DISTRITO,AZCAPOTZALCO,2022,27,86,577,0.149046794,2022-27
DISTRITO,AZCAPOTZALCO,2022,28,55,456,0.120614035,2022-28
DISTRITO,AZCAPOTZALCO,2022,29,61,488,0.125,2022-29
DISTRITO,AZCAPOTZALCO,2022,30,62,499,0.124248497,2022-30
DISTRITO,AZCAPOTZALCO,2022,31,66,518,0.127413127,2022-31
DISTRITO,AZCAPOTZALCO,2022,32,77,461,0.1670282,2022-32
DISTRITO,AZCAPOTZALCO,2022,33,62,516,0.120155039,2022-33
DISTRITO,AZCAPOTZALCO,2022,34,83,522,0.159003831,2022-34
DISTRITO,AZCAPOTZALCO,2022,35,83,580,0.143103448,2022-35
DISTRITO,AZCAPOTZALCO,2022,36,71,473,0.150105708,2022-36
DISTRITO,AZCAPOTZALCO,2022,37,40,358,0.111731844,2022-37
DISTRITO,AZCAPOTZALCO,2022,38,50,463,0.107991361,2022-38
DISTRITO,AZCAPOTZALCO,2022,39,59,488,0.120901639,2022-39
DISTRITO,AZCAPOTZALCO,2022,40,68,525,0.12952381,2022-40
DISTRITO,AZCAPOTZALCO,2022,41,55,461,0.119305857,2022-41
DISTRITO,AZCAPOTZALCO,2022,42,70,524,0.133587786,2022-42
DISTRITO,AZCAPOTZALCO,2022,43,63,471,0.133757962,2022-43
DISTRITO,AZCAPOTZALCO,2022,44,53,422,0.125592417,2022-44
DISTRITO,AZCAPOTZALCO,2022,45,54,452,0.119469027,2022-45
DISTRITO,CANCUN 1,2022,1,27,301,0.089700997,2022-01
DISTRITO,CANCUN 1,2022,2,34,360,0.094444444,2022-02
DISTRITO,CANCUN 1,2022,3,29,303,0.095709571,2022-03
DISTRITO,CANCUN 1,2022,4,30,329,0.09118541,2022-04
DISTRITO,CANCUN 1,2022,5,31,326,0.095092025,2022-05
DISTRITO,CANCUN 1,2022,6,28,343,0.081632653,2022-06
DISTRITO,CANCUN 1,2022,7,22,353,0.062322946,2022-07
DISTRITO,CANCUN 1,2022,8,34,321,0.105919003,2022-08
DISTRITO,CANCUN 1,2022,9,22,300,0.073333333,2022-09
DISTRITO,CANCUN 1,2022,10,22,335,0.065671642,2022-10
DISTRITO,CANCUN 1,2022,11,40,367,0.108991826,2022-11
DISTRITO,CANCUN 1,2022,12,40,367,0.108991826,2022-12
DISTRITO,CANCUN 1,2022,13,40,377,0.106100796,2022-13
DISTRITO,CANCUN 1,2022,14,33,405,0.081481481,2022-14
DISTRITO,CANCUN 1,2022,15,41,356,0.115168539,2022-15
DISTRITO,CANCUN 1,2022,16,36,360,0.1,2022-16
DISTRITO,CANCUN 1,2022,17,45,393,0.114503817,2022-17
DISTRITO,CANCUN 1,2022,18,36,358,0.100558659,2022-18
DISTRITO,CANCUN 1,2022,19,32,301,0.106312292,2022-19
DISTRITO,CANCUN 1,2022,20,31,371,0.083557951,2022-20
DISTRITO,CANCUN 1,2022,21,37,404,0.091584158,2022-21
DISTRITO,CANCUN 1,2022,22,53,452,0.117256637,2022-22
DISTRITO,CANCUN 1,2022,23,45,456,0.098684211,2022-23
DISTRITO,CANCUN 1,2022,24,69,471,0.146496815,2022-24
DISTRITO,CANCUN 1,2022,25,48,445,0.107865169,2022-25
DISTRITO,CANCUN 1,2022,26,39,380,0.102631579,2022-26
DISTRITO,CANCUN 1,2022,27,33,351,0.094017094,2022-27
DISTRITO,CANCUN 1,2022,28,25,344,0.072674419,2022-28
DISTRITO,CANCUN 1,2022,29,38,360,0.105555556,2022-29
DISTRITO,CANCUN 1,2022,30,51,405,0.125925926,2022-30
DISTRITO,CANCUN 1,2022,31,44,365,0.120547945,2022-31
DISTRITO,CANCUN 1,2022,32,34,377,0.090185676,2022-32
DISTRITO,CANCUN 1,2022,33,43,329,0.130699088,2022-33
DISTRITO,CANCUN 1,2022,34,36,373,0.096514745,2022-34
DISTRITO,CANCUN 1,2022,35,36,346,0.104046243,2022-35
DISTRITO,CANCUN 1,2022,36,31,382,0.081151832,2022-36
DISTRITO,CANCUN 1,2022,37,48,377,0.127320955,2022-37
DISTRITO,CANCUN 1,2022,38,39,358,0.108938547,2022-38
DISTRITO,CANCUN 1,2022,39,39,306,0.12745098,2022-39
DISTRITO,CANCUN 1,2022,40,27,339,0.079646018,2022-40
DISTRITO,CANCUN 1,2022,41,40,357,0.112044818,2022-41
DISTRITO,CANCUN 1,2022,42,31,316,0.098101266,2022-42
DISTRITO,CANCUN 1,2022,43,27,319,0.084639498,2022-43
DISTRITO,CANCUN 1,2022,44,30,322,0.093167702,2022-44
DISTRITO,CANCUN 1,2022,45,29,304,0.095394737,2022-45
DISTRITO,CANCUN 2,2022,1,24,149,0.161073826,2022-01
DISTRITO,CANCUN 2,2022,2,17,171,0.099415205,2022-02
DISTRITO,CANCUN 2,2022,3,35,240,0.145833333,2022-03
DISTRITO,CANCUN 2,2022,4,25,191,0.130890052,2022-04
DISTRITO,CANCUN 2,2022,5,25,184,0.135869565,2022-05
DISTRITO,CANCUN 2,2022,6,21,222,0.094594595,2022-06
DISTRITO,CANCUN 2,2022,7,19,234,0.081196581,2022-07
DISTRITO,CANCUN 2,2022,8,22,196,0.112244898,2022-08
DISTRITO,CANCUN 2,2022,9,28,199,0.140703518,2022-09
DISTRITO,CANCUN 2,2022,10,31,233,0.13304721,2022-10
DISTRITO,CANCUN 2,2022,11,25,215,0.11627907,2022-11
DISTRITO,CANCUN 2,2022,12,21,182,0.115384615,2022-12
DISTRITO,CANCUN 2,2022,13,19,206,0.09223301,2022-13
DISTRITO,CANCUN 2,2022,14,29,241,0.12033195,2022-14
DISTRITO,CANCUN 2,2022,15,27,184,0.14673913,2022-15
DISTRITO,CANCUN 2,2022,16,32,220,0.145454545,2022-16
DISTRITO,CANCUN 2,2022,17,36,226,0.159292035,2022-17
DISTRITO,CANCUN 2,2022,18,25,207,0.120772947,2022-18
DISTRITO,CANCUN 2,2022,19,21,179,0.117318436,2022-19
DISTRITO,CANCUN 2,2022,20,29,192,0.151041667,2022-20
DISTRITO,CANCUN 2,2022,21,27,193,0.139896373,2022-21
DISTRITO,CANCUN 2,2022,22,25,246,0.101626016,2022-22
DISTRITO,CANCUN 2,2022,23,29,218,0.133027523,2022-23
DISTRITO,CANCUN 2,2022,24,19,193,0.098445596,2022-24
DISTRITO,CANCUN 2,2022,25,34,241,0.141078838,2022-25
DISTRITO,CANCUN 2,2022,26,22,224,0.098214286,2022-26
DISTRITO,CANCUN 2,2022,27,29,225,0.128888889,2022-27
DISTRITO,CANCUN 2,2022,28,29,204,0.142156863,2022-28
DISTRITO,CANCUN 2,2022,29,20,206,0.097087379,2022-29
DISTRITO,CANCUN 2,2022,30,44,281,0.15658363,2022-30
DISTRITO,CANCUN 2,2022,31,33,233,0.141630901,2022-31
DISTRITO,CANCUN 2,2022,32,18,235,0.076595745,2022-32
DISTRITO,CANCUN 2,2022,33,31,215,0.144186047,2022-33
DISTRITO,CANCUN 2,2022,34,25,191,0.130890052,2022-34
DISTRITO,CANCUN 2,2022,35,28,183,0.153005464,2022-35
DISTRITO,CANCUN 2,2022,36,21,228,0.092105263,2022-36
DISTRITO,CANCUN 2,2022,37,33,225,0.146666667,2022-37
DISTRITO,CANCUN 2,2022,38,28,226,0.123893805,2022-38
DISTRITO,CANCUN 2,2022,39,28,207,0.1352657,2022-39
DISTRITO,CANCUN 2,2022,40,28,242,0.115702479,2022-40
DISTRITO,CANCUN 2,2022,41,27,217,0.124423963,2022-41
DISTRITO,CANCUN 2,2022,42,32,219,0.146118721,2022-42
DISTRITO,CANCUN 2,2022,43,26,194,0.134020619,2022-43
DISTRITO,CANCUN 2,2022,44,40,218,0.183486239,2022-44
DISTRITO,CANCUN 2,2022,45,41,251,0.163346614,2022-45
DISTRITO,CELAYA,2022,1,4,143,0.027972028,2022-01
DISTRITO,CELAYA,2022,2,17,193,0.088082902,2022-02
DISTRITO,CELAYA,2022,3,13,165,0.078787879,2022-03
DISTRITO,CELAYA,2022,4,12,196,0.06122449,2022-04
DISTRITO,CELAYA,2022,5,8,134,0.059701493,2022-05
DISTRITO,CELAYA,2022,6,8,168,0.047619048,2022-06
DISTRITO,CELAYA,2022,7,11,156,0.070512821,2022-07
DISTRITO,CELAYA,2022,8,6,145,0.04137931,2022-08
DISTRITO,CELAYA,2022,9,8,155,0.051612903,2022-09
DISTRITO,CELAYA,2022,10,12,160,0.075,2022-10
DISTRITO,CELAYA,2022,11,6,138,0.043478261,2022-11
DISTRITO,CELAYA,2022,12,10,111,0.09009009,2022-12
DISTRITO,CELAYA,2022,13,8,132,0.060606061,2022-13
DISTRITO,CELAYA,2022,14,11,168,0.06547619,2022-14
DISTRITO,CELAYA,2022,15,17,180,0.094444444,2022-15
DISTRITO,CELAYA,2022,16,22,206,0.106796117,2022-16
DISTRITO,CELAYA,2022,17,15,178,0.084269663,2022-17
DISTRITO,CELAYA,2022,18,17,176,0.096590909,2022-18
DISTRITO,CELAYA,2022,19,16,172,0.093023256,2022-19
DISTRITO,CELAYA,2022,20,10,191,0.052356021,2022-20
DISTRITO,CELAYA,2022,21,26,202,0.128712871,2022-21
DISTRITO,CELAYA,2022,22,11,178,0.061797753,2022-22
DISTRITO,CELAYA,2022,23,18,189,0.095238095,2022-23
DISTRITO,CELAYA,2022,24,11,175,0.062857143,2022-24
DISTRITO,CELAYA,2022,25,13,180,0.072222222,2022-25
DISTRITO,CELAYA,2022,26,14,187,0.07486631,2022-26
DISTRITO,CELAYA,2022,27,24,196,0.12244898,2022-27
DISTRITO,CELAYA,2022,28,16,181,0.08839779,2022-28
DISTRITO,CELAYA,2022,29,11,185,0.059459459,2022-29
DISTRITO,CELAYA,2022,30,14,198,0.070707071,2022-30
DISTRITO,CELAYA,2022,31,14,174,0.08045977,2022-31
DISTRITO,CELAYA,2022,32,13,172,0.075581395,2022-32
DISTRITO,CELAYA,2022,33,22,239,0.092050209,2022-33
DISTRITO,CELAYA,2022,34,24,212,0.113207547,2022-34
DISTRITO,CELAYA,2022,35,24,200,0.12,2022-35
DISTRITO,CELAYA,2022,36,25,200,0.125,2022-36
DISTRITO,CELAYA,2022,37,18,161,0.111801242,2022-37
DISTRITO,CELAYA,2022,38,18,192,0.09375,2022-38
DISTRITO,CELAYA,2022,39,18,164,0.109756098,2022-39
DISTRITO,CELAYA,2022,40,11,166,0.06626506,2022-40
DISTRITO,CELAYA,2022,41,15,268,0.055970149,2022-41
DISTRITO,CELAYA,2022,42,17,216,0.078703704,2022-42
DISTRITO,CELAYA,2022,43,8,134,0.059701493,2022-43
DISTRITO,CELAYA,2022,44,10,135,0.074074074,2022-44
DISTRITO,CELAYA,2022,45,5,153,0.032679739,2022-45
DISTRITO,CENTRO HISTORICO,2022,1,9,72,0.125,2022-01
DISTRITO,CENTRO HISTORICO,2022,2,13,93,0.139784946,2022-02
DISTRITO,CENTRO HISTORICO,2022,3,13,159,0.081761006,2022-03
DISTRITO,CENTRO HISTORICO,2022,4,6,105,0.057142857,2022-04
DISTRITO,CENTRO HISTORICO,2022,5,8,84,0.095238095,2022-05
DISTRITO,CENTRO HISTORICO,2022,6,14,177,0.079096045,2022-06
DISTRITO,CENTRO HISTORICO,2022,7,17,189,0.08994709,2022-07
DISTRITO,CENTRO HISTORICO,2022,8,14,127,0.11023622,2022-08
DISTRITO,CENTRO HISTORICO,2022,9,13,128,0.1015625,2022-09
DISTRITO,CENTRO HISTORICO,2022,10,8,143,0.055944056,2022-10
DISTRITO,CENTRO HISTORICO,2022,11,14,182,0.076923077,2022-11
DISTRITO,CENTRO HISTORICO,2022,12,22,152,0.144736842,2022-12
DISTRITO,CENTRO HISTORICO,2022,13,22,177,0.124293785,2022-13
DISTRITO,CENTRO HISTORICO,2022,14,12,143,0.083916084,2022-14
DISTRITO,CENTRO HISTORICO,2022,15,20,133,0.15037594,2022-15
DISTRITO,CENTRO HISTORICO,2022,16,13,138,0.094202899,2022-16
DISTRITO,CENTRO HISTORICO,2022,17,13,140,0.092857143,2022-17
DISTRITO,CENTRO HISTORICO,2022,18,10,127,0.078740157,2022-18
DISTRITO,CENTRO HISTORICO,2022,19,8,97,0.082474227,2022-19
DISTRITO,CENTRO HISTORICO,2022,20,16,158,0.101265823,2022-20
DISTRITO,CENTRO HISTORICO,2022,21,29,244,0.118852459,2022-21
DISTRITO,CENTRO HISTORICO,2022,22,18,144,0.125,2022-22
DISTRITO,CENTRO HISTORICO,2022,23,18,145,0.124137931,2022-23
DISTRITO,CENTRO HISTORICO,2022,24,26,154,0.168831169,2022-24
DISTRITO,CENTRO HISTORICO,2022,25,23,144,0.159722222,2022-25
DISTRITO,CENTRO HISTORICO,2022,26,19,165,0.115151515,2022-26
DISTRITO,CENTRO HISTORICO,2022,27,14,154,0.090909091,2022-27
DISTRITO,CENTRO HISTORICO,2022,28,14,141,0.09929078,2022-28
DISTRITO,CENTRO HISTORICO,2022,29,18,149,0.120805369,2022-29
DISTRITO,CENTRO HISTORICO,2022,30,16,137,0.116788321,2022-30
DISTRITO,CENTRO HISTORICO,2022,31,15,142,0.105633803,2022-31
DISTRITO,CENTRO HISTORICO,2022,32,13,128,0.1015625,2022-32
DISTRITO,CENTRO HISTORICO,2022,33,7,133,0.052631579,2022-33
DISTRITO,CENTRO HISTORICO,2022,34,11,134,0.082089552,2022-34
DISTRITO,CENTRO HISTORICO,2022,35,12,139,0.086330935,2022-35
DISTRITO,CENTRO HISTORICO,2022,36,12,114,0.105263158,2022-36
DISTRITO,CENTRO HISTORICO,2022,37,11,111,0.099099099,2022-37
DISTRITO,CENTRO HISTORICO,2022,38,13,185,0.07027027,2022-38
DISTRITO,CENTRO HISTORICO,2022,39,13,142,0.091549296,2022-39
DISTRITO,CENTRO HISTORICO,2022,40,11,137,0.080291971,2022-40
DISTRITO,CENTRO HISTORICO,2022,41,15,144,0.104166667,2022-41
DISTRITO,CENTRO HISTORICO,2022,42,21,132,0.159090909,2022-42
DISTRITO,CENTRO HISTORICO,2022,43,15,128,0.1171875,2022-43
DISTRITO,CENTRO HISTORICO,2022,44,23,139,0.165467626,2022-44
DISTRITO,CENTRO HISTORICO,2022,45,20,162,0.12345679,2022-45
DISTRITO,CERRO GORDO,2022,1,47,357,0.131652661,2022-01
DISTRITO,CERRO GORDO,2022,2,45,375,0.12,2022-02
DISTRITO,CERRO GORDO,2022,3,49,379,0.129287599,2022-03
DISTRITO,CERRO GORDO,2022,4,45,383,0.117493473,2022-04
DISTRITO,CERRO GORDO,2022,5,36,369,0.097560976,2022-05
DISTRITO,CERRO GORDO,2022,6,35,332,0.105421687,2022-06
DISTRITO,CERRO GORDO,2022,7,36,344,0.104651163,2022-07
DISTRITO,CERRO GORDO,2022,8,32,372,0.086021505,2022-08
DISTRITO,CERRO GORDO,2022,9,37,345,0.107246377,2022-09
DISTRITO,CERRO GORDO,2022,10,30,367,0.081743869,2022-10
DISTRITO,CERRO GORDO,2022,11,31,380,0.081578947,2022-11
DISTRITO,CERRO GORDO,2022,12,42,361,0.11634349,2022-12
DISTRITO,CERRO GORDO,2022,13,31,381,0.081364829,2022-13
DISTRITO,CERRO GORDO,2022,14,32,363,0.08815427,2022-14
DISTRITO,CERRO GORDO,2022,15,33,354,0.093220339,2022-15
DISTRITO,CERRO GORDO,2022,16,41,435,0.094252874,2022-16
DISTRITO,CERRO GORDO,2022,17,38,517,0.073500967,2022-17
DISTRITO,CERRO GORDO,2022,18,48,523,0.091778203,2022-18
DISTRITO,CERRO GORDO,2022,19,32,410,0.07804878,2022-19
DISTRITO,CERRO GORDO,2022,20,54,600,0.09,2022-20
DISTRITO,CERRO GORDO,2022,21,44,545,0.080733945,2022-21
DISTRITO,CERRO GORDO,2022,22,52,574,0.090592334,2022-22
DISTRITO,CERRO GORDO,2022,23,76,612,0.124183007,2022-23
DISTRITO,CERRO GORDO,2022,24,49,507,0.096646943,2022-24
DISTRITO,CERRO GORDO,2022,25,47,482,0.097510373,2022-25
DISTRITO,CERRO GORDO,2022,26,55,518,0.106177606,2022-26
DISTRITO,CERRO GORDO,2022,27,33,454,0.072687225,2022-27
DISTRITO,CERRO GORDO,2022,28,59,495,0.119191919,2022-28
DISTRITO,CERRO GORDO,2022,29,66,491,0.134419552,2022-29
DISTRITO,CERRO GORDO,2022,30,50,488,0.102459016,2022-30
DISTRITO,CERRO GORDO,2022,31,41,478,0.085774059,2022-31
DISTRITO,CERRO GORDO,2022,32,62,489,0.126789366,2022-32
DISTRITO,CERRO GORDO,2022,33,63,492,0.12804878,2022-33
DISTRITO,CERRO GORDO,2022,34,59,534,0.110486891,2022-34
DISTRITO,CERRO GORDO,2022,35,62,511,0.121330724,2022-35
DISTRITO,CERRO GORDO,2022,36,65,470,0.138297872,2022-36
DISTRITO,CERRO GORDO,2022,37,69,440,0.156818182,2022-37
DISTRITO,CERRO GORDO,2022,38,62,418,0.148325359,2022-38
DISTRITO,CERRO GORDO,2022,39,41,432,0.094907407,2022-39
DISTRITO,CERRO GORDO,2022,40,50,478,0.10460251,2022-40
DISTRITO,CERRO GORDO,2022,41,60,562,0.106761566,2022-41
DISTRITO,CERRO GORDO,2022,42,47,430,0.109302326,2022-42
DISTRITO,CERRO GORDO,2022,43,46,406,0.113300493,2022-43
DISTRITO,CERRO GORDO,2022,44,36,359,0.100278552,2022-44
DISTRITO,CERRO GORDO,2022,45,54,419,0.128878282,2022-45
DISTRITO,CHALCO,2022,1,3,27,0.111111111,2022-01
DISTRITO,CHALCO,2022,2,1,31,0.032258065,2022-02
DISTRITO,CHALCO,2022,3,2,33,0.060606061,2022-03
DISTRITO,CHALCO,2022,4,2,31,0.064516129,2022-04
DISTRITO,CHALCO,2022,5,3,45,0.066666667,2022-05
DISTRITO,CHALCO,2022,6,4,49,0.081632653,2022-06
DISTRITO,CHALCO,2022,7,2,52,0.038461538,2022-07
DISTRITO,CHALCO,2022,8,4,67,0.059701493,2022-08
DISTRITO,CHALCO,2022,9,1,57,0.01754386,2022-09
DISTRITO,CHALCO,2022,10,4,58,0.068965517,2022-10
DISTRITO,CHALCO,2022,11,2,66,0.03030303,2022-11
DISTRITO,CHALCO,2022,12,2,170,0.011764706,2022-12
DISTRITO,CHALCO,2022,13,5,164,0.030487805,2022-13
DISTRITO,CHALCO,2022,14,6,126,0.047619048,2022-14
DISTRITO,CHALCO,2022,15,4,73,0.054794521,2022-15
DISTRITO,CHALCO,2022,16,7,84,0.083333333,2022-16
DISTRITO,CHALCO,2022,17,1,81,0.012345679,2022-17
DISTRITO,CHALCO,2022,18,1,65,0.015384615,2022-18
DISTRITO,CHALCO,2022,19,2,97,0.020618557,2022-19
DISTRITO,CHALCO,2022,20,9,98,0.091836735,2022-20
DISTRITO,CHALCO,2022,21,6,105,0.057142857,2022-21
DISTRITO,CHALCO,2022,22,6,101,0.059405941,2022-22
DISTRITO,CHALCO,2022,23,6,101,0.059405941,2022-23
DISTRITO,CHALCO,2022,24,4,80,0.05,2022-24
DISTRITO,CHALCO,2022,25,2,94,0.021276596,2022-25
DISTRITO,CHALCO,2022,26,5,112,0.044642857,2022-26
DISTRITO,CHALCO,2022,27,3,130,0.023076923,2022-27
DISTRITO,CHALCO,2022,28,6,138,0.043478261,2022-28
DISTRITO,CHALCO,2022,29,3,141,0.021276596,2022-29
DISTRITO,CHALCO,2022,30,6,139,0.043165468,2022-30
DISTRITO,CHALCO,2022,31,6,158,0.037974684,2022-31
DISTRITO,CHALCO,2022,32,6,152,0.039473684,2022-32
DISTRITO,CHALCO,2022,33,12,175,0.068571429,2022-33
DISTRITO,CHALCO,2022,34,10,170,0.058823529,2022-34
DISTRITO,CHALCO,2022,35,7,143,0.048951049,2022-35
DISTRITO,CHALCO,2022,36,2,152,0.013157895,2022-36
DISTRITO,CHALCO,2022,37,7,109,0.064220183,2022-37
DISTRITO,CHALCO,2022,38,5,127,0.039370079,2022-38
DISTRITO,CHALCO,2022,39,5,107,0.046728972,2022-39
DISTRITO,CHALCO,2022,40,9,117,0.076923077,2022-40
