Tipo,DIRECCION,Year,Semana,Amarilla,Naranja,Morada,Roja,TR,YearSemana,
DISTRITO,NEZA 1,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,NEZA 1,2022,27,1,0,0,0,3,2022-27,1
DISTRITO,NEZA 1,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,NEZA 1,2022,30,1,0,0,0,2,2022-30,1
DISTRITO,NEZA 1,2022,31,1,0,0,0,3,2022-31,1
DISTRITO,NEZA 1,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,NEZA 1,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,NEZA 1,2022,34,0,0,0,0,2,2022-34,0
DISTRITO,NEZA 1,2022,35,3,0,0,0,8,2022-35,3
DISTRITO,NEZA 1,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,NEZA 2,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,NEZA 2,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,NEZA 2,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,NEZA 2,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,NEZA 2,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,NEZA 2,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,NEZA 2,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,NEZA 2,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,NEZA 2,2022,20,1,0,0,0,3,2022-20,1
DISTRITO,NEZA 2,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,NEZA 2,2022,22,1,0,0,0,3,2022-22,1
DISTRITO,NEZA 2,2022,23,3,0,0,0,9,2022-23,3
DISTRITO,NEZA 2,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,NEZA 2,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,NEZA 2,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,NEZA 2,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,NEZA 2,2022,28,1,0,0,0,5,2022-28,1
DISTRITO,NEZA 2,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,NEZA 2,2022,31,1,0,0,0,2,2022-31,1
DISTRITO,NEZA 2,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,NEZA 2,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,NEZA 2,2022,34,2,0,0,0,4,2022-34,2
DISTRITO,NEZA 2,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,NEZA 2,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,NICOLAS ROMERO,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,NICOLAS ROMERO,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,NICOLAS ROMERO,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,NICOLAS ROMERO,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,NICOLAS ROMERO,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,NICOLAS ROMERO,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,NICOLAS ROMERO,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,NICOLAS ROMERO,2022,19,2,0,0,0,7,2022-19,2
DISTRITO,NICOLAS ROMERO,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,NICOLAS ROMERO,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,NICOLAS ROMERO,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,NICOLAS ROMERO,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,NICOLAS ROMERO,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,NICOLAS ROMERO,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,NICOLAS ROMERO,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,NICOLAS ROMERO,2022,27,1,0,0,0,3,2022-27,1
DISTRITO,NICOLAS ROMERO,2022,28,2,0,0,0,6,2022-28,2
DISTRITO,NICOLAS ROMERO,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,NICOLAS ROMERO,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,NICOLAS ROMERO,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,NICOLAS ROMERO,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,NICOLAS ROMERO,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,NICOLAS ROMERO,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,NICOLAS ROMERO,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,NUEVA CONDESA,2022,12,1,0,0,0,3,2022-12,1
DISTRITO,NUEVA CONDESA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,NUEVA CONDESA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,NUEVA CONDESA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,NUEVA CONDESA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,NUEVA CONDESA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,NUEVA CONDESA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,NUEVA CONDESA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,NUEVA CONDESA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,NUEVA CONDESA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,NUEVA CONDESA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,NUEVA CONDESA,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,NUEVA CONDESA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,NUEVA CONDESA,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,NUEVA CONDESA,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,NUEVA CONDESA,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,NUEVA CONDESA,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,NUEVA CONDESA,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,NUEVA CONDESA,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,NUEVA CONDESA,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,NUEVA CONDESA,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,NUEVA CONDESA,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,NUEVA CONDESA,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,NUEVA CONDESA,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,OJO DE AGUA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,OJO DE AGUA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,OJO DE AGUA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,OJO DE AGUA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,OJO DE AGUA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,OJO DE AGUA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,OJO DE AGUA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,OJO DE AGUA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,OJO DE AGUA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,OJO DE AGUA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,OJO DE AGUA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,OJO DE AGUA,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,OJO DE AGUA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,OJO DE AGUA,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,OJO DE AGUA,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,OJO DE AGUA,2022,27,1,0,0,0,3,2022-27,1
DISTRITO,OJO DE AGUA,2022,28,2,0,0,0,6,2022-28,2
DISTRITO,OJO DE AGUA,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,OJO DE AGUA,2022,31,1,0,0,0,2,2022-31,1
DISTRITO,OJO DE AGUA,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,OJO DE AGUA,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,OJO DE AGUA,2022,34,2,0,0,0,4,2022-34,2
DISTRITO,OJO DE AGUA,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,OJO DE AGUA,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,PACHUCA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,PACHUCA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,PACHUCA,2022,14,3,0,0,0,10,2022-14,3
DISTRITO,PACHUCA,2022,15,2,0,0,0,6,2022-15,2
DISTRITO,PACHUCA,2022,16,1,0,0,0,6,2022-16,1
DISTRITO,PACHUCA,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,PACHUCA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,PACHUCA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,PACHUCA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,PACHUCA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,PACHUCA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,PACHUCA,2022,23,2,0,0,0,6,2022-23,2
DISTRITO,PACHUCA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,PACHUCA,2022,25,2,0,0,0,6,2022-25,2
DISTRITO,PACHUCA,2022,26,3,0,0,0,10,2022-26,3
DISTRITO,PACHUCA,2022,27,0,0,0,0,3,2022-27,0
DISTRITO,PACHUCA,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,PACHUCA,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,PACHUCA,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,PACHUCA,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,PACHUCA,2022,33,0,0,0,0,2,2022-33,0
DISTRITO,PACHUCA,2022,34,2,0,0,0,4,2022-34,2
DISTRITO,PACHUCA,2022,35,0,0,0,0,4,2022-35,0
DISTRITO,PACHUCA,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,PEDREGAL,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,PEDREGAL,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,PEDREGAL,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,PEDREGAL,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,PEDREGAL,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,PEDREGAL,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,PEDREGAL,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,PEDREGAL,2022,19,1,0,0,0,3,2022-19,1
DISTRITO,PEDREGAL,2022,20,1,0,0,0,3,2022-20,1
DISTRITO,PEDREGAL,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,PEDREGAL,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,PEDREGAL,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,PEDREGAL,2022,24,2,0,0,0,6,2022-24,2
DISTRITO,PEDREGAL,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,PEDREGAL,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,PEDREGAL,2022,27,0,1,0,0,4,2022-27,1
DISTRITO,PEDREGAL,2022,28,0,0,0,0,3,2022-28,0
DISTRITO,PEDREGAL,2022,30,3,0,0,0,6,2022-30,3
DISTRITO,PEDREGAL,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,PEDREGAL,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,PEDREGAL,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,PEDREGAL,2022,34,2,0,0,0,6,2022-34,2
DISTRITO,PEDREGAL,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,PEDREGAL,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,POLANCO,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,POLANCO,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,POLANCO,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,POLANCO,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,POLANCO,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,POLANCO,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,POLANCO,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,POLANCO,2022,19,2,0,0,0,7,2022-19,2
DISTRITO,POLANCO,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,POLANCO,2022,21,2,0,0,0,6,2022-21,2
DISTRITO,POLANCO,2022,22,1,0,0,0,3,2022-22,1
DISTRITO,POLANCO,2022,23,2,0,0,0,7,2022-23,2
DISTRITO,POLANCO,2022,24,1,0,0,0,6,2022-24,1
DISTRITO,POLANCO,2022,25,2,0,0,0,9,2022-25,2
DISTRITO,POLANCO,2022,26,2,0,0,0,6,2022-26,2
DISTRITO,POLANCO,2022,27,3,0,0,0,9,2022-27,3
DISTRITO,POLANCO,2022,28,2,0,0,0,6,2022-28,2
DISTRITO,POLANCO,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,POLANCO,2022,31,1,0,0,0,2,2022-31,1
DISTRITO,POLANCO,2022,32,3,0,0,0,6,2022-32,3
DISTRITO,POLANCO,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,POLANCO,2022,34,1,1,0,0,4,2022-34,2
DISTRITO,POLANCO,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,POLANCO,2022,36,2,0,0,0,5,2022-36,2
DISTRITO,PORTALES,2022,12,2,0,0,0,6,2022-12,2
DISTRITO,PORTALES,2022,13,1,0,0,0,4,2022-13,1
DISTRITO,PORTALES,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,PORTALES,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,PORTALES,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,PORTALES,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,PORTALES,2022,18,0,1,0,0,3,2022-18,1
DISTRITO,PORTALES,2022,19,3,0,0,0,9,2022-19,3
DISTRITO,PORTALES,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,PORTALES,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,PORTALES,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,PORTALES,2022,23,2,0,0,0,7,2022-23,2
DISTRITO,PORTALES,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,PORTALES,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,PORTALES,2022,26,0,1,0,0,3,2022-26,1
DISTRITO,PORTALES,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,PORTALES,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,PORTALES,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,PORTALES,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,PORTALES,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,PORTALES,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,PORTALES,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,PORTALES,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,PORTALES,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,POZA RICA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,POZA RICA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,POZA RICA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,POZA RICA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,POZA RICA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,POZA RICA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,POZA RICA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,POZA RICA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,POZA RICA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,POZA RICA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,POZA RICA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,POZA RICA,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,POZA RICA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,POZA RICA,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,POZA RICA,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,POZA RICA,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,POZA RICA,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,POZA RICA,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,POZA RICA,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,POZA RICA,2022,32,2,0,0,0,4,2022-32,2
DISTRITO,POZA RICA,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,POZA RICA,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,POZA RICA,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,POZA RICA,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,PUE ANGELOPOLIS,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,PUE ANGELOPOLIS,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,PUE ANGELOPOLIS,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,PUE ANGELOPOLIS,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,PUE ANGELOPOLIS,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,PUE ANGELOPOLIS,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,PUE ANGELOPOLIS,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,PUE ANGELOPOLIS,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,PUE ANGELOPOLIS,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,PUE ANGELOPOLIS,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,PUE ANGELOPOLIS,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,PUE ANGELOPOLIS,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,PUE ANGELOPOLIS,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,PUE ANGELOPOLIS,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,PUE ANGELOPOLIS,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,PUE ANGELOPOLIS,2022,27,0,0,0,0,3,2022-27,0
DISTRITO,PUE ANGELOPOLIS,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,PUE ANGELOPOLIS,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,PUE ANGELOPOLIS,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,PUE ANGELOPOLIS,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,PUE ANGELOPOLIS,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,PUE ANGELOPOLIS,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,PUE ANGELOPOLIS,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,PUE ANGELOPOLIS,2022,36,1,0,0,0,3,2022-36,1
DISTRITO,PUE LA NORIA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,PUE LA NORIA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,PUE LA NORIA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,PUE LA NORIA,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,PUE LA NORIA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,PUE LA NORIA,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,PUE LA NORIA,2022,18,3,0,0,0,10,2022-18,3
DISTRITO,PUE LA NORIA,2022,19,2,0,0,0,6,2022-19,2
DISTRITO,PUE LA NORIA,2022,20,1,0,0,0,6,2022-20,1
DISTRITO,PUE LA NORIA,2022,21,1,0,0,0,3,2022-21,1
DISTRITO,PUE LA NORIA,2022,22,2,0,0,0,7,2022-22,2
DISTRITO,PUE LA NORIA,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,PUE LA NORIA,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,PUE LA NORIA,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,PUE LA NORIA,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,PUE LA NORIA,2022,27,1,0,0,0,4,2022-27,1
DISTRITO,PUE LA NORIA,2022,28,3,0,0,0,9,2022-28,3
DISTRITO,PUE LA NORIA,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,PUE LA NORIA,2022,31,2,0,0,0,4,2022-31,2
DISTRITO,PUE LA NORIA,2022,32,2,0,0,0,5,2022-32,2
DISTRITO,PUE LA NORIA,2022,33,0,0,0,0,2,2022-33,0
DISTRITO,PUE LA NORIA,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,PUE LA NORIA,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,PUE LA NORIA,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,PUE LORETO,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,PUE LORETO,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,PUE LORETO,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,PUE LORETO,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,PUE LORETO,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,PUE LORETO,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,PUE LORETO,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,PUE LORETO,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,PUE LORETO,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,PUE LORETO,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,PUE LORETO,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,PUE LORETO,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,PUE LORETO,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,PUE LORETO,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,PUE LORETO,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,PUE LORETO,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,PUE LORETO,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,PUE LORETO,2022,30,1,0,0,0,2,2022-30,1
DISTRITO,PUE LORETO,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,PUE LORETO,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,PUE LORETO,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,PUE LORETO,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,PUE LORETO,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,PUE LORETO,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,PUERTO VALLARTA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,PUERTO VALLARTA,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,PUERTO VALLARTA,2022,14,1,0,0,0,3,2022-14,1
DISTRITO,PUERTO VALLARTA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,PUERTO VALLARTA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,PUERTO VALLARTA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,PUERTO VALLARTA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,PUERTO VALLARTA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,PUERTO VALLARTA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,PUERTO VALLARTA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,PUERTO VALLARTA,2022,22,1,0,0,0,3,2022-22,1
DISTRITO,PUERTO VALLARTA,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,PUERTO VALLARTA,2022,24,2,0,0,0,11,2022-24,2
DISTRITO,PUERTO VALLARTA,2022,25,5,1,0,0,18,2022-25,6
DISTRITO,PUERTO VALLARTA,2022,26,4,0,0,0,26,2022-26,4
DISTRITO,PUERTO VALLARTA,2022,27,3,0,0,0,19,2022-27,3
DISTRITO,PUERTO VALLARTA,2022,28,3,0,1,0,19,2022-28,4
DISTRITO,PUERTO VALLARTA,2022,30,4,1,0,0,10,2022-30,5
DISTRITO,PUERTO VALLARTA,2022,31,0,1,0,0,2,2022-31,1
DISTRITO,PUERTO VALLARTA,2022,32,3,2,0,0,14,2022-32,5
DISTRITO,PUERTO VALLARTA,2022,33,5,2,0,0,20,2022-33,7
DISTRITO,PUERTO VALLARTA,2022,34,7,0,0,0,22,2022-34,7
DISTRITO,PUERTO VALLARTA,2022,35,1,0,0,0,4,2022-35,1
DISTRITO,PUERTO VALLARTA,2022,36,2,0,0,0,4,2022-36,2
DISTRITO,QUERETARO CORREGIDORA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,QUERETARO CORREGIDORA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,QUERETARO CORREGIDORA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,QUERETARO CORREGIDORA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,QUERETARO CORREGIDORA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,QUERETARO CORREGIDORA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,QUERETARO CORREGIDORA,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,QUERETARO CORREGIDORA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,QUERETARO CORREGIDORA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,QUERETARO CORREGIDORA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,QUERETARO CORREGIDORA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,QUERETARO CORREGIDORA,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,QUERETARO CORREGIDORA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,QUERETARO CORREGIDORA,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,QUERETARO CORREGIDORA,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,QUERETARO CORREGIDORA,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,QUERETARO CORREGIDORA,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,QUERETARO CORREGIDORA,2022,30,1,0,0,0,2,2022-30,1
DISTRITO,QUERETARO CORREGIDORA,2022,31,3,0,0,0,6,2022-31,3
DISTRITO,QUERETARO CORREGIDORA,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,QUERETARO CORREGIDORA,2022,33,2,0,0,0,4,2022-33,2
DISTRITO,QUERETARO CORREGIDORA,2022,34,1,0,0,0,2,2022-34,1
DISTRITO,QUERETARO CORREGIDORA,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,QUERETARO CORREGIDORA,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,QUERETARO SANTIAGO,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,QUERETARO SANTIAGO,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,QUERETARO SANTIAGO,2022,14,1,0,0,0,3,2022-14,1
DISTRITO,QUERETARO SANTIAGO,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,QUERETARO SANTIAGO,2022,16,1,0,0,0,3,2022-16,1
DISTRITO,QUERETARO SANTIAGO,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,QUERETARO SANTIAGO,2022,18,0,0,0,0,3,2022-18,0
DISTRITO,QUERETARO SANTIAGO,2022,19,1,0,0,0,3,2022-19,1
DISTRITO,QUERETARO SANTIAGO,2022,20,1,0,0,0,3,2022-20,1
DISTRITO,QUERETARO SANTIAGO,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,QUERETARO SANTIAGO,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,QUERETARO SANTIAGO,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,QUERETARO SANTIAGO,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,QUERETARO SANTIAGO,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,QUERETARO SANTIAGO,2022,26,0,0,0,0,0,2022-26,0
