DIRECCION,REGION,DISTRITO,MES,SEMANA,Sop_Ingresados,Soportes Atendidos -6h,Soportes Atendidos -4h,Soportes Atendidos -2h,año ok,Año
NORTE-NORESTE,PACIFICO,CULIACAN,ene,5,20,19,19,10,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,ene,5,157,45,26,7,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,ene,5,137,111,98,63,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,ene,5,15,15,15,15,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,ene,5,23,22,17,2,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,ene,5,26,21,17,10,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,ene,5,70,64,59,37,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,ene,5,84,70,62,25,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,ene,5,23,20,20,9,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,ene,5,23,22,21,14,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,ene,5,24,20,17,11,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,ene,5,27,22,20,13,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,ene,5,5,1,1,0,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,ene,5,38,10,6,2,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,ene,5,124,38,24,8,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,ene,5,182,57,29,9,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,ene,5,39,30,22,9,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,ene,5,2,1,1,0,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,ene,5,54,50,40,25,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,ene,5,75,51,40,18,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,ene,5,107,72,50,22,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,ene,5,124,50,32,13,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,ene,5,91,74,63,30,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,ene,5,143,24,14,3,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,ene,5,18,17,17,10,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,ene,5,23,18,17,8,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,ene,5,56,53,47,17,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,ene,5,13,12,9,5,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,ene,5,89,75,58,20,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,ene,5,36,33,31,21,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,ene,5,7,7,6,2,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,ene,5,21,20,20,5,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,ene,5,24,24,23,16,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,ene,5,35,34,33,17,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,ene,5,40,39,35,14,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,ene,5,27,26,23,10,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,ene,5,66,53,50,24,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,ene,5,13,11,10,4,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,ene,5,51,38,23,7,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,ene,5,41,28,24,11,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,ene,5,24,20,16,8,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,ene,5,7,6,6,5,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,feb,5,330,255,229,124,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,feb,5,123,90,66,29,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,feb,5,65,52,44,16,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,feb,5,279,215,188,102,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,feb,5,184,163,138,79,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,feb,5,479,280,226,104,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,feb,5,279,214,187,94,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,feb,5,304,197,156,73,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,feb,5,113,93,81,45,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,feb,5,259,240,217,115,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,feb,5,201,172,152,93,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,feb,5,137,118,101,63,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,feb,5,357,156,103,42,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,feb,5,291,253,191,90,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,feb,5,430,362,318,172,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,feb,5,34,33,32,16,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,feb,5,265,245,235,147,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,feb,5,260,239,223,130,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,feb,5,253,218,205,122,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,feb,5,196,184,164,103,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,feb,5,281,250,241,172,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,feb,5,335,299,280,163,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,feb,5,69,48,31,13,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,feb,5,302,205,151,75,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,feb,5,156,61,36,10,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,feb,5,292,247,224,116,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,feb,5,166,133,113,44,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,feb,5,247,168,120,42,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,feb,5,223,189,162,53,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,feb,5,282,211,161,84,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,feb,5,258,214,181,81,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,feb,5,361,301,260,126,2022,2022
CENTRO,TOLUCA,TOL METEPEC,feb,5,261,221,193,92,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,feb,5,426,348,296,157,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,feb,5,108,36,24,11,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,feb,5,221,67,43,16,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,feb,5,318,253,229,130,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,feb,5,253,206,170,88,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,feb,5,312,211,167,79,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,feb,5,385,188,149,56,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,feb,5,285,76,49,17,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,feb,5,264,135,96,29,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,feb,5,497,325,222,94,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,feb,5,388,296,230,100,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,feb,5,127,109,101,64,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,feb,5,154,144,139,86,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,REYNOSA,feb,5,12,8,6,2,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,feb,5,351,321,300,167,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,feb,5,110,79,71,37,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,feb,5,36,31,30,20,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,feb,5,131,103,80,29,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,feb,5,210,182,172,111,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,feb,5,433,280,191,63,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,feb,5,220,172,142,64,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,feb,5,510,253,182,75,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,feb,5,560,371,231,78,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,feb,5,157,147,141,103,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,feb,5,169,121,106,54,2022,2022
NORTE-NORESTE,PACIFICO,CULIACAN,feb,5,138,131,119,66,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,feb,5,734,248,169,58,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,feb,5,654,457,395,226,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,feb,5,48,47,46,31,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,feb,5,120,91,78,45,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,feb,5,107,91,79,44,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,feb,5,299,284,259,152,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,feb,5,366,300,242,119,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,feb,5,91,88,83,59,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,feb,5,137,127,117,63,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,feb,5,89,66,56,26,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,feb,5,128,94,72,41,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,feb,5,14,11,9,3,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,feb,5,199,56,38,16,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,feb,5,551,131,89,41,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,feb,5,690,315,215,84,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,feb,5,180,138,107,51,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,feb,5,10,9,8,6,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,feb,5,257,235,215,119,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,feb,5,405,332,264,140,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,feb,5,480,400,356,181,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,feb,5,615,471,396,185,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,feb,5,435,362,306,158,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,feb,5,754,300,223,81,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,feb,5,85,78,72,47,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,feb,5,95,89,82,43,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,feb,5,285,273,245,158,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,feb,5,54,52,47,23,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,feb,5,416,354,292,102,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,feb,5,196,182,171,93,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,feb,5,39,37,29,11,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,feb,5,139,128,111,45,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,feb,5,172,159,143,69,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,feb,5,156,150,147,82,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,feb,5,188,177,138,53,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,feb,5,148,133,121,67,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,feb,5,444,347,284,122,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,feb,5,122,79,55,19,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,feb,5,242,143,106,40,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,feb,5,188,183,161,80,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,feb,5,125,106,96,36,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,feb,5,71,64,55,24,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,feb,6,442,350,301,158,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,feb,6,127,94,81,38,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,feb,6,100,60,42,18,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,feb,6,351,282,252,146,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,feb,6,219,160,135,69,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,feb,6,574,341,267,119,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,feb,6,334,271,232,125,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,feb,6,329,274,231,105,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,feb,6,108,95,90,56,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,feb,6,253,224,201,119,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,feb,6,250,204,184,104,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,feb,6,172,159,148,86,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,feb,6,422,304,253,115,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,feb,6,319,280,229,113,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,feb,6,466,372,331,166,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,feb,6,52,44,37,23,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,feb,6,347,293,275,171,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,feb,6,266,232,207,130,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,feb,6,326,278,246,131,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,feb,6,201,187,178,102,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,feb,6,352,304,275,178,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,feb,6,366,318,290,193,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,feb,6,183,126,99,43,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,feb,6,451,337,250,114,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,feb,6,202,83,49,13,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,feb,6,345,289,261,148,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,feb,6,248,185,146,41,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,feb,6,307,235,189,69,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,feb,6,270,204,161,63,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,feb,6,310,241,189,81,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,feb,6,344,265,214,97,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,feb,6,486,363,306,148,2022,2022
CENTRO,TOLUCA,TOL METEPEC,feb,6,321,241,199,111,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,feb,6,495,372,317,159,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,feb,6,141,39,25,11,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,feb,6,309,103,74,20,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,feb,6,329,274,249,160,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,feb,6,314,241,208,123,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,feb,6,347,253,204,104,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,feb,6,485,359,282,145,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,feb,6,351,151,101,43,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,feb,6,301,172,119,44,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,feb,6,682,447,285,94,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,feb,6,556,378,298,116,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,feb,6,179,160,148,99,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,feb,6,187,174,153,86,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,REYNOSA,feb,6,17,13,8,3,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,feb,6,362,323,294,177,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,feb,6,148,117,108,62,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,feb,6,74,66,62,38,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,feb,6,179,92,76,22,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,feb,6,246,215,195,129,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,feb,6,498,319,199,72,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,feb,6,273,184,139,64,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,feb,6,484,288,174,73,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,feb,6,606,394,257,72,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,feb,6,206,167,153,100,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,feb,6,242,200,183,132,2022,2022
NORTE-NORESTE,PACIFICO,CULIACAN,feb,6,171,141,125,66,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,feb,6,897,334,244,110,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,feb,6,825,610,532,334,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,feb,6,71,70,68,47,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,feb,6,152,125,104,49,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,feb,6,167,142,117,62,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,feb,6,337,308,265,140,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,feb,6,454,394,351,202,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,feb,6,102,97,90,55,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,feb,6,152,143,139,74,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,feb,6,101,80,66,34,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,feb,6,130,110,83,39,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,feb,6,20,15,13,7,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,feb,6,233,114,78,25,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,feb,6,837,192,134,47,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,feb,6,844,370,264,97,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,feb,6,229,158,128,57,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,feb,6,13,13,11,5,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,feb,6,345,303,266,160,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,feb,6,501,385,312,169,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,feb,6,577,427,335,179,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,feb,6,738,513,417,205,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,feb,6,545,397,339,156,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,feb,6,875,509,354,165,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,feb,6,114,101,92,60,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,feb,6,131,123,115,79,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,feb,6,323,298,271,164,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,feb,6,61,60,54,33,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,feb,6,442,374,305,128,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,feb,6,231,214,197,118,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,feb,6,46,44,37,18,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,feb,6,162,141,127,57,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,feb,6,152,142,122,75,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,feb,6,223,208,198,112,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,feb,6,234,220,186,97,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,feb,6,164,137,125,71,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,feb,6,568,410,326,134,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,feb,6,141,116,101,41,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,feb,6,305,207,169,79,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,feb,6,252,228,203,92,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,feb,6,146,135,115,69,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,feb,6,68,65,61,28,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,feb,7,450,353,299,180,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,feb,7,163,125,99,48,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,feb,7,87,73,61,23,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,feb,7,360,295,265,165,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,feb,7,200,172,146,71,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,feb,7,577,225,164,59,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,feb,7,401,325,265,110,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,feb,7,379,324,272,149,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,feb,7,153,122,104,62,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,feb,7,282,272,245,127,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,feb,7,263,213,174,98,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,feb,7,187,165,146,88,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,feb,7,387,270,225,115,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,feb,7,294,254,184,89,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,feb,7,487,412,358,195,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,feb,7,52,45,38,20,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,feb,7,353,321,309,200,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,feb,7,263,231,212,133,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,feb,7,353,267,240,126,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,feb,7,208,190,182,120,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,feb,7,334,293,271,163,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,feb,7,326,291,275,171,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,feb,7,188,124,100,58,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,feb,7,461,333,271,113,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,feb,7,203,80,44,14,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,feb,7,329,273,244,122,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,feb,7,246,189,149,48,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,feb,7,306,245,182,61,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,feb,7,307,227,180,71,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,feb,7,367,284,233,115,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,feb,7,366,293,235,109,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,feb,7,608,462,376,175,2022,2022
CENTRO,TOLUCA,TOL METEPEC,feb,7,302,263,226,118,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,feb,7,524,416,356,163,2022,2022
