Tipo,DIRECCION,YearMonth,Repeat Report,Ingreso de Soporte,Porcentaje
DISTRITO,ACAPULCO,2023-03,43,562,0.076512456
DISTRITO,ACAPULCO,2023-04,29,520,0.055769231
DISTRITO,ACAPULCO,2023-05,68,576,0.118055556
DISTRITO,ACAPULCO,2023-06,57,566,0.100706714
DISTRITO,AEROPUERTO,2022-01,151,1406,0.107396871
DISTRITO,AEROPUERTO,2022-02,124,1304,0.095092025
DISTRITO,AEROPUERTO,2022-03,177,1509,0.117296223
DISTRITO,AEROPUERTO,2022-04,147,1633,0.090018371
DISTRITO,AEROPUERTO,2022-05,154,1793,0.085889571
DISTRITO,AEROPUERTO,2022-06,170,1891,0.089899524
DISTRITO,AEROPUERTO,2022-07,153,1914,0.079937304
DISTRITO,AEROPUERTO,2022-08,119,1546,0.076972833
DISTRITO,AEROPUERTO,2022-09,115,1346,0.085438336
DISTRITO,AEROPUERTO,2022-10,140,1467,0.095432856
DISTRITO,AEROPUERTO,2022-11,90,1206,0.074626866
DISTRITO,AEROPUERTO,2022-12,134,1370,0.097810219
DISTRITO,AEROPUERTO,2023-01,119,1420,0.083802817
DISTRITO,AEROPUERTO,2023-02,107,1088,0.098345588
DISTRITO,AEROPUERTO,2023-03,88,1376,0.063953488
DISTRITO,AEROPUERTO,2023-04,77,1314,0.058599696
DISTRITO,AEROPUERTO,2023-05,103,1395,0.073835125
DISTRITO,AEROPUERTO,2023-06,105,1377,0.076252723
DISTRITO,AGUASCALIENTES,2022-01,82,1263,0.064924782
DISTRITO,AGUASCALIENTES,2022-02,64,1392,0.045977011
DISTRITO,AGUASCALIENTES,2022-03,87,1586,0.054854981
DISTRITO,AGUASCALIENTES,2022-04,97,1606,0.060398506
DISTRITO,AGUASCALIENTES,2022-05,112,1572,0.071246819
DISTRITO,AGUASCALIENTES,2022-06,94,1580,0.059493671
DISTRITO,AGUASCALIENTES,2022-07,161,1970,0.081725888
DISTRITO,AGUASCALIENTES,2022-08,154,2105,0.073159145
DISTRITO,AGUASCALIENTES,2022-09,131,1893,0.069202324
DISTRITO,AGUASCALIENTES,2022-10,121,1813,0.06674021
DISTRITO,AGUASCALIENTES,2022-11,132,1783,0.074032529
DISTRITO,AGUASCALIENTES,2022-12,90,1470,0.06122449
DISTRITO,AGUASCALIENTES,2023-01,88,1541,0.057105775
DISTRITO,AGUASCALIENTES,2023-02,95,1531,0.062050947
DISTRITO,AGUASCALIENTES,2023-03,88,1740,0.050574713
DISTRITO,AGUASCALIENTES,2023-04,91,1325,0.068679245
DISTRITO,AGUASCALIENTES,2023-05,85,1509,0.056328694
DISTRITO,AGUASCALIENTES,2023-06,101,1566,0.06449553
DISTRITO,ARAGON,2022-01,162,2149,0.075383899
DISTRITO,ARAGON,2022-02,133,1974,0.067375887
DISTRITO,ARAGON,2022-03,146,2163,0.067498844
DISTRITO,ARAGON,2022-04,177,2217,0.079837618
DISTRITO,ARAGON,2022-05,191,2286,0.083552056
DISTRITO,ARAGON,2022-06,170,2265,0.075055188
DISTRITO,ARAGON,2022-07,168,2394,0.070175439
DISTRITO,ARAGON,2022-08,112,1943,0.05764282
DISTRITO,ARAGON,2022-09,113,1784,0.063340807
DISTRITO,ARAGON,2022-10,126,1738,0.072497123
DISTRITO,ARAGON,2022-11,81,1700,0.047647059
DISTRITO,ARAGON,2022-12,108,1431,0.075471698
DISTRITO,ARAGON,2023-01,116,1912,0.060669456
DISTRITO,ARAGON,2023-02,136,1676,0.081145585
DISTRITO,ARAGON,2023-03,130,1802,0.072142064
DISTRITO,ARAGON,2023-04,118,1772,0.066591422
DISTRITO,ARAGON,2023-05,204,2032,0.100393701
DISTRITO,ARAGON,2023-06,205,1937,0.105833764
DISTRITO,AZCAPOTZALCO,2022-01,258,1821,0.141680395
DISTRITO,AZCAPOTZALCO,2022-02,192,1737,0.110535406
DISTRITO,AZCAPOTZALCO,2022-03,251,2148,0.116852886
DISTRITO,AZCAPOTZALCO,2022-04,279,2202,0.126702997
DISTRITO,AZCAPOTZALCO,2022-05,287,2341,0.122597181
DISTRITO,AZCAPOTZALCO,2022-06,286,2109,0.135609294
DISTRITO,AZCAPOTZALCO,2022-07,297,2263,0.131241715
DISTRITO,AZCAPOTZALCO,2022-08,331,2309,0.1433521
DISTRITO,AZCAPOTZALCO,2022-09,246,1951,0.126089185
DISTRITO,AZCAPOTZALCO,2022-10,277,2168,0.127767528
DISTRITO,AZCAPOTZALCO,2022-11,249,1982,0.125630676
DISTRITO,AZCAPOTZALCO,2022-12,222,1723,0.128845038
DISTRITO,AZCAPOTZALCO,2023-01,232,2079,0.111592112
DISTRITO,AZCAPOTZALCO,2023-02,218,2066,0.105517909
DISTRITO,AZCAPOTZALCO,2023-03,392,2527,0.155124654
DISTRITO,AZCAPOTZALCO,2023-04,284,2241,0.126729139
DISTRITO,AZCAPOTZALCO,2023-05,325,2335,0.139186296
DISTRITO,AZCAPOTZALCO,2023-06,285,2208,0.129076087
DISTRITO,CANCUN 1,2022-01,121,1332,0.090840841
DISTRITO,CANCUN 1,2022-02,116,1356,0.085545723
DISTRITO,CANCUN 1,2022-03,142,1544,0.091968912
DISTRITO,CANCUN 1,2022-04,173,1626,0.106396064
DISTRITO,CANCUN 1,2022-05,158,1619,0.097591106
DISTRITO,CANCUN 1,2022-06,222,1915,0.115926893
DISTRITO,CANCUN 1,2022-07,159,1602,0.099250936
DISTRITO,CANCUN 1,2022-08,180,1612,0.111662531
DISTRITO,CANCUN 1,2022-09,161,1526,0.105504587
DISTRITO,CANCUN 1,2022-10,142,1466,0.09686221
DISTRITO,CANCUN 1,2022-11,135,1399,0.096497498
DISTRITO,CANCUN 1,2022-12,185,1374,0.134643377
DISTRITO,CANCUN 1,2023-01,174,1483,0.117329737
DISTRITO,CANCUN 1,2023-02,179,1294,0.138330757
DISTRITO,CANCUN 1,2023-03,165,1359,0.121412804
DISTRITO,CANCUN 1,2023-04,160,1441,0.111034004
DISTRITO,CANCUN 1,2023-05,201,1580,0.12721519
DISTRITO,CANCUN 1,2023-06,212,1638,0.129426129
DISTRITO,CANCUN 2,2022-01,102,778,0.131105398
DISTRITO,CANCUN 2,2022-02,90,844,0.106635071
DISTRITO,CANCUN 2,2022-03,113,916,0.123362445
DISTRITO,CANCUN 2,2022-04,126,925,0.136216216
DISTRITO,CANCUN 2,2022-05,114,882,0.129251701
DISTRITO,CANCUN 2,2022-06,113,957,0.118077325
DISTRITO,CANCUN 2,2022-07,131,1000,0.131
DISTRITO,CANCUN 2,2022-08,120,957,0.12539185
DISTRITO,CANCUN 2,2022-09,119,944,0.126059322
DISTRITO,CANCUN 2,2022-10,126,941,0.133900106
DISTRITO,CANCUN 2,2022-11,136,1023,0.132942326
DISTRITO,CANCUN 2,2022-12,121,948,0.127637131
DISTRITO,CANCUN 2,2023-01,158,1103,0.143245694
DISTRITO,CANCUN 2,2023-02,143,976,0.146516393
DISTRITO,CANCUN 2,2023-03,184,1032,0.178294574
DISTRITO,CANCUN 2,2023-04,140,990,0.141414141
DISTRITO,CANCUN 2,2023-05,160,1054,0.151802657
DISTRITO,CANCUN 2,2023-06,162,1108,0.146209386
DISTRITO,CELAYA,2022-01,47,724,0.064917127
DISTRITO,CELAYA,2022-02,33,602,0.054817276
DISTRITO,CELAYA,2022-03,41,626,0.065495208
DISTRITO,CELAYA,2022-04,66,755,0.087417219
DISTRITO,CELAYA,2022-05,72,819,0.087912088
DISTRITO,CELAYA,2022-06,58,793,0.073139975
DISTRITO,CELAYA,2022-07,72,819,0.087912088
DISTRITO,CELAYA,2022-08,90,896,0.100446429
DISTRITO,CELAYA,2022-09,79,783,0.100893997
DISTRITO,CELAYA,2022-10,61,844,0.072274882
DISTRITO,CELAYA,2022-11,47,678,0.069321534
DISTRITO,CELAYA,2022-12,52,609,0.085385878
DISTRITO,CELAYA,2023-01,64,679,0.094256259
DISTRITO,CELAYA,2023-02,44,563,0.078152753
DISTRITO,CELAYA,2023-03,53,630,0.084126984
DISTRITO,CELAYA,2023-04,41,672,0.061011905
DISTRITO,CELAYA,2023-05,87,818,0.106356968
DISTRITO,CELAYA,2023-06,67,686,0.097667638
DISTRITO,CHALCO IXTAPALUCA,2022-01,8,131,0.061068702
DISTRITO,CHALCO IXTAPALUCA,2022-02,13,212,0.061320755
DISTRITO,CHALCO IXTAPALUCA,2022-03,10,425,0.023529412
DISTRITO,CHALCO IXTAPALUCA,2022-04,17,346,0.049132948
DISTRITO,CHALCO IXTAPALUCA,2022-05,17,323,0.052631579
DISTRITO,CHALCO IXTAPALUCA,2022-06,15,358,0.041899441
DISTRITO,CHALCO IXTAPALUCA,2022-07,18,526,0.034220532
DISTRITO,CHALCO IXTAPALUCA,2022-08,29,640,0.0453125
DISTRITO,CHALCO IXTAPALUCA,2022-09,19,492,0.038617886
DISTRITO,CHALCO IXTAPALUCA,2022-10,26,443,0.058690745
DISTRITO,CHALCO IXTAPALUCA,2022-11,25,504,0.049603175
DISTRITO,CHALCO IXTAPALUCA,2022-12,29,477,0.060796646
DISTRITO,CHALCO IXTAPALUCA,2023-01,67,709,0.094499295
DISTRITO,CHALCO IXTAPALUCA,2023-02,57,527,0.108159393
DISTRITO,CHALCO IXTAPALUCA,2023-03,75,801,0.093632959
DISTRITO,CHALCO IXTAPALUCA,2023-04,48,817,0.05875153
DISTRITO,CHALCO IXTAPALUCA,2023-05,69,890,0.07752809
DISTRITO,CHALCO IXTAPALUCA,2023-06,73,933,0.078242229
DISTRITO,CHIHUAHUA,2022-01,147,1587,0.092627599
DISTRITO,CHIHUAHUA,2022-02,163,1930,0.084455959
DISTRITO,CHIHUAHUA,2022-03,177,1960,0.090306122
DISTRITO,CHIHUAHUA,2022-04,144,1852,0.07775378
DISTRITO,CHIHUAHUA,2022-05,118,1842,0.064060803
DISTRITO,CHIHUAHUA,2022-06,186,2245,0.08285078
DISTRITO,CHIHUAHUA,2022-07,186,2195,0.084738041
DISTRITO,CHIHUAHUA,2022-08,217,2544,0.085298742
DISTRITO,CHIHUAHUA,2022-09,242,2226,0.108715184
DISTRITO,CHIHUAHUA,2022-10,189,1969,0.095987811
DISTRITO,CHIHUAHUA,2022-11,177,2062,0.085838991
DISTRITO,CHIHUAHUA,2022-12,212,2014,0.105263158
DISTRITO,CHIHUAHUA,2023-01,199,2100,0.094761905
DISTRITO,CHIHUAHUA,2023-02,198,2109,0.093883357
DISTRITO,CHIHUAHUA,2023-03,290,2406,0.120532003
DISTRITO,CHIHUAHUA,2023-04,172,1745,0.098567335
DISTRITO,CHIHUAHUA,2023-05,244,2280,0.107017544
DISTRITO,CHIHUAHUA,2023-06,257,2018,0.127353816
DISTRITO,CIUDAD JUAREZ,2022-01,1542,6965,0.221392678
DISTRITO,CIUDAD JUAREZ,2022-02,1510,6936,0.217704729
DISTRITO,CIUDAD JUAREZ,2022-03,1469,8012,0.183349975
DISTRITO,CIUDAD JUAREZ,2022-04,1408,7678,0.183381089
DISTRITO,CIUDAD JUAREZ,2022-05,1186,7167,0.165480675
DISTRITO,CIUDAD JUAREZ,2022-06,1630,10007,0.16288598
DISTRITO,CIUDAD JUAREZ,2022-07,1700,9026,0.188344782
DISTRITO,CIUDAD JUAREZ,2022-08,1761,9037,0.194865553
DISTRITO,CIUDAD JUAREZ,2022-09,1341,7189,0.186534984
DISTRITO,CIUDAD JUAREZ,2022-10,1133,6669,0.169890538
DISTRITO,CIUDAD JUAREZ,2022-11,718,5353,0.134130394
DISTRITO,CIUDAD JUAREZ,2022-12,841,5527,0.152162113
DISTRITO,CIUDAD JUAREZ,2023-01,882,5623,0.156855771
DISTRITO,CIUDAD JUAREZ,2023-02,988,6346,0.155688623
DISTRITO,CIUDAD JUAREZ,2023-03,1282,7098,0.180614258
DISTRITO,CIUDAD JUAREZ,2023-04,1038,6205,0.167284448
DISTRITO,CIUDAD JUAREZ,2023-05,930,6340,0.146687697
DISTRITO,CIUDAD JUAREZ,2023-06,825,6070,0.135914333
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-01,20,230,0.086956522
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-02,14,242,0.05785124
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-03,14,232,0.060344828
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-04,28,314,0.089171975
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-05,22,311,0.07073955
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-06,25,429,0.058275058
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-07,38,564,0.067375887
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-08,39,661,0.059001513
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-09,51,670,0.076119403
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-10,40,513,0.07797271
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-11,31,454,0.068281938
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022-12,13,397,0.032745592
DISTRITO,CIUDAD OBREGON / NAVOJOA,2023-01,23,460,0.05
DISTRITO,CIUDAD OBREGON / NAVOJOA,2023-02,28,414,0.06763285
DISTRITO,CIUDAD OBREGON / NAVOJOA,2023-03,24,523,0.045889101
DISTRITO,CIUDAD OBREGON / NAVOJOA,2023-04,22,458,0.048034934
DISTRITO,CIUDAD OBREGON / NAVOJOA,2023-05,25,520,0.048076923
DISTRITO,CIUDAD OBREGON / NAVOJOA,2023-06,41,548,0.074817518
DISTRITO,CIUDAD VICTORIA,2022-03,1,5,0.2
DISTRITO,CIUDAD VICTORIA,2022-04,2,39,0.051282051
DISTRITO,CIUDAD VICTORIA,2022-05,5,118,0.042372881
DISTRITO,CIUDAD VICTORIA,2022-06,12,130,0.092307692
DISTRITO,CIUDAD VICTORIA,2022-07,16,198,0.080808081
DISTRITO,CIUDAD VICTORIA,2022-08,20,233,0.08583691
DISTRITO,CIUDAD VICTORIA,2022-09,24,276,0.086956522
DISTRITO,CIUDAD VICTORIA,2022-10,15,223,0.067264574
DISTRITO,CIUDAD VICTORIA,2022-11,16,217,0.073732719
DISTRITO,CIUDAD VICTORIA,2022-12,20,232,0.086206897
DISTRITO,CIUDAD VICTORIA,2023-01,19,240,0.079166667
DISTRITO,CIUDAD VICTORIA,2023-02,13,269,0.048327138
DISTRITO,CIUDAD VICTORIA,2023-03,29,352,0.082386364
DISTRITO,CIUDAD VICTORIA,2023-04,21,272,0.077205882
DISTRITO,CIUDAD VICTORIA,2023-05,32,382,0.083769634
DISTRITO,CIUDAD VICTORIA,2023-06,51,405,0.125925926
DISTRITO,COACALCO,2022-01,259,2263,0.114449845
DISTRITO,COACALCO,2022-02,269,2386,0.112740989
DISTRITO,COACALCO,2022-03,319,2812,0.11344239
DISTRITO,COACALCO,2022-04,319,2803,0.113806636
DISTRITO,COACALCO,2022-05,317,2931,0.108154214
DISTRITO,COACALCO,2022-06,396,3193,0.124021297
DISTRITO,COACALCO,2022-07,415,3177,0.130626377
DISTRITO,COACALCO,2022-08,377,3014,0.125082946
DISTRITO,COACALCO,2022-09,335,2639,0.126942023
DISTRITO,COACALCO,2022-10,354,2727,0.129812981
DISTRITO,COACALCO,2022-11,306,2908,0.10522696
DISTRITO,COACALCO,2022-12,298,2526,0.11797308
DISTRITO,COACALCO,2023-01,300,3215,0.093312597
DISTRITO,COACALCO,2023-02,348,2845,0.122319859
DISTRITO,COACALCO,2023-03,368,3091,0.119055322
DISTRITO,COACALCO,2023-04,276,2774,0.099495314
DISTRITO,COACALCO,2023-05,401,3256,0.123157248
DISTRITO,COACALCO,2023-06,463,3207,0.144371687
DISTRITO,COATZA / MINA,2022-01,41,546,0.075091575
DISTRITO,COATZA / MINA,2022-02,48,539,0.089053803
DISTRITO,COATZA / MINA,2022-03,33,509,0.064833006
DISTRITO,COATZA / MINA,2022-04,38,555,0.068468468
DISTRITO,COATZA / MINA,2022-05,45,578,0.077854671
DISTRITO,COATZA / MINA,2022-06,47,661,0.071104387
DISTRITO,COATZA / MINA,2022-07,52,594,0.087542088
DISTRITO,COATZA / MINA,2022-08,44,699,0.062947067
DISTRITO,COATZA / MINA,2022-09,53,769,0.068920676
DISTRITO,COATZA / MINA,2022-10,52,739,0.070365359
DISTRITO,COATZA / MINA,2022-11,75,729,0.102880658
DISTRITO,COATZA / MINA,2022-12,66,782,0.084398977
DISTRITO,COATZA / MINA,2023-01,82,724,0.113259669
DISTRITO,COATZA / MINA,2023-02,87,884,0.09841629
DISTRITO,COATZA / MINA,2023-03,74,748,0.098930481
DISTRITO,COATZA / MINA,2023-04,41,510,0.080392157
DISTRITO,COATZA / MINA,2023-05,51,672,0.075892857
DISTRITO,COATZA / MINA,2023-06,37,645,0.057364341
DISTRITO,COLIMA / MANZANILLO,2022-01,10,59,0.169491525
DISTRITO,COLIMA / MANZANILLO,2022-02,11,71,0.154929577
DISTRITO,COLIMA / MANZANILLO,2022-03,9,104,0.086538462
DISTRITO,COLIMA / MANZANILLO,2022-04,14,136,0.102941176
DISTRITO,COLIMA / MANZANILLO,2022-05,19,222,0.085585586
DISTRITO,COLIMA / MANZANILLO,2022-06,17,217,0.078341014
DISTRITO,COLIMA / MANZANILLO,2022-07,33,332,0.09939759
DISTRITO,COLIMA / MANZANILLO,2022-08,29,447,0.064876957
DISTRITO,COLIMA / MANZANILLO,2022-09,28,444,0.063063063
DISTRITO,COLIMA / MANZANILLO,2022-10,33,375,0.088
DISTRITO,COLIMA / MANZANILLO,2022-11,30,371,0.080862534
DISTRITO,COLIMA / MANZANILLO,2022-12,27,308,0.087662338
DISTRITO,COLIMA / MANZANILLO,2023-01,21,326,0.064417178
DISTRITO,COLIMA / MANZANILLO,2023-02,16,320,0.05
DISTRITO,COLIMA / MANZANILLO,2023-03,38,490,0.07755102
DISTRITO,COLIMA / MANZANILLO,2023-04,37,404,0.091584158
DISTRITO,COLIMA / MANZANILLO,2023-05,35,520,0.067307692
DISTRITO,COLIMA / MANZANILLO,2023-06,65,598,0.108695652
DISTRITO,CONDESA,2022-01,230,2121,0.108439415
DISTRITO,CONDESA,2022-02,219,2186,0.100182983
DISTRITO,CONDESA,2022-03,211,2379,0.088692728
DISTRITO,CONDESA,2022-04,234,2402,0.097418818
DISTRITO,CONDESA,2022-05,320,2849,0.112320112
DISTRITO,CONDESA,2022-06,322,2754,0.116920842
DISTRITO,CONDESA,2022-07,321,2952,0.108739837
DISTRITO,CONDESA,2022-08,353,3053,0.115623976
DISTRITO,CONDESA,2022-09,299,2611,0.114515511
DISTRITO,CONDESA,2022-10,325,3000,0.108333333
DISTRITO,CONDESA,2022-11,391,3753,0.10418332
DISTRITO,CONDESA,2022-12,337,2514,0.134049324
DISTRITO,CONDESA,2023-01,301,2772,0.108585859
DISTRITO,CONDESA,2023-02,225,2417,0.093090608
DISTRITO,CONDESA,2023-03,312,3127,0.099776143
DISTRITO,CONDESA,2023-04,264,2723,0.096951891
DISTRITO,CONDESA,2023-05,314,2972,0.105652759
DISTRITO,CONDESA,2023-06,274,2892,0.094744122
DISTRITO,CONSTITUCION,2022-01,126,1189,0.105971405
DISTRITO,CONSTITUCION,2022-02,103,1283,0.080280592
DISTRITO,CONSTITUCION,2022-03,114,1322,0.08623298
DISTRITO,CONSTITUCION,2022-04,153,1436,0.106545961
DISTRITO,CONSTITUCION,2022-05,175,1900,0.092105263
DISTRITO,CONSTITUCION,2022-06,157,1886,0.083244963
DISTRITO,CONSTITUCION,2022-07,138,1876,0.073560768
DISTRITO,CONSTITUCION,2022-08,102,1435,0.071080139
DISTRITO,CONSTITUCION,2022-09,92,1304,0.070552147
DISTRITO,CONSTITUCION,2022-10,95,1221,0.077805078
DISTRITO,CONSTITUCION,2022-11,78,1202,0.064891847
DISTRITO,CONSTITUCION,2022-12,84,1141,0.073619632
DISTRITO,CONSTITUCION,2023-01,89,1346,0.066121842
DISTRITO,CONSTITUCION,2023-02,68,990,0.068686869
DISTRITO,CONSTITUCION,2023-03,78,1207,0.064623032
DISTRITO,CONSTITUCION,2023-04,91,1180,0.077118644
DISTRITO,CONSTITUCION,2023-05,123,1271,0.096774194
DISTRITO,CONSTITUCION,2023-06,88,1332,0.066066066
DISTRITO,CORDOBA / ORIZABA,2022-01,17,480,0.035416667
DISTRITO,CORDOBA / ORIZABA,2022-02,12,491,0.024439919
DISTRITO,CORDOBA / ORIZABA,2022-03,15,628,0.02388535
DISTRITO,CORDOBA / ORIZABA,2022-04,13,523,0.024856597
DISTRITO,CORDOBA / ORIZABA,2022-05,25,634,0.039432177
DISTRITO,CORDOBA / ORIZABA,2022-06,14,633,0.022116904
DISTRITO,CORDOBA / ORIZABA,2022-07,25,758,0.03298153
DISTRITO,CORDOBA / ORIZABA,2022-08,21,717,0.029288703
DISTRITO,CORDOBA / ORIZABA,2022-09,29,718,0.040389972
DISTRITO,CORDOBA / ORIZABA,2022-10,17,712,0.023876404
DISTRITO,CORDOBA / ORIZABA,2022-11,17,715,0.023776224
DISTRITO,CORDOBA / ORIZABA,2022-12,18,611,0.029459902
DISTRITO,CORDOBA / ORIZABA,2023-01,22,806,0.027295285
DISTRITO,CORDOBA / ORIZABA,2023-02,16,700,0.022857143
DISTRITO,CORDOBA / ORIZABA,2023-03,27,688,0.039244186
DISTRITO,CORDOBA / ORIZABA,2023-04,18,702,0.025641026
DISTRITO,CORDOBA / ORIZABA,2023-05,26,824,0.031553398
DISTRITO,CORDOBA / ORIZABA,2023-06,45,981,0.04587156
DISTRITO,CUERNAVACA,2022-01,92,1336,0.068862275
DISTRITO,CUERNAVACA,2022-02,95,1386,0.068542569
DISTRITO,CUERNAVACA,2022-03,90,1601,0.056214866
DISTRITO,CUERNAVACA,2022-04,90,1583,0.056854075
DISTRITO,CUERNAVACA,2022-05,96,1531,0.062704115
DISTRITO,CUERNAVACA,2022-06,92,1805,0.050969529
DISTRITO,CUERNAVACA,2022-07,83,1753,0.047347404
DISTRITO,CUERNAVACA,2022-08,75,1514,0.049537649
DISTRITO,CUERNAVACA,2022-09,82,1639,0.050030506
DISTRITO,CUERNAVACA,2022-10,73,1704,0.042840376
DISTRITO,CUERNAVACA,2022-11,53,1437,0.036882394
DISTRITO,CUERNAVACA,2022-12,74,1410,0.05248227
DISTRITO,CUERNAVACA,2023-01,78,1718,0.04540163
DISTRITO,CUERNAVACA,2023-02,77,1386,0.055555556
DISTRITO,CUERNAVACA,2023-03,78,1505,0.051827243
DISTRITO,CUERNAVACA,2023-04,68,1521,0.044707429
DISTRITO,CUERNAVACA,2023-05,69,1701,0.040564374
DISTRITO,CUERNAVACA,2023-06,84,1500,0.056
DISTRITO,CULIACAN,2022-01,67,735,0.091156463
DISTRITO,CULIACAN,2022-02,51,641,0.079563183
DISTRITO,CULIACAN,2022-03,69,855,0.080701754
DISTRITO,CULIACAN,2022-04,67,801,0.083645443
DISTRITO,CULIACAN,2022-05,103,1064,0.096804511
DISTRITO,CULIACAN,2022-06,167,1384,0.12066474
DISTRITO,CULIACAN,2022-07,185,1450,0.127586207
DISTRITO,CULIACAN,2022-08,214,1460,0.146575342
DISTRITO,CULIACAN,2022-09,186,1335,0.139325843
DISTRITO,CULIACAN,2022-10,162,1316,0.123100304
DISTRITO,CULIACAN,2022-11,136,1147,0.118570183
DISTRITO,CULIACAN,2022-12,103,944,0.109110169
DISTRITO,CULIACAN,2023-01,86,895,0.096089385
DISTRITO,CULIACAN,2023-02,75,834,0.089928058
DISTRITO,CULIACAN,2023-03,88,941,0.093517535
DISTRITO,CULIACAN,2023-04,80,873,0.09163803
DISTRITO,CULIACAN,2023-05,106,1038,0.102119461
DISTRITO,CULIACAN,2023-06,115,1193,0.096395641
DISTRITO,ECATEPEC,2022-01,117,1691,0.069189829
DISTRITO,ECATEPEC,2022-02,106,1654,0.064087062
DISTRITO,ECATEPEC,2022-03,98,1869,0.052434457
DISTRITO,ECATEPEC,2022-04,104,1870,0.055614973
DISTRITO,ECATEPEC,2022-05,140,2051,0.068259386
DISTRITO,ECATEPEC,2022-06,152,2046,0.0742913
DISTRITO,ECATEPEC,2022-07,177,2299,0.076989996
DISTRITO,ECATEPEC,2022-08,138,2088,0.066091954
DISTRITO,ECATEPEC,2022-09,96,1806,0.053156146
DISTRITO,ECATEPEC,2022-10,104,1801,0.057745697
DISTRITO,ECATEPEC,2022-11,93,1703,0.054609513
DISTRITO,ECATEPEC,2022-12,126,1676,0.075178998
DISTRITO,ECATEPEC,2023-01,131,2008,0.065239044
DISTRITO,ECATEPEC,2023-02,104,1579,0.065864471
DISTRITO,ECATEPEC,2023-03,122,1802,0.067702553
DISTRITO,ECATEPEC,2023-04,89,1539,0.05782976
DISTRITO,ECATEPEC,2023-05,173,1913,0.090433873
DISTRITO,ECATEPEC,2023-06,140,1966,0.07121058
DISTRITO,GDL BARRANCA,2022-01,284,2087,0.136080498
DISTRITO,GDL BARRANCA,2022-02,263,2108,0.124762808
DISTRITO,GDL BARRANCA,2022-03,273,2218,0.123083859
DISTRITO,GDL BARRANCA,2022-04,248,2257,0.109880372
DISTRITO,GDL BARRANCA,2022-05,291,2491,0.116820554
DISTRITO,GDL BARRANCA,2022-06,362,2534,0.142857143
DISTRITO,GDL BARRANCA,2022-07,357,2825,0.126371681
DISTRITO,GDL BARRANCA,2022-08,335,2489,0.134592206
DISTRITO,GDL BARRANCA,2022-09,300,2238,0.134048257
DISTRITO,GDL BARRANCA,2022-10,261,2172,0.120165746
DISTRITO,GDL BARRANCA,2022-11,236,1890,0.124867725
DISTRITO,GDL BARRANCA,2022-12,156,1531,0.101894187
DISTRITO,GDL BARRANCA,2023-01,163,1716,0.094988345
DISTRITO,GDL BARRANCA,2023-02,180,1688,0.106635071
DISTRITO,GDL BARRANCA,2023-03,172,1676,0.102625298
DISTRITO,GDL BARRANCA,2023-04,148,1712,0.086448598
DISTRITO,GDL BARRANCA,2023-05,171,1832,0.093340611
DISTRITO,GDL BARRANCA,2023-06,187,1965,0.095165394
DISTRITO,GDL CHAPULTEPEC,2022-01,599,3585,0.167085077
DISTRITO,GDL CHAPULTEPEC,2022-02,555,3638,0.15255635
DISTRITO,GDL CHAPULTEPEC,2022-03,679,4247,0.159877561
DISTRITO,GDL CHAPULTEPEC,2022-04,695,3998,0.173836918
DISTRITO,GDL CHAPULTEPEC,2022-05,636,4191,0.151753758
DISTRITO,GDL CHAPULTEPEC,2022-06,933,5161,0.180778919
DISTRITO,GDL CHAPULTEPEC,2022-07,1067,5623,0.189756358
DISTRITO,GDL CHAPULTEPEC,2022-08,1006,5244,0.191838291
DISTRITO,GDL CHAPULTEPEC,2022-09,810,4248,0.190677966
DISTRITO,GDL CHAPULTEPEC,2022-10,585,3490,0.167621777
DISTRITO,GDL CHAPULTEPEC,2022-11,478,3375,0.14162963
DISTRITO,GDL CHAPULTEPEC,2022-12,376,2741,0.137176213
DISTRITO,GDL CHAPULTEPEC,2023-01,378,3249,0.11634349
DISTRITO,GDL CHAPULTEPEC,2023-02,324,2727,0.118811881
DISTRITO,GDL CHAPULTEPEC,2023-03,349,2960,0.117905405
DISTRITO,GDL CHAPULTEPEC,2023-04,282,2678,0.105302465
DISTRITO,GDL CHAPULTEPEC,2023-05,367,3136,0.117028061
DISTRITO,GDL CHAPULTEPEC,2023-06,418,3280,0.127439024
DISTRITO,GDL COLOMOS,2022-01,367,2845,0.128998243
DISTRITO,GDL COLOMOS,2022-02,387,3086,0.125405055
DISTRITO,GDL COLOMOS,2022-03,372,3175,0.117165354
DISTRITO,GDL COLOMOS,2022-04,431,3156,0.136565272
DISTRITO,GDL COLOMOS,2022-05,480,3347,0.143412011
DISTRITO,GDL COLOMOS,2022-06,670,4232,0.15831758
DISTRITO,GDL COLOMOS,2022-07,840,4601,0.182569007
DISTRITO,GDL COLOMOS,2022-08,963,4954,0.194388373
