REGION,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
NORTE BARRANCA,2025-07-01,101,67,619,62,124
NORTE BARRANCA,2025-07-02,101,80,628,79,136
NORTE BARRANCA,2025-07-03,112,81,633,103,121
NORTE BARRANCA,2025-07-04,123,87,656,128,125
NORTE BARRANCA,2025-07-05,140,96,631,144,124
NORTE BARRANCA,2025-07-06,151,83,543,90,117
NORTE BARRANCA,2025-07-07,153,70,458,58,107
NORTE BARRANCA,2025-07-08,179,82,516,93,109
NORTE BARRANCA,2025-07-09,173,60,477,111,94
NORTE BARRANCA,2025-07-10,138,63,497,107,104
NORTE BARRANCA,2025-07-11,135,62,498,112,122
NORTE BARRANCA,2025-07-12,131,63,517,88,105
NORTE BARRANCA,2025-07-13,106,64,518,77,108
NORTE BARRANCA,2025-07-14,93,58,505,53,92
NORTE BARRANCA,2025-07-15,122,61,486,98,97
NORTE BARRANCA,2025-07-16,138,69,523,110,114
NORTE BARRANCA,2025-07-17,146,70,491,97,98
NORTE BARRANCA,2025-07-18,167,65,488,125,112
NORTE LA BAJA,2024-07-18,162,249,484,218,569
NORTE LA BAJA,2024-07-19,144,250,337,210,504
NORTE LA BAJA,2024-07-20,154,239,346,203,490
NORTE LA BAJA,2024-07-21,150,202,373,179,457
NORTE LA BAJA,2024-07-22,129,183,309,146,382
NORTE LA BAJA,2024-07-23,138,211,373,164,380
NORTE LA BAJA,2024-07-24,141,210,396,190,407
NORTE LA BAJA,2024-07-26,167,197,357,213,387
NORTE LA BAJA,2024-07-27,193,169,350,165,363
NORTE LA BAJA,2024-07-28,177,174,320,163,305
NORTE LA BAJA,2024-07-29,165,155,222,130,261
NORTE LA BAJA,2024-07-30,166,154,272,179,250
NORTE LA BAJA,2024-07-31,159,142,318,192,239
NORTE LA BAJA,2024-08-01,146,139,302,156,255
NORTE LA BAJA,2024-08-02,160,145,311,159,242
NORTE LA BAJA,2024-08-03,165,147,287,160,235
NORTE LA BAJA,2024-08-04,172,136,276,159,209
NORTE LA BAJA,2024-08-05,163,118,216,127,186
NORTE LA BAJA,2024-08-06,161,115,347,153,203
NORTE LA BAJA,2024-08-07,157,125,383,155,197
NORTE LA BAJA,2024-08-08,147,142,368,168,211
NORTE LA BAJA,2024-08-09,146,133,342,182,243
NORTE LA BAJA,2024-08-10,139,137,338,180,203
NORTE LA BAJA,2024-08-11,134,120,358,126,213
NORTE LA BAJA,2024-08-12,143,125,265,130,169
NORTE LA BAJA,2024-08-13,137,130,406,182,217
NORTE LA BAJA,2024-08-14,141,138,468,173,240
NORTE LA BAJA,2024-08-15,144,127,475,204,249
NORTE LA BAJA,2024-08-16,141,155,471,196,271
NORTE LA BAJA,2024-08-17,146,167,413,195,301
NORTE LA BAJA,2024-08-18,150,179,479,162,286
NORTE LA BAJA,2024-08-19,151,180,372,117,276
NORTE LA BAJA,2024-08-20,127,197,463,186,270
NORTE LA BAJA,2024-08-21,156,205,464,207,295
NORTE LA BAJA,2024-08-22,158,224,397,200,284
NORTE LA BAJA,2024-08-23,173,224,474,209,315
NORTE LA BAJA,2024-08-24,164,219,481,209,338
NORTE LA BAJA,2024-08-25,188,210,497,168,324
NORTE LA BAJA,2024-08-26,175,196,331,136,311
NORTE LA BAJA,2024-08-28,195,205,387,195,339
NORTE LA BAJA,2024-08-29,209,202,361,179,332
NORTE LA BAJA,2024-08-30,202,215,352,179,357
NORTE LA BAJA,2024-08-31,198,220,370,188,369
NORTE LA BAJA,2024-09-01,202,211,396,131,365
NORTE LA BAJA,2024-09-02,194,186,310,110,346
NORTE LA BAJA,2024-09-03,196,216,397,159,372
NORTE LA BAJA,2024-09-04,222,246,415,170,376
NORTE LA BAJA,2024-09-05,196,220,402,160,347
NORTE LA BAJA,2024-09-06,179,213,404,169,362
NORTE LA BAJA,2024-09-07,170,231,436,181,337
NORTE LA BAJA,2024-09-08,180,237,466,139,317
NORTE LA BAJA,2024-09-09,169,229,433,134,281
NORTE LA BAJA,2024-09-10,169,226,430,149,253
NORTE LA BAJA,2024-09-11,173,232,435,174,282
NORTE LA BAJA,2024-09-12,158,248,284,183,327
NORTE LA BAJA,2024-09-13,156,223,274,213,334
NORTE LA BAJA,2024-09-14,185,238,394,199,319
NORTE LA BAJA,2024-09-15,206,232,404,168,307
NORTE LA BAJA,2024-09-16,187,231,281,164,298
NORTE LA BAJA,2024-09-17,201,243,366,180,318
NORTE LA BAJA,2024-09-18,189,262,384,211,303
NORTE LA BAJA,2024-09-19,172,245,359,217,292
NORTE LA BAJA,2024-09-20,141,240,301,202,324
NORTE LA BAJA,2024-09-21,139,231,333,190,318
NORTE LA BAJA,2024-09-22,143,219,405,157,321
NORTE LA BAJA,2024-09-23,129,218,304,132,274
NORTE LA BAJA,2024-09-24,135,191,360,179,281
NORTE LA BAJA,2024-09-25,154,204,416,152,329
NORTE LA BAJA,2024-09-26,173,200,359,173,328
NORTE LA BAJA,2024-09-27,170,203,290,198,312
NORTE LA BAJA,2024-09-28,192,200,309,200,296
NORTE LA BAJA,2024-09-29,201,174,267,150,277
NORTE LA BAJA,2024-10-01,192,151,321,151,263
NORTE LA BAJA,2024-10-02,191,162,435,151,232
NORTE LA BAJA,2024-10-03,182,140,399,141,236
NORTE LA BAJA,2024-10-04,187,132,367,177,195
NORTE LA BAJA,2024-10-05,167,117,380,169,175
NORTE LA BAJA,2024-10-06,169,132,300,155,175
NORTE LA BAJA,2024-10-07,145,111,231,127,164
NORTE LA BAJA,2024-10-08,154,101,279,178,137
NORTE LA BAJA,2024-10-09,130,113,375,161,148
NORTE LA BAJA,2024-10-10,117,98,320,168,142
NORTE LA BAJA,2024-10-11,104,107,307,172,156
NORTE LA BAJA,2024-10-12,121,102,341,178,157
NORTE LA BAJA,2024-10-13,119,113,408,144,153
NORTE LA BAJA,2024-10-14,121,102,288,135,139
NORTE LA BAJA,2024-10-15,126,110,374,168,162
NORTE LA BAJA,2024-10-16,119,115,399,181,162
NORTE LA BAJA,2024-10-17,142,118,428,204,188
NORTE LA BAJA,2024-10-18,133,117,447,194,202
NORTE LA BAJA,2024-10-19,123,116,408,195,185
NORTE LA BAJA,2024-10-20,125,109,433,167,198
NORTE LA BAJA,2024-10-21,136,104,402,111,180
NORTE LA BAJA,2024-10-22,156,109,393,142,170
NORTE LA BAJA,2024-10-23,144,111,306,160,183
NORTE LA BAJA,2024-10-24,147,115,290,136,163
NORTE LA BAJA,2024-10-26,133,73,338,191,124
NORTE LA BAJA,2024-10-27,132,70,310,96,104
NORTE LA BAJA,2024-10-28,118,69,239,99,88
NORTE LA BAJA,2024-10-29,113,84,268,148,105
NORTE LA BAJA,2024-10-30,111,68,247,135,72
NORTE LA BAJA,2024-10-31,104,52,203,152,79
NORTE LA BAJA,2024-11-01,114,69,174,121,68
NORTE LA BAJA,2024-11-02,98,65,216,123,84
NORTE LA BAJA,2024-11-03,94,58,176,99,91
NORTE LA BAJA,2024-11-04,78,46,137,90,51
NORTE LA BAJA,2024-11-05,86,58,168,118,72
NORTE LA BAJA,2024-11-06,78,68,199,126,79
NORTE LA BAJA,2024-11-07,72,66,250,140,84
NORTE LA BAJA,2024-11-08,93,62,277,123,100
NORTE LA BAJA,2024-11-09,111,55,285,182,104
NORTE LA BAJA,2024-11-10,106,62,283,124,85
NORTE LA BAJA,2024-11-11,115,57,319,88,93
NORTE LA BAJA,2024-11-12,107,73,336,135,108
NORTE LA BAJA,2024-11-13,125,90,289,124,149
NORTE LA BAJA,2024-11-14,103,68,253,118,120
NORTE LA BAJA,2024-11-15,99,51,209,163,119
NORTE LA BAJA,2024-11-16,103,64,240,148,106
NORTE LA BAJA,2024-11-17,108,66,342,153,112
NORTE LA BAJA,2024-11-18,123,72,277,114,91
NORTE LA BAJA,2024-11-19,129,90,350,119,121
NORTE LA BAJA,2024-11-20,132,110,364,143,172
NORTE LA BAJA,2024-11-21,126,108,352,150,177
NORTE LA BAJA,2024-11-22,135,109,298,136,166
NORTE LA BAJA,2024-11-23,127,101,247,141,152
NORTE LA BAJA,2024-11-24,103,91,202,112,140
NORTE LA BAJA,2024-11-25,92,73,197,99,115
NORTE LA BAJA,2024-11-26,93,62,222,127,127
NORTE LA BAJA,2024-11-27,76,50,174,143,97
NORTE LA BAJA,2024-11-28,99,44,211,167,98
NORTE LA BAJA,2024-11-29,109,43,218,151,91
NORTE LA BAJA,2024-11-30,114,65,225,135,86
NORTE LA BAJA,2024-12-01,116,76,325,83,103
NORTE LA BAJA,2024-12-02,120,68,239,82,89
NORTE LA BAJA,2024-12-03,110,73,287,118,113
NORTE LA BAJA,2024-12-04,107,70,249,130,119
NORTE LA BAJA,2024-12-05,97,55,193,132,117
NORTE LA BAJA,2024-12-06,89,37,183,128,82
NORTE LA BAJA,2024-12-07,89,37,206,124,83
NORTE LA BAJA,2024-12-08,91,47,230,106,74
NORTE LA BAJA,2024-12-09,80,40,155,84,54
NORTE LA BAJA,2024-12-10,85,69,231,103,104
NORTE LA BAJA,2024-12-11,106,79,332,118,135
NORTE LA BAJA,2024-12-12,114,65,411,121,134
NORTE LA BAJA,2024-12-13,128,74,440,146,163
NORTE LA BAJA,2024-12-14,141,82,422,152,176
NORTE LA BAJA,2024-12-15,147,75,466,158,171
NORTE LA BAJA,2024-12-16,150,71,407,128,177
NORTE LA BAJA,2024-12-17,167,77,356,142,185
NORTE LA BAJA,2024-12-18,161,81,327,146,173
NORTE LA BAJA,2024-12-19,149,101,242,154,165
NORTE LA BAJA,2024-12-20,134,85,256,154,162
NORTE LA BAJA,2024-12-21,115,89,263,157,165
NORTE LA BAJA,2024-12-22,122,75,287,116,158
NORTE LA BAJA,2024-12-23,110,61,225,106,125
NORTE LA BAJA,2024-12-24,113,55,263,84,122
NORTE LA BAJA,2024-12-25,84,46,189,58,104
NORTE LA BAJA,2024-12-26,92,52,188,69,94
NORTE LA BAJA,2024-12-27,92,61,218,142,117
NORTE LA BAJA,2024-12-28,110,63,257,111,116
NORTE LA BAJA,2024-12-29,103,73,223,104,82
NORTE LA BAJA,2024-12-30,88,52,188,76,67
NORTE LA BAJA,2024-12-31,91,50,213,109,74
NORTE LA BAJA,2025-01-01,83,38,134,62,109
NORTE LA BAJA,2025-01-02,105,46,230,66,113
NORTE LA BAJA,2025-01-03,127,69,228,138,144
NORTE LA BAJA,2025-01-04,120,75,222,137,189
NORTE LA BAJA,2025-01-05,122,77,187,96,201
NORTE LA BAJA,2025-01-06,96,42,135,88,114
NORTE LA BAJA,2025-01-07,111,77,224,120,147
NORTE LA BAJA,2025-01-08,128,82,267,127,163
NORTE LA BAJA,2025-01-09,120,80,219,129,168
NORTE LA BAJA,2025-01-10,125,68,215,152,169
NORTE LA BAJA,2025-01-11,117,57,251,163,199
NORTE LA BAJA,2025-01-12,115,56,251,143,205
NORTE LA BAJA,2025-01-13,108,43,189,102,163
NORTE LA BAJA,2025-01-14,108,64,213,140,191
NORTE LA BAJA,2025-01-15,117,68,212,122,204
NORTE LA BAJA,2025-01-16,128,68,214,131,226
NORTE LA BAJA,2025-01-17,110,60,222,151,204
NORTE LA BAJA,2025-01-18,127,75,246,146,206
NORTE LA BAJA,2025-01-19,144,67,248,137,225
NORTE LA BAJA,2025-01-20,149,58,218,95,213
NORTE LA BAJA,2025-01-21,134,75,223,127,217
NORTE LA BAJA,2025-01-22,146,84,216,101,210
NORTE LA BAJA,2025-01-23,145,82,273,116,200
NORTE LA BAJA,2025-01-24,133,89,285,135,195
NORTE LA BAJA,2025-01-25,149,105,446,159,198
NORTE LA BAJA,2025-01-26,170,111,518,131,251
NORTE LA BAJA,2025-01-27,169,122,552,105,270
NORTE LA BAJA,2025-01-28,210,143,572,160,297
NORTE LA BAJA,2025-01-29,240,152,549,157,304
NORTE LA BAJA,2025-01-30,266,161,473,162,301
NORTE LA BAJA,2025-01-31,300,175,432,162,317
NORTE LA BAJA,2025-02-01,319,175,396,186,298
NORTE LA BAJA,2025-02-02,351,176,443,173,294
NORTE LA BAJA,2025-02-03,386,173,362,147,277
NORTE LA BAJA,2025-02-04,411,211,348,176,291
NORTE LA BAJA,2025-02-05,383,239,411,161,317
NORTE LA BAJA,2025-02-06,347,245,389,160,306
NORTE LA BAJA,2025-02-07,299,244,381,178,335
NORTE LA BAJA,2025-02-08,277,230,434,173,382
NORTE LA BAJA,2025-02-09,271,227,482,159,382
NORTE LA BAJA,2025-02-10,275,225,402,122,373
NORTE LA BAJA,2025-02-11,279,250,427,180,413
NORTE LA BAJA,2025-02-12,311,221,262,296,434
NORTE LA BAJA,2025-02-13,283,237,346,224,474
NORTE LA BAJA,2025-02-14,275,230,358,228,433
NORTE LA BAJA,2025-02-15,264,223,411,225,397
NORTE LA BAJA,2025-02-16,273,220,544,177,353
NORTE LA BAJA,2025-02-17,279,216,462,148,303
NORTE LA BAJA,2025-02-18,295,229,517,251,319
NORTE LA BAJA,2025-02-19,292,221,447,228,354
NORTE LA BAJA,2025-02-20,281,222,423,208,331
NORTE LA BAJA,2025-02-21,264,190,327,203,252
NORTE LA BAJA,2025-02-22,239,181,347,195,250
NORTE LA BAJA,2025-02-23,235,174,386,170,234
NORTE LA BAJA,2025-02-24,218,163,350,123,212
NORTE LA BAJA,2025-02-25,229,166,336,156,235
NORTE LA BAJA,2025-02-26,237,177,315,145,233
NORTE LA BAJA,2025-02-27,225,169,244,154,249
NORTE LA BAJA,2025-02-28,195,164,275,151,261
NORTE LA BAJA,2025-03-01,204,147,289,155,253
NORTE LA BAJA,2025-03-02,221,149,348,168,300
NORTE LA BAJA,2025-03-03,226,135,281,145,291
NORTE LA BAJA,2025-03-04,198,135,289,183,317
NORTE LA BAJA,2025-03-05,184,140,314,145,338
NORTE LA BAJA,2025-03-06,172,133,255,145,295
NORTE LA BAJA,2025-03-07,154,143,248,144,248
NORTE LA BAJA,2025-03-08,167,140,380,167,234
NORTE LA BAJA,2025-03-09,190,145,485,129,206
NORTE LA BAJA,2025-03-10,183,156,441,112,156
NORTE LA BAJA,2025-03-11,197,156,392,135,203
NORTE LA BAJA,2025-03-12,184,142,387,171,222
NORTE LA BAJA,2025-03-13,183,142,422,155,232
NORTE LA BAJA,2025-03-14,212,106,469,230,202
NORTE LA BAJA,2025-03-15,224,123,492,233,212
NORTE LA BAJA,2025-03-16,240,130,562,161,213
NORTE LA BAJA,2025-03-17,228,133,482,143,212
NORTE LA BAJA,2025-03-18,244,151,603,148,244
NORTE LA BAJA,2025-03-19,204,122,531,145,225
NORTE LA BAJA,2025-03-20,223,131,526,167,236
NORTE LA BAJA,2025-03-21,222,129,460,167,268
NORTE LA BAJA,2025-03-22,216,158,451,170,266
NORTE LA BAJA,2025-03-23,186,156,453,125,244
NORTE LA BAJA,2025-03-24,176,140,326,133,230
NORTE LA BAJA,2025-03-25,163,125,305,161,264
NORTE LA BAJA,2025-03-26,145,111,266,137,239
NORTE LA BAJA,2025-03-27,127,87,235,159,200
NORTE LA BAJA,2025-03-28,128,65,227,136,148
NORTE LA BAJA,2025-03-29,131,58,228,160,158
NORTE LA BAJA,2025-03-30,115,55,230,142,145
NORTE LA BAJA,2025-03-31,120,55,239,95,100
NORTE LA BAJA,2025-04-01,120,50,285,116,114
NORTE LA BAJA,2025-04-02,139,70,318,128,166
NORTE LA BAJA,2025-04-03,134,75,267,120,156
NORTE LA BAJA,2025-04-04,117,59,246,139,168
NORTE LA BAJA,2025-04-05,124,48,268,118,147
NORTE LA BAJA,2025-04-06,116,52,273,81,119
NORTE LA BAJA,2025-04-07,92,36,181,80,94
NORTE LA BAJA,2025-04-08,95,34,249,105,117
NORTE LA BAJA,2025-04-09,114,49,297,111,148
NORTE LA BAJA,2025-04-10,122,49,219,111,232
NORTE LA BAJA,2025-04-11,116,47,202,136,211
NORTE LA BAJA,2025-04-12,127,49,241,125,218
NORTE LA BAJA,2025-04-13,122,47,253,111,210
NORTE LA BAJA,2025-04-14,100,39,218,103,139
NORTE LA BAJA,2025-04-15,99,31,222,135,160
NORTE LA BAJA,2025-04-16,105,50,265,146,181
NORTE LA BAJA,2025-04-17,123,63,259,141,217
NORTE LA BAJA,2025-04-18,145,67,285,112,246
NORTE LA BAJA,2025-04-19,139,54,248,128,235
NORTE LA BAJA,2025-04-20,137,53,220,102,173
NORTE LA BAJA,2025-04-21,121,46,164,74,154
NORTE LA BAJA,2025-04-22,92,53,239,103,212
NORTE LA BAJA,2025-04-23,103,64,240,106,203
NORTE LA BAJA,2025-04-24,100,54,219,98,199
NORTE LA BAJA,2025-04-25,90,52,262,117,204
NORTE LA BAJA,2025-04-26,85,49,267,94,156
NORTE LA BAJA,2025-04-27,90,36,268,80,165
NORTE LA BAJA,2025-04-28,86,25,191,67,120
NORTE LA BAJA,2025-04-29,83,30,193,98,110
NORTE LA BAJA,2025-04-30,85,35,211,112,103
NORTE LA BAJA,2025-05-01,89,46,236,91,121
NORTE LA BAJA,2025-05-02,113,50,265,104,153
NORTE LA BAJA,2025-05-03,107,47,275,108,182
NORTE LA BAJA,2025-05-04,95,50,264,99,186
NORTE LA BAJA,2025-05-05,72,40,208,96,158
NORTE LA BAJA,2025-05-06,76,35,260,137,156
NORTE LA BAJA,2025-05-07,79,50,274,118,182
NORTE LA BAJA,2025-05-08,86,39,239,147,142
NORTE LA BAJA,2025-05-09,74,24,234,138,145
NORTE LA BAJA,2025-05-10,82,22,258,125,159
NORTE LA BAJA,2025-05-11,92,31,322,105,164
NORTE LA BAJA,2025-05-12,64,26,275,87,127
NORTE LA BAJA,2025-05-13,60,30,330,98,147
NORTE LA BAJA,2025-05-14,70,29,260,98,180
NORTE LA BAJA,2025-05-15,63,28,238,118,177
NORTE LA BAJA,2025-05-16,70,30,239,118,199
NORTE LA BAJA,2025-05-17,90,35,274,133,189
NORTE LA BAJA,2025-05-18,94,35,245,129,189
NORTE LA BAJA,2025-05-19,86,35,225,120,132
NORTE LA BAJA,2025-05-20,92,39,274,126,164
NORTE LA BAJA,2025-05-21,92,40,280,118,207
NORTE LA BAJA,2025-05-22,90,34,280,126,214
NORTE LA BAJA,2025-05-23,64,28,223,135,197
NORTE LA BAJA,2025-05-24,79,34,254,114,186
NORTE LA BAJA,2025-05-25,79,38,271,120,190
NORTE LA BAJA,2025-05-26,69,35,183,94,154
NORTE LA BAJA,2025-05-27,82,30,201,125,178
NORTE LA BAJA,2025-05-28,97,23,201,124,154
NORTE LA BAJA,2025-05-29,86,25,173,110,146
NORTE LA BAJA,2025-05-30,92,28,216,120,134
NORTE LA BAJA,2025-05-31,89,26,212,134,107
NORTE LA BAJA,2025-06-01,89,26,202,96,119
NORTE LA BAJA,2025-06-02,84,25,194,90,94
NORTE LA BAJA,2025-06-03,72,27,266,92,121
NORTE LA BAJA,2025-06-04,67,27,249,132,107
NORTE LA BAJA,2025-06-05,79,31,272,118,149
NORTE LA BAJA,2025-06-06,74,35,238,115,159
NORTE LA BAJA,2025-06-07,89,33,235,115,140
NORTE LA BAJA,2025-06-08,84,37,237,93,185
NORTE LA BAJA,2025-06-09,63,25,166,78,132
NORTE LA BAJA,2025-06-10,76,39,182,95,159
NORTE LA BAJA,2025-06-11,67,44,207,86,141
NORTE LA BAJA,2025-06-12,53,35,154,108,129
NORTE LA BAJA,2025-06-13,56,19,180,122,112
NORTE LA BAJA,2025-06-14,75,26,211,98,104
NORTE LA BAJA,2025-06-15,95,25,238,100,112
NORTE LA BAJA,2025-06-16,80,21,201,86,97
NORTE LA BAJA,2025-06-17,90,31,241,123,147
NORTE LA BAJA,2025-06-18,83,47,218,110,181
NORTE LA BAJA,2025-06-19,79,35,204,99,162
NORTE LA BAJA,2025-06-20,79,25,201,114,138
NORTE LA BAJA,2025-06-21,77,22,199,135,126
NORTE LA BAJA,2025-06-22,83,21,207,117,152
NORTE LA BAJA,2025-06-23,63,18,140,91,100
NORTE LA BAJA,2025-06-24,57,15,179,97,84
NORTE LA BAJA,2025-06-25,59,14,135,90,90
NORTE LA BAJA,2025-06-26,55,17,151,86,85
NORTE LA BAJA,2025-06-27,60,21,184,106,104
NORTE LA BAJA,2025-06-28,98,26,214,117,99
NORTE LA BAJA,2025-06-29,122,37,220,119,98
NORTE LA BAJA,2025-06-30,92,25,164,81,47
NORTE LA BAJA,2025-07-01,75,28,206,88,66
NORTE LA BAJA,2025-07-02,82,33,205,73,68
NORTE LA BAJA,2025-07-03,66,28,177,99,92
NORTE LA BAJA,2025-07-04,61,17,170,110,118
NORTE LA BAJA,2025-07-05,79,25,205,117,105
NORTE LA BAJA,2025-07-06,81,25,218,94,109
NORTE LA BAJA,2025-07-07,61,22,183,76,70
NORTE LA BAJA,2025-07-08,60,26,205,96,107
NORTE LA BAJA,2025-07-09,67,43,225,106,102
NORTE LA BAJA,2025-07-10,54,38,209,107,88
NORTE LA BAJA,2025-07-11,72,36,260,101,124
NORTE LA BAJA,2025-07-12,74,28,227,130,114
NORTE LA BAJA,2025-07-13,76,29,232,90,141
NORTE LA BAJA,2025-07-14,56,24,179,90,100
NORTE LA BAJA,2025-07-15,58,27,205,97,109
NORTE LA BAJA,2025-07-16,78,37,206,107,114
NORTE LA BAJA,2025-07-17,59,38,201,91,122
NORTE LA BAJA,2025-07-18,49,27,196,101,127
OCCIDENTE 1,2024-07-18,328,563,1871,568,1335
OCCIDENTE 1,2024-07-19,299,559,1886,517,1343
OCCIDENTE 1,2024-07-20,278,540,1822,512,1325
OCCIDENTE 1,2024-07-21,273,516,1761,410,1282
OCCIDENTE 1,2024-07-22,258,500,1624,329,1221
OCCIDENTE 1,2024-07-23,295,520,1801,377,1239
OCCIDENTE 1,2024-07-24,287,539,1824,431,1299
OCCIDENTE 1,2024-07-26,285,546,1830,418,1333
OCCIDENTE 1,2024-07-27,288,540,1794,450,1313
OCCIDENTE 1,2024-07-28,284,537,1747,371,1257
OCCIDENTE 1,2024-07-29,278,534,1618,306,1180
OCCIDENTE 1,2024-07-30,303,585,1549,376,1200
OCCIDENTE 1,2024-07-31,303,572,1785,352,1227
OCCIDENTE 1,2024-08-01,294,594,1894,376,1254
OCCIDENTE 1,2024-08-02,313,562,1967,350,1199
OCCIDENTE 1,2024-08-03,308,562,2099,338,1231
OCCIDENTE 1,2024-08-04,303,573,2072,304,1218
OCCIDENTE 1,2024-08-05,302,557,1965,273,1186
OCCIDENTE 1,2024-08-06,328,534,1949,301,1235
OCCIDENTE 1,2024-08-07,307,538,1871,358,1256
OCCIDENTE 1,2024-08-08,293,542,1703,405,1286
OCCIDENTE 1,2024-08-09,291,547,1570,388,1299
OCCIDENTE 1,2024-08-10,280,550,1526,416,1277
OCCIDENTE 1,2024-08-11,276,551,1471,395,1248
OCCIDENTE 1,2024-08-12,261,527,1454,321,1184
OCCIDENTE 1,2024-08-13,247,528,1478,366,1193
OCCIDENTE 1,2024-08-14,235,533,1493,399,1196
OCCIDENTE 1,2024-08-15,252,523,1399,431,1228
OCCIDENTE 1,2024-08-16,248,554,1466,403,1289
OCCIDENTE 1,2024-08-17,246,547,1498,406,1321
OCCIDENTE 1,2024-08-18,228,545,1510,350,1337
OCCIDENTE 1,2024-08-19,214,538,1551,289,1385
OCCIDENTE 1,2024-08-20,238,531,1696,341,1446
OCCIDENTE 1,2024-08-21,250,514,1718,359,1478
OCCIDENTE 1,2024-08-22,272,496,1653,365,1451
OCCIDENTE 1,2024-08-23,268,482,1641,377,1503
OCCIDENTE 1,2024-08-24,266,490,1596,385,1554
OCCIDENTE 1,2024-08-25,265,460,1540,328,1540
OCCIDENTE 1,2024-08-26,255,431,1402,266,1551
OCCIDENTE 1,2024-08-28,280,434,1590,350,1615
OCCIDENTE 1,2024-08-29,261,406,1486,305,1565
OCCIDENTE 1,2024-08-30,257,418,1441,335,1544
OCCIDENTE 1,2024-08-31,258,433,1453,294,1544
OCCIDENTE 1,2024-09-01,242,410,1381,257,1502
OCCIDENTE 1,2024-09-02,253,395,1365,246,1467
OCCIDENTE 1,2024-09-03,273,417,1360,275,1447
OCCIDENTE 1,2024-09-04,260,412,1362,250,1379
OCCIDENTE 1,2024-09-05,248,400,1318,258,1323
OCCIDENTE 1,2024-09-06,242,372,1267,294,1302
OCCIDENTE 1,2024-09-07,223,391,1202,313,1271
OCCIDENTE 1,2024-09-08,207,376,1086,212,1228
OCCIDENTE 1,2024-09-09,194,365,1043,236,1194
OCCIDENTE 1,2024-09-10,197,361,1053,243,1196
OCCIDENTE 1,2024-09-11,199,354,948,278,1140
OCCIDENTE 1,2024-09-12,191,323,919,290,1109
OCCIDENTE 1,2024-09-13,200,318,821,308,1111
OCCIDENTE 1,2024-09-14,215,318,981,302,1116
OCCIDENTE 1,2024-09-15,203,305,927,239,1078
OCCIDENTE 1,2024-09-16,166,280,836,229,1003
OCCIDENTE 1,2024-09-17,173,282,869,243,1013
OCCIDENTE 1,2024-09-18,182,295,932,251,1031
OCCIDENTE 1,2024-09-19,189,288,953,285,1025
OCCIDENTE 1,2024-09-20,195,278,910,291,845
OCCIDENTE 1,2024-09-21,198,310,962,313,850
OCCIDENTE 1,2024-09-22,182,285,952,255,852
OCCIDENTE 1,2024-09-23,174,257,905,208,839
OCCIDENTE 1,2024-09-24,183,282,932,272,878
OCCIDENTE 1,2024-09-25,192,285,914,272,887
OCCIDENTE 1,2024-09-26,201,268,907,279,859
OCCIDENTE 1,2024-09-27,200,253,850,306,822
OCCIDENTE 1,2024-09-28,221,276,920,292,792
OCCIDENTE 1,2024-09-29,207,261,982,227,788
OCCIDENTE 1,2024-10-01,227,256,984,248,809
OCCIDENTE 1,2024-10-02,221,270,922,211,652
OCCIDENTE 1,2024-10-03,212,245,866,248,703
OCCIDENTE 1,2024-10-04,210,231,759,275,684
OCCIDENTE 1,2024-10-05,188,208,686,261,634
OCCIDENTE 1,2024-10-06,156,202,625,209,645
OCCIDENTE 1,2024-10-07,146,170,554,176,642
OCCIDENTE 1,2024-10-08,157,194,588,223,688
OCCIDENTE 1,2024-10-09,155,196,668,193,729
OCCIDENTE 1,2024-10-10,154,206,703,233,747
OCCIDENTE 1,2024-10-11,150,207,633,219,747
OCCIDENTE 1,2024-10-12,159,203,615,232,724
OCCIDENTE 1,2024-10-13,130,181,493,154,719
OCCIDENTE 1,2024-10-14,110,164,399,127,666
OCCIDENTE 1,2024-10-15,124,145,407,180,617
OCCIDENTE 1,2024-10-16,123,151,446,215,649
OCCIDENTE 1,2024-10-17,129,164,479,201,646
OCCIDENTE 1,2024-10-18,135,160,490,211,610
OCCIDENTE 1,2024-10-19,151,138,484,207,605
OCCIDENTE 1,2024-10-20,132,135,466,160,594
OCCIDENTE 1,2024-10-21,116,110,391,138,529
OCCIDENTE 1,2024-10-22,141,136,474,199,600
OCCIDENTE 1,2024-10-23,140,133,471,192,645
OCCIDENTE 1,2024-10-24,148,134,483,198,645
OCCIDENTE 1,2024-10-26,129,141,534,206,617
OCCIDENTE 1,2024-10-27,111,131,440,159,607
OCCIDENTE 1,2024-10-28,98,122,359,150,521
OCCIDENTE 1,2024-10-29,108,128,376,188,484
OCCIDENTE 1,2024-10-30,114,97,341,216,450
OCCIDENTE 1,2024-10-31,108,95,377,217,440
OCCIDENTE 1,2024-11-01,120,90,310,178,387
OCCIDENTE 1,2024-11-02,111,93,303,179,378
OCCIDENTE 1,2024-11-03,81,81,272,141,367
OCCIDENTE 1,2024-11-04,88,62,219,110,307
OCCIDENTE 1,2024-11-05,93,61,309,138,321
OCCIDENTE 1,2024-11-06,106,102,333,175,330
OCCIDENTE 1,2024-11-07,112,94,380,175,309
OCCIDENTE 1,2024-11-08,120,90,345,200,295
OCCIDENTE 1,2024-11-09,113,82,374,161,338
OCCIDENTE 1,2024-11-10,103,95,315,134,291
OCCIDENTE 1,2024-11-11,92,74,261,122,260
OCCIDENTE 1,2024-11-12,103,84,339,177,287
