Tipo,DIRECCION,Mes,Clientes,Soportes,Reincidencias,RR,Reincidencias sobre soportes,RR sobre soportes,IDS,IDR,YEAR
DISTRITO,JUAREZ SUR,FEBRERO,77304,2941,591,361,20.1,12.27,3.8,0.76,2023
DISTRITO,JUAREZ SUR,MARZO,78015,3214,698,436,21.72,13.57,4.12,0.89,2023
DISTRITO,JUAREZ SUR,ABRIL,78365,2828,802,370,28.36,13.08,3.61,1.02,2023
DISTRITO,JUAREZ SUR,MAYO,78008,3076,784,356,25.49,11.57,3.94,1.01,2023
DISTRITO,LA LAGUNA,JUNIO,67534,2026,506,163,24.98,8.05,3,0.75,2023
DISTRITO,LA LAGUNA GOMEZ,ENERO,24769,627,249,58,39.71,9.25,2.53,1.01,2022
DISTRITO,LA LAGUNA GOMEZ,FEBRERO,25935,689,261,55,37.88,7.98,2.66,1.01,2022
DISTRITO,LA LAGUNA GOMEZ,MARZO,27056,920,319,81,34.67,8.8,3.4,1.18,2022
DISTRITO,LA LAGUNA GOMEZ,ABRIL,28215,852,274,81,32.16,9.51,3.02,0.97,2022
DISTRITO,LA LAGUNA GOMEZ,MAYO,29296,983,258,95,26.25,9.66,3.36,0.88,2022
DISTRITO,LA LAGUNA GOMEZ,JUNIO,31265,1013,220,108,21.72,10.66,3.24,0.7,2022
DISTRITO,LA LAGUNA GOMEZ,JULIO,31265,956,254,100,26.57,10.46,3.06,0.81,2022
DISTRITO,LA LAGUNA GOMEZ,AGOSTO,31265,1090,257,89,23.58,8.17,3.49,0.82,2022
DISTRITO,LA LAGUNA GOMEZ,SEPTIEMBRE,31265,1046,261,116,24.95,11.09,3.35,0.83,2022
DISTRITO,LA LAGUNA GOMEZ,OCTUBRE,31265,852,178,75,20.89,8.8,2.73,0.57,2022
DISTRITO,LA LAGUNA GOMEZ,NOVIEMBRE,31265,760,132,65,17.37,8.55,2.43,0.42,2022
DISTRITO,LA LAGUNA GOMEZ,DICIEMBRE,31265,684,149,81,21.78,11.84,2.19,0.48,2022
DISTRITO,LA LAGUNA GOMEZ,ENERO,31297,728,144,64,19.78,8.79,2.33,0.46,2023
DISTRITO,LA LAGUNA GOMEZ,FEBRERO,31148,776,164,85,21.13,10.95,2.49,0.53,2023
DISTRITO,LA LAGUNA GOMEZ,MARZO,31431,956,205,78,21.44,8.16,3.04,0.65,2023
DISTRITO,LA LAGUNA GOMEZ,ABRIL,31514,825,186,67,22.55,8.12,2.62,0.59,2023
DISTRITO,LA LAGUNA GOMEZ,MAYO,31742,1186,264,99,22.26,8.35,3.74,0.83,2023
DISTRITO,LA LAGUNA TORREON,ENERO,28342,834,254,69,30.46,8.27,2.94,0.9,2022
DISTRITO,LA LAGUNA TORREON,FEBRERO,29313,837,275,92,32.86,10.99,2.86,0.94,2022
DISTRITO,LA LAGUNA TORREON,MARZO,30353,784,211,65,26.91,8.29,2.58,0.7,2022
DISTRITO,LA LAGUNA TORREON,ABRIL,31343,929,233,86,25.08,9.26,2.96,0.74,2022
DISTRITO,LA LAGUNA TORREON,MAYO,32768,1097,280,106,25.52,9.66,3.35,0.85,2022
DISTRITO,LA LAGUNA TORREON,JUNIO,34082,1107,195,84,17.62,7.59,3.25,0.57,2022
DISTRITO,LA LAGUNA TORREON,JULIO,34082,1041,239,94,22.96,9.03,3.05,0.7,2022
DISTRITO,LA LAGUNA TORREON,AGOSTO,34082,1195,295,126,24.69,10.54,3.51,0.87,2022
DISTRITO,LA LAGUNA TORREON,SEPTIEMBRE,34082,1270,342,163,26.93,12.83,3.73,1,2022
DISTRITO,LA LAGUNA TORREON,OCTUBRE,34082,1034,285,119,27.56,11.51,3.03,0.84,2022
DISTRITO,LA LAGUNA TORREON,NOVIEMBRE,34082,852,187,55,21.95,6.46,2.5,0.55,2022
DISTRITO,LA LAGUNA TORREON,DICIEMBRE,34082,932,180,77,19.31,8.26,2.73,0.53,2022
DISTRITO,LA LAGUNA TORREON,ENERO,34069,909,156,63,17.16,6.93,2.67,0.46,2023
DISTRITO,LA LAGUNA TORREON,FEBRERO,33965,866,208,68,24.02,7.85,2.55,0.61,2023
DISTRITO,LA LAGUNA TORREON,MARZO,34254,1092,235,86,21.52,7.88,3.19,0.69,2023
DISTRITO,LA LAGUNA TORREON,ABRIL,34514,943,229,66,24.28,7,2.73,0.66,2023
DISTRITO,LA LAGUNA TORREON,MAYO,35213,1290,295,121,22.87,9.38,3.66,0.84,2023
DISTRITO,LAS AGUILAS,ENERO,31066,862,207,81,24.01,9.4,2.77,0.67,2022
DISTRITO,LAS AGUILAS,FEBRERO,31678,897,214,91,23.86,10.14,2.83,0.68,2022
DISTRITO,LAS AGUILAS,MARZO,32180,913,211,79,23.11,8.65,2.84,0.66,2022
DISTRITO,LAS AGUILAS,ABRIL,32621,831,173,64,20.82,7.7,2.55,0.53,2022
DISTRITO,LAS AGUILAS,MAYO,33070,931,177,65,19.01,6.98,2.82,0.54,2022
DISTRITO,LAS AGUILAS,JUNIO,36038,1052,187,93,17.78,8.84,2.92,0.52,2022
DISTRITO,LAS AGUILAS,JULIO,36038,1113,234,93,21.02,8.36,3.09,0.65,2022
DISTRITO,LAS AGUILAS,AGOSTO,36038,1017,212,74,20.85,7.28,2.82,0.59,2022
DISTRITO,LAS AGUILAS,SEPTIEMBRE,36038,875,197,69,22.51,7.89,2.43,0.55,2022
DISTRITO,LAS AGUILAS,OCTUBRE,36038,962,208,74,21.62,7.69,2.67,0.58,2022
DISTRITO,LAS AGUILAS,NOVIEMBRE,36038,812,194,55,23.89,6.77,2.25,0.54,2022
DISTRITO,LAS AGUILAS,DICIEMBRE,36038,810,172,61,21.23,7.53,2.25,0.48,2022
DISTRITO,LAS AGUILAS,ENERO,36310,1002,167,73,16.67,7.29,2.76,0.46,2023
DISTRITO,LAS AGUILAS,FEBRERO,36613,997,223,81,22.37,8.12,2.72,0.61,2023
DISTRITO,LAS AGUILAS,MARZO,37132,1080,249,96,23.06,8.89,2.91,0.67,2023
DISTRITO,LAS AGUILAS,ABRIL,37498,981,290,98,29.56,9.99,2.62,0.77,2023
DISTRITO,LAS AGUILAS,MAYO,37339,1103,334,94,30.28,8.52,2.95,0.89,2023
DISTRITO,LAS AGUILAS,JUNIO,37872,1139,301,98,26.43,8.6,3.01,0.79,2023
DISTRITO,LEON CERRO GORDO,MARZO,54377,2137,316,142,14.79,6.64,3.93,0.58,2023
DISTRITO,LEON CERRO GORDO,ABRIL,54796,1533,203,86,13.24,5.61,2.8,0.37,2023
DISTRITO,LEON CERRO GORDO,MAYO,55094,1590,344,169,21.64,10.63,2.89,0.62,2023
DISTRITO,LEON DELTA,MARZO,55045,2755,828,338,30.05,12.27,5,1.5,2023
DISTRITO,LEON DELTA,ABRIL,55495,2297,684,277,29.78,12.06,4.14,1.23,2023
DISTRITO,LEON DELTA,MAYO,56107,2323,626,275,26.95,11.84,4.14,1.12,2023
DISTRITO,LOS MOCHIS,ENERO,12661,315,96,24,30.48,7.62,2.49,0.76,2022
DISTRITO,LOS MOCHIS,FEBRERO,13273,278,90,16,32.37,5.76,2.09,0.68,2022
DISTRITO,LOS MOCHIS,MARZO,13950,358,97,19,27.09,5.31,2.57,0.7,2022
DISTRITO,LOS MOCHIS,ABRIL,14428,364,99,24,27.2,6.59,2.52,0.69,2022
DISTRITO,LOS MOCHIS,MAYO,14850,399,74,28,18.55,7.02,2.69,0.5,2022
DISTRITO,LOS MOCHIS,JUNIO,16287,412,74,24,17.96,5.83,2.53,0.45,2022
DISTRITO,LOS MOCHIS,JULIO,16287,545,128,53,23.49,9.72,3.35,0.79,2022
DISTRITO,LOS MOCHIS,AGOSTO,16287,498,132,44,26.51,8.84,3.06,0.81,2022
DISTRITO,LOS MOCHIS,SEPTIEMBRE,16287,582,131,52,22.51,8.93,3.57,0.8,2022
DISTRITO,LOS MOCHIS,OCTUBRE,16287,454,95,25,20.93,5.51,2.79,0.58,2022
DISTRITO,LOS MOCHIS,NOVIEMBRE,16287,369,83,32,22.49,8.67,2.27,0.51,2022
DISTRITO,LOS MOCHIS,DICIEMBRE,16287,352,66,23,18.75,6.53,2.16,0.41,2022
DISTRITO,LOS MOCHIS,ENERO,16405,303,36,13,11.88,4.29,1.85,0.22,2023
DISTRITO,LOS MOCHIS,FEBRERO,16522,325,53,13,16.31,4,1.97,0.32,2023
DISTRITO,LOS MOCHIS,MARZO,16749,369,73,19,19.78,5.15,2.2,0.44,2023
DISTRITO,LOS MOCHIS,ABRIL,16850,343,48,16,13.99,4.66,2.04,0.28,2023
DISTRITO,LOS MOCHIS,MAYO,16944,430,98,25,22.79,5.81,2.54,0.58,2023
DISTRITO,LOS MOCHIS,JUNIO,17125,420,88,26,20.95,6.19,2.45,0.51,2023
DISTRITO,LOS REYES,ENERO,35724,861,206,37,23.93,4.3,2.41,0.58,2022
DISTRITO,LOS REYES,FEBRERO,36626,829,236,49,28.47,5.91,2.26,0.64,2022
DISTRITO,LOS REYES,MARZO,37461,942,221,42,23.46,4.46,2.51,0.59,2022
DISTRITO,LOS REYES,ABRIL,37931,758,174,38,22.96,5.01,2,0.46,2022
DISTRITO,LOS REYES,MAYO,38706,953,176,44,18.47,4.62,2.46,0.45,2022
DISTRITO,LOS REYES,JUNIO,43408,942,136,31,14.44,3.29,2.17,0.31,2022
DISTRITO,LOS REYES,JULIO,43408,923,180,38,19.5,4.12,2.13,0.41,2022
DISTRITO,LOS REYES,AGOSTO,43408,1036,233,38,22.49,3.67,2.39,0.54,2022
DISTRITO,LOS REYES,SEPTIEMBRE,43408,804,173,29,21.52,3.61,1.85,0.4,2022
DISTRITO,LOS REYES,OCTUBRE,43408,849,189,37,22.26,4.36,1.96,0.44,2022
DISTRITO,LOS REYES,NOVIEMBRE,43408,760,165,29,21.71,3.82,1.75,0.38,2022
DISTRITO,LOS REYES,DICIEMBRE,43408,833,192,50,23.05,6,1.92,0.44,2022
DISTRITO,LOS REYES,ENERO,43862,902,163,52,18.07,5.76,2.06,0.37,2023
DISTRITO,LOS REYES,FEBRERO,44418,800,189,27,23.62,3.38,1.8,0.43,2023
DISTRITO,LOS REYES,MARZO,45379,976,288,39,29.51,4,2.15,0.63,2023
DISTRITO,LOS REYES,ABRIL,46210,1014,299,44,29.49,4.34,2.19,0.65,2023
DISTRITO,LOS REYES,MAYO,52278,1178,340,81,28.86,6.88,2.25,0.65,2023
DISTRITO,LOS REYES,JUNIO,53417,1141,381,83,33.39,7.27,2.14,0.71,2023
DISTRITO,MATAMOROS,ENERO,0,0,1,0,#¡NUM!,0,0,#¡NUM!,2022
DISTRITO,MATAMOROS,FEBRERO,0,0,0,0,0,0,0,0,2022
DISTRITO,MATAMOROS,MARZO,0,0,0,0,0,0,0,0,2022
DISTRITO,MATAMOROS,ABRIL,11,0,0,0,0,0,0,0,2022
DISTRITO,MATAMOROS,MAYO,1657,52,51,1,98.08,1.92,3.14,3.08,2022
DISTRITO,MATAMOROS,JUNIO,13791,142,93,13,65.49,9.15,1.03,0.67,2022
DISTRITO,MATAMOROS,JULIO,13791,203,162,16,79.8,7.88,1.47,1.17,2022
DISTRITO,MATAMOROS,AGOSTO,13791,254,153,14,60.24,5.51,1.84,1.11,2022
DISTRITO,MATAMOROS,SEPTIEMBRE,13791,218,108,18,49.54,8.26,1.58,0.78,2022
DISTRITO,MATAMOROS,OCTUBRE,13791,219,86,21,39.27,9.59,1.59,0.62,2022
DISTRITO,MATAMOROS,NOVIEMBRE,13791,302,93,12,30.79,3.97,2.19,0.67,2022
DISTRITO,MATAMOROS,DICIEMBRE,13791,293,68,14,23.21,4.78,2.12,0.49,2022
DISTRITO,MATAMOROS,ENERO,14466,344,65,16,18.9,4.65,2.38,0.45,2023
DISTRITO,MATAMOROS,FEBRERO,15465,544,146,42,26.84,7.72,3.52,0.94,2023
DISTRITO,MATAMOROS,MARZO,16896,553,205,45,37.07,8.14,3.27,1.21,2023
DISTRITO,MATAMOROS,ABRIL,18328,751,247,77,32.89,10.25,4.1,1.35,2023
DISTRITO,MATAMOROS,MAYO,19877,1259,442,226,35.11,17.95,6.33,2.22,2023
DISTRITO,MATAMOROS,JUNIO,21196,801,298,132,37.2,16.48,3.78,1.41,2023
DISTRITO,MAZATLAN,ENERO,19806,782,267,84,34.14,10.74,3.95,1.35,2022
DISTRITO,MAZATLAN,FEBRERO,20709,683,235,75,34.41,10.98,3.3,1.13,2022
DISTRITO,MAZATLAN,MARZO,21830,716,218,62,30.45,8.66,3.28,1,2022
DISTRITO,MAZATLAN,ABRIL,22721,612,158,52,25.82,8.5,2.69,0.7,2022
DISTRITO,MAZATLAN,MAYO,23448,707,186,55,26.31,7.78,3.02,0.79,2022
DISTRITO,MAZATLAN,JUNIO,26635,734,188,64,25.61,8.72,2.76,0.71,2022
DISTRITO,MAZATLAN,JULIO,26635,892,259,89,29.04,9.98,3.35,0.97,2022
DISTRITO,MAZATLAN,AGOSTO,26635,1066,296,98,27.77,9.19,4,1.11,2022
DISTRITO,MAZATLAN,SEPTIEMBRE,26635,965,248,81,25.7,8.39,3.62,0.93,2022
DISTRITO,MAZATLAN,OCTUBRE,26635,806,208,91,25.81,11.29,3.03,0.78,2022
DISTRITO,MAZATLAN,NOVIEMBRE,26635,673,182,62,27.04,9.21,2.53,0.68,2022
DISTRITO,MAZATLAN,DICIEMBRE,26635,700,176,52,25.14,7.43,2.63,0.66,2022
DISTRITO,MAZATLAN,ENERO,26784,780,193,75,24.74,9.62,2.91,0.72,2023
DISTRITO,MAZATLAN,FEBRERO,26940,669,179,63,26.76,9.42,2.48,0.66,2023
DISTRITO,MAZATLAN,MARZO,27311,773,205,75,26.52,9.7,2.83,0.75,2023
DISTRITO,MAZATLAN,ABRIL,27475,784,253,88,32.27,11.22,2.85,0.92,2023
DISTRITO,MAZATLAN,MAYO,27573,810,199,86,24.57,10.62,2.94,0.72,2023
DISTRITO,MAZATLAN,JUNIO,27619,843,211,103,25.03,12.22,3.05,0.76,2023
DISTRITO,MERIDA NORTE,ENERO,21967,1325,418,173,31.55,13.06,6.03,1.9,2022
DISTRITO,MERIDA NORTE,FEBRERO,22599,1202,414,146,34.44,12.15,5.32,1.83,2022
DISTRITO,MERIDA NORTE,MARZO,23131,1402,471,173,33.59,12.34,6.06,2.04,2022
DISTRITO,MERIDA NORTE,ABRIL,23492,1150,325,131,28.26,11.39,4.9,1.38,2022
DISTRITO,MERIDA NORTE,MAYO,23938,1175,345,159,29.36,13.53,4.91,1.44,2022
DISTRITO,MERIDA NORTE,JUNIO,32649,1423,314,163,22.07,11.45,4.36,0.96,2022
DISTRITO,MERIDA NORTE,JULIO,32649,1428,348,199,24.37,13.94,4.37,1.07,2022
DISTRITO,MERIDA NORTE,AGOSTO,32649,1662,413,218,24.85,13.12,5.09,1.26,2022
DISTRITO,MERIDA NORTE,SEPTIEMBRE,32649,1379,355,202,25.74,14.65,4.22,1.09,2022
DISTRITO,MERIDA NORTE,OCTUBRE,32649,1342,358,170,26.68,12.67,4.11,1.1,2022
DISTRITO,MERIDA NORTE,NOVIEMBRE,32649,1366,347,134,25.4,9.81,4.18,1.06,2022
DISTRITO,MERIDA NORTE,DICIEMBRE,32649,1186,257,120,21.67,10.12,3.63,0.79,2022
DISTRITO,MERIDA NORTE,ENERO,32838,1497,234,200,15.63,13.36,4.56,0.71,2023
DISTRITO,MERIDA NORTE,FEBRERO,33395,1477,354,152,23.97,10.29,4.42,1.06,2023
DISTRITO,MERIDA ORIENTE,MARZO,27035,1158,323,144,27.89,12.44,4.28,1.19,2023
DISTRITO,MERIDA ORIENTE,ABRIL,27605,988,318,133,32.19,13.46,3.58,1.15,2023
DISTRITO,MERIDA ORIENTE,MAYO,28276,1292,364,166,28.17,12.85,4.57,1.29,2023
DISTRITO,MERIDA PONIENTE,MARZO,33847,1901,539,277,28.35,14.57,5.62,1.59,2023
DISTRITO,MERIDA PONIENTE,ABRIL,33989,1722,554,241,32.17,14,5.07,1.63,2023
DISTRITO,MERIDA PONIENTE,MAYO,33821,1799,527,271,29.29,15.06,5.32,1.56,2023
DISTRITO,MERIDA SUR,ENERO,27353,904,212,73,23.45,8.08,3.3,0.78,2022
DISTRITO,MERIDA SUR,FEBRERO,28201,944,221,86,23.41,9.11,3.35,0.78,2022
DISTRITO,MERIDA SUR,MARZO,28912,1266,340,119,26.86,9.4,4.38,1.18,2022
DISTRITO,MERIDA SUR,ABRIL,29429,1216,349,119,28.7,9.79,4.13,1.19,2022
DISTRITO,MERIDA SUR,MAYO,29897,1077,262,81,24.33,7.52,3.6,0.88,2022
DISTRITO,MERIDA SUR,JUNIO,26156,850,161,63,18.94,7.41,3.25,0.62,2022
DISTRITO,MERIDA SUR,JULIO,26156,783,173,47,22.09,6,2.99,0.66,2022
DISTRITO,MERIDA SUR,AGOSTO,26156,854,193,73,22.6,8.55,3.27,0.74,2022
DISTRITO,MERIDA SUR,SEPTIEMBRE,26156,794,184,73,23.17,9.19,3.04,0.7,2022
DISTRITO,MERIDA SUR,OCTUBRE,26156,680,150,62,22.06,9.12,2.6,0.57,2022
DISTRITO,MERIDA SUR,NOVIEMBRE,26156,792,185,59,23.36,7.45,3.03,0.71,2022
DISTRITO,MERIDA SUR,DICIEMBRE,26156,910,207,82,22.75,9.01,3.48,0.79,2022
DISTRITO,MERIDA SUR,ENERO,26263,999,152,88,15.22,8.81,3.8,0.58,2023
DISTRITO,MERIDA SUR,FEBRERO,26379,887,207,84,23.34,9.47,3.36,0.78,2023
DISTRITO,MEXICALI,ENERO,35285,945,257,66,27.2,6.98,2.68,0.73,2022
DISTRITO,MEXICALI,FEBRERO,36430,980,255,86,26.02,8.78,2.69,0.7,2022
DISTRITO,MEXICALI,MARZO,37659,1219,352,90,28.88,7.38,3.24,0.93,2022
DISTRITO,MEXICALI,ABRIL,38505,1076,300,97,27.88,9.01,2.79,0.78,2022
DISTRITO,MEXICALI,MAYO,39434,1404,388,142,27.64,10.11,3.56,0.98,2022
DISTRITO,MEXICALI,JUNIO,42688,1323,218,121,16.48,9.15,3.1,0.51,2022
DISTRITO,MEXICALI,JULIO,42688,1347,273,110,20.27,8.17,3.16,0.64,2022
DISTRITO,MEXICALI,AGOSTO,42688,2011,447,239,22.23,11.88,4.71,1.05,2022
DISTRITO,MEXICALI,SEPTIEMBRE,42688,1791,396,253,22.11,14.13,4.2,0.93,2022
DISTRITO,MEXICALI,OCTUBRE,42688,2185,505,303,23.11,13.87,5.12,1.18,2022
DISTRITO,MEXICALI,NOVIEMBRE,42688,1548,438,233,28.29,15.05,3.63,1.03,2022
DISTRITO,MEXICALI,DICIEMBRE,42688,1447,400,227,27.64,15.69,3.39,0.94,2022
DISTRITO,MEXICALI,ENERO,42924,1441,322,207,22.35,14.37,3.36,0.75,2023
DISTRITO,MEXICALI,FEBRERO,43312,1424,344,176,24.16,12.36,3.29,0.79,2023
DISTRITO,MEXICALI,MARZO,43949,1794,445,264,24.8,14.72,4.08,1.01,2023
DISTRITO,MEXICALI,ABRIL,44179,1610,427,227,26.52,14.1,3.64,0.97,2023
DISTRITO,MEXICALI,MAYO,44332,1619,443,224,27.36,13.84,3.65,1,2023
DISTRITO,MEXICALI,JUNIO,44710,1520,438,228,28.82,15,3.4,0.98,2023
DISTRITO,MILPA ALTA,ENERO,22323,458,106,28,23.14,6.11,2.05,0.47,2023
DISTRITO,MILPA ALTA,FEBRERO,22646,520,118,47,22.69,9.04,2.3,0.52,2023
DISTRITO,MILPA ALTA,MARZO,23143,542,99,39,18.27,7.2,2.34,0.43,2023
DISTRITO,MILPA ALTA,ABRIL,23553,590,201,68,34.07,11.53,2.5,0.85,2023
DISTRITO,MILPA ALTA,MAYO,24446,678,172,48,25.37,7.08,2.77,0.7,2023
DISTRITO,MILPA ALTA,JUNIO,24807,592,137,37,23.14,6.25,2.39,0.55,2023
DISTRITO,MORELIA,ENERO,25776,567,157,29,27.69,5.11,2.2,0.61,2022
DISTRITO,MORELIA,FEBRERO,26317,533,155,38,29.08,7.13,2.03,0.59,2022
DISTRITO,MORELIA,MARZO,26794,636,150,41,23.58,6.45,2.37,0.56,2022
DISTRITO,MORELIA,ABRIL,27140,588,142,33,24.15,5.61,2.17,0.52,2022
DISTRITO,MORELIA,MAYO,27603,616,109,27,17.69,4.38,2.23,0.39,2022
DISTRITO,MORELIA,JUNIO,29758,712,103,28,14.47,3.93,2.39,0.35,2022
DISTRITO,MORELIA,JULIO,29758,765,162,40,21.18,5.23,2.57,0.54,2022
DISTRITO,MORELIA,AGOSTO,29758,755,151,35,20,4.64,2.54,0.51,2022
DISTRITO,MORELIA,SEPTIEMBRE,29758,717,170,33,23.71,4.6,2.41,0.57,2022
DISTRITO,MORELIA,OCTUBRE,29758,746,166,41,22.25,5.5,2.51,0.56,2022
DISTRITO,MORELIA,NOVIEMBRE,29758,732,147,31,20.08,4.23,2.46,0.49,2022
DISTRITO,MORELIA,DICIEMBRE,29758,686,134,46,19.53,6.71,2.31,0.45,2022
DISTRITO,MORELIA,ENERO,29852,734,95,24,12.94,3.27,2.46,0.32,2023
DISTRITO,MORELIA,FEBRERO,30006,852,141,39,16.55,4.58,2.84,0.47,2023
DISTRITO,MORELIA,MARZO,30325,732,138,44,18.85,6.01,2.41,0.46,2023
DISTRITO,MORELIA,ABRIL,30439,665,136,34,20.45,5.11,2.18,0.45,2023
DISTRITO,MORELIA,MAYO,30454,737,162,37,21.98,5.02,2.42,0.53,2023
DISTRITO,MORELIA,JUNIO,30817,793,197,58,24.84,7.31,2.57,0.64,2023
DISTRITO,MTY AEROPUERTO,ENERO,18268,564,206,69,36.52,12.23,3.09,1.13,2022
DISTRITO,MTY AEROPUERTO,FEBRERO,18974,611,200,105,32.73,17.18,3.22,1.05,2022
DISTRITO,MTY AEROPUERTO,MARZO,19661,710,226,119,31.83,16.76,3.61,1.15,2022
DISTRITO,MTY AEROPUERTO,ABRIL,20533,756,236,175,31.22,23.15,3.68,1.15,2022
DISTRITO,MTY AEROPUERTO,MAYO,21254,892,296,142,33.18,15.92,4.2,1.39,2022
DISTRITO,MTY AEROPUERTO,JUNIO,23313,860,209,159,24.3,18.49,3.69,0.9,2022
DISTRITO,MTY AEROPUERTO,JULIO,23313,726,218,153,30.03,21.07,3.11,0.94,2022
DISTRITO,MTY AEROPUERTO,AGOSTO,23313,898,285,164,31.74,18.26,3.85,1.22,2022
DISTRITO,MTY AEROPUERTO,SEPTIEMBRE,23313,918,268,158,29.19,17.21,3.94,1.15,2022
DISTRITO,MTY AEROPUERTO,OCTUBRE,23313,792,241,148,30.43,18.69,3.4,1.03,2022
DISTRITO,MTY AEROPUERTO,NOVIEMBRE,23313,915,290,160,31.69,17.49,3.92,1.24,2022
DISTRITO,MTY AEROPUERTO,DICIEMBRE,23313,733,224,155,30.56,21.15,3.14,0.96,2022
DISTRITO,MTY AEROPUERTO,ENERO,23471,797,184,194,23.09,24.34,3.4,0.78,2023
DISTRITO,MTY AEROPUERTO,FEBRERO,23770,981,217,173,22.12,17.64,4.13,0.91,2023
DISTRITO,MTY AEROPUERTO,MARZO,24163,1029,341,253,33.14,24.59,4.26,1.41,2023
DISTRITO,MTY AEROPUERTO,ABRIL,24559,1101,319,185,28.97,16.8,4.48,1.3,2023
DISTRITO,MTY AEROPUERTO,MAYO,25146,1320,398,305,30.15,23.11,5.25,1.58,2023
DISTRITO,MTY AEROPUERTO,JUNIO,50481,2101,573,373,27.27,17.75,4.16,1.14,2023
DISTRITO,MTY CARRETERA NACIONAL,ENERO,19288,991,347,169,35.02,17.05,5.14,1.8,2022
DISTRITO,MTY CARRETERA NACIONAL,FEBRERO,20347,1251,441,191,35.25,15.27,6.15,2.17,2022
DISTRITO,MTY CARRETERA NACIONAL,MARZO,21393,1177,488,229,41.46,19.46,5.5,2.28,2022
DISTRITO,MTY CARRETERA NACIONAL,ABRIL,22216,1169,443,231,37.9,19.76,5.26,1.99,2022
DISTRITO,MTY CARRETERA NACIONAL,MAYO,23422,1376,433,230,31.47,16.72,5.87,1.85,2022
DISTRITO,MTY CARRETERA NACIONAL,JUNIO,28690,1419,406,284,28.61,20.01,4.95,1.42,2022
DISTRITO,MTY CARRETERA NACIONAL,JULIO,28690,1389,489,240,35.21,17.28,4.84,1.7,2022
DISTRITO,MTY CARRETERA NACIONAL,AGOSTO,28690,1567,572,300,36.5,19.14,5.46,1.99,2022
DISTRITO,MTY CARRETERA NACIONAL,SEPTIEMBRE,28690,1688,591,309,35.01,18.31,5.88,2.06,2022
DISTRITO,MTY CARRETERA NACIONAL,OCTUBRE,28690,1292,472,224,36.53,17.34,4.5,1.65,2022
DISTRITO,MTY CARRETERA NACIONAL,NOVIEMBRE,28690,1326,482,277,36.35,20.89,4.62,1.68,2022
DISTRITO,MTY CARRETERA NACIONAL,DICIEMBRE,28690,1207,397,201,32.89,16.65,4.21,1.38,2022
DISTRITO,MTY CARRETERA NACIONAL,ENERO,29018,1403,352,210,25.09,14.97,4.83,1.21,2023
DISTRITO,MTY CARRETERA NACIONAL,FEBRERO,29473,1591,468,236,29.42,14.83,5.4,1.59,2023
DISTRITO,MTY CARRETERA NACIONAL,MARZO,30082,1597,509,274,31.87,17.16,5.31,1.69,2023
DISTRITO,MTY CARRETERA NACIONAL,ABRIL,30581,1540,548,302,35.58,19.61,5.04,1.79,2023
DISTRITO,MTY CARRETERA NACIONAL,MAYO,31404,1702,564,390,33.14,22.91,5.42,1.8,2023
DISTRITO,MTY CERRO DE LA SILLA,ENERO,30815,1544,540,230,34.97,14.9,5.01,1.75,2022
DISTRITO,MTY CERRO DE LA SILLA,FEBRERO,32320,1421,460,202,32.37,14.22,4.4,1.42,2022
DISTRITO,MTY CERRO DE LA SILLA,MARZO,33408,1440,446,168,30.97,11.67,4.31,1.34,2022
DISTRITO,MTY CERRO DE LA SILLA,ABRIL,34242,1467,395,192,26.93,13.09,4.28,1.15,2022
DISTRITO,MTY CERRO DE LA SILLA,MAYO,35060,1560,378,188,24.23,12.05,4.45,1.08,2022
DISTRITO,MTY CERRO DE LA SILLA,JUNIO,36752,1527,284,201,18.6,13.16,4.15,0.77,2022
DISTRITO,MTY CERRO DE LA SILLA,JULIO,36752,1562,358,207,22.92,13.25,4.25,0.97,2022
DISTRITO,MTY CERRO DE LA SILLA,AGOSTO,36752,1855,444,236,23.94,12.72,5.05,1.21,2022
DISTRITO,MTY CERRO DE LA SILLA,SEPTIEMBRE,36752,1973,492,304,24.94,15.41,5.37,1.34,2022
DISTRITO,MTY CERRO DE LA SILLA,OCTUBRE,36752,1443,387,203,26.82,14.07,3.93,1.05,2022
DISTRITO,MTY CERRO DE LA SILLA,NOVIEMBRE,36752,1424,307,164,21.56,11.52,3.87,0.84,2022
DISTRITO,MTY CERRO DE LA SILLA,DICIEMBRE,36752,1368,339,163,24.78,11.92,3.72,0.92,2022
DISTRITO,MTY CERRO DE LA SILLA,ENERO,36888,1439,274,176,19.04,12.23,3.9,0.74,2023
DISTRITO,MTY CERRO DE LA SILLA,FEBRERO,37041,1654,346,198,20.92,11.97,4.47,0.93,2023
DISTRITO,MTY CERRO DE LA SILLA,MARZO,37106,1572,398,224,25.32,14.25,4.24,1.07,2023
DISTRITO,MTY CERRO DE LA SILLA,ABRIL,37247,1550,374,161,24.13,10.39,4.16,1,2023
DISTRITO,MTY CERRO DE LA SILLA,MAYO,37742,1928,539,309,27.96,16.03,5.11,1.43,2023
DISTRITO,MTY CERRO DE LA SILLA,JUNIO,54599,2524,656,361,25.99,14.3,4.62,1.2,2023
DISTRITO,MTY GARCIA,ENERO,25641,1290,385,194,29.84,15.04,5.03,1.5,2022
DISTRITO,MTY GARCIA,FEBRERO,26207,1349,435,247,32.25,18.31,5.15,1.66,2022
DISTRITO,MTY GARCIA,MARZO,26980,1386,443,227,31.96,16.38,5.14,1.64,2022
