DISTRITO,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
AGUASCALIENTES,2022-01-03,1,3,0,0,2
AGUASCALIENTES,2022-01-04,1,3,0,0,NA
AGUASCALIENTES,2022-01-05,2,3,0,0,3
AGUASCALIENTES,2022-01-06,0,1,1,2,2
AGUASCALIENTES,2022-01-07,0,7,2,0,5
AGUASCALIENTES,2022-01-08,0,5,1,1,3
AGUASCALIENTES,2022-01-10,1,2,1,0,NA
AGUASCALIENTES,2022-01-11,0,6,2,0,4
AGUASCALIENTES,2022-01-12,0,3,1,0,2
AGUASCALIENTES,2022-01-13,1,7,0,0,4
AGUASCALIENTES,2022-01-14,1,5,0,0,3
AGUASCALIENTES,2022-01-15,1,5,0,0,3
AGUASCALIENTES,2022-01-16,1,3,0,0,NA
AGUASCALIENTES,2022-01-17,1,9,1,0,5
AGUASCALIENTES,2022-01-18,2,5,2,0,5
AGUASCALIENTES,2022-01-19,1,5,1,0,4
AGUASCALIENTES,2022-01-20,0,2,1,0,1
AGUASCALIENTES,2022-01-21,2,3,0,0,2
AGUASCALIENTES,2022-01-22,0,2,0,0,1
AGUASCALIENTES,2022-01-23,1,4,0,0,4
AGUASCALIENTES,2022-01-24,1,2,1,0,2
AGUASCALIENTES,2022-01-25,1,2,1,0,2
AGUASCALIENTES,2022-01-26,2,5,0,0,3
AGUASCALIENTES,2022-01-27,3,2,0,0,2
AGUASCALIENTES,2022-01-28,1,3,0,2,3
AGUASCALIENTES,2022-01-29,1,3,2,0,3
AGUASCALIENTES,2022-01-30,1,7,0,0,4
AGUASCALIENTES,2022-01-31,1,5,1,0,3
AGUASCALIENTES,2022-02-01,4,3,1,0,4
AGUASCALIENTES,2022-02-02,1,2,1,0,2
AGUASCALIENTES,2022-02-03,2,7,0,0,4
AGUASCALIENTES,2022-02-04,0,3,0,0,2
AGUASCALIENTES,2022-02-05,0,2,1,0,1
AGUASCALIENTES,2022-02-06,1,0,0,0,1
AGUASCALIENTES,2022-02-07,0,1,1,0,1
AGUASCALIENTES,2022-02-08,1,5,0,0,3
AGUASCALIENTES,2022-02-09,0,3,2,0,3
AGUASCALIENTES,2022-02-10,1,3,0,1,3
AGUASCALIENTES,2022-02-11,0,2,1,0,1
AGUASCALIENTES,2022-02-12,2,5,0,1,3
AGUASCALIENTES,2022-02-13,0,4,1,0,3
AGUASCALIENTES,2022-02-14,0,7,0,0,3
AGUASCALIENTES,2022-02-15,1,5,1,0,3
AGUASCALIENTES,2022-02-16,2,4,1,2,4
AGUASCALIENTES,2022-02-17,1,11,4,0,7
AGUASCALIENTES,2022-02-18,0,5,1,0,3
AGUASCALIENTES,2022-02-19,1,5,1,1,4
AGUASCALIENTES,2022-02-20,1,1,1,0,3
AGUASCALIENTES,2022-02-21,1,5,2,0,4
AGUASCALIENTES,2022-02-22,2,11,3,0,6
AGUASCALIENTES,2022-02-23,0,6,0,0,NA
AGUASCALIENTES,2022-02-24,3,9,0,0,6
AGUASCALIENTES,2022-02-25,0,3,0,0,1
AGUASCALIENTES,2022-02-26,1,6,0,0,3
AGUASCALIENTES,2022-02-27,1,1,0,0,2
AGUASCALIENTES,2022-02-28,2,7,1,0,4
AGUASCALIENTES,2022-03-01,1,7,5,0,6
AGUASCALIENTES,2022-03-02,0,7,0,0,3
AGUASCALIENTES,2022-03-03,1,9,3,0,6
AGUASCALIENTES,2022-03-04,1,4,0,0,2
AGUASCALIENTES,2022-03-05,0,2,0,0,1
AGUASCALIENTES,2022-03-06,1,1,0,0,2
AGUASCALIENTES,2022-03-07,1,6,0,0,4
AGUASCALIENTES,2022-03-08,0,4,0,0,2
AGUASCALIENTES,2022-03-09,0,6,1,0,4
AGUASCALIENTES,2022-03-10,2,1,0,0,2
AGUASCALIENTES,2022-03-11,0,5,1,0,3
AGUASCALIENTES,2022-03-12,0,8,0,0,4
AGUASCALIENTES,2022-03-13,0,2,0,0,2
AGUASCALIENTES,2022-03-14,0,6,0,0,3
AGUASCALIENTES,2022-03-15,1,4,0,0,3
AGUASCALIENTES,2022-03-16,1,4,0,0,3
AGUASCALIENTES,2022-03-17,1,6,2,0,4
AGUASCALIENTES,2022-03-18,1,3,0,0,2
AGUASCALIENTES,2022-03-19,0,2,0,0,1
AGUASCALIENTES,2022-03-20,0,1,0,0,1
AGUASCALIENTES,2022-03-21,2,2,1,0,4
AGUASCALIENTES,2022-03-22,0,6,2,0,4
AGUASCALIENTES,2022-03-23,1,6,2,1,5
AGUASCALIENTES,2022-03-24,1,4,0,0,NA
AGUASCALIENTES,2022-03-25,0,8,0,0,4
AGUASCALIENTES,2022-03-26,4,11,2,1,8
AGUASCALIENTES,2022-03-27,1,4,0,0,4
AGUASCALIENTES,2022-03-28,1,2,2,1,3
AGUASCALIENTES,2022-03-29,1,6,0,0,NA
AGUASCALIENTES,2022-03-30,1,7,0,1,4
AGUASCALIENTES,2022-03-31,4,8,6,0,7
ARAGON,2021-08-16,4,9,6,0,9
ARAGON,2021-08-17,0,11,9,0,9
ARAGON,2021-08-18,3,14,12,0,12
ARAGON,2021-08-19,4,21,4,0,11
ARAGON,2021-08-20,4,15,11,1,12
ARAGON,2021-08-21,0,11,6,0,7
ARAGON,2021-08-22,4,11,5,0,8
ARAGON,2021-08-23,3,13,3,0,8
ARAGON,2021-08-24,2,12,5,0,8
ARAGON,2021-08-25,4,15,4,0,10
ARAGON,2021-08-26,7,11,7,1,11
ARAGON,2021-08-27,2,20,7,1,12
ARAGON,2021-08-28,2,20,12,2,15
ARAGON,2021-08-29,1,6,8,1,8
ARAGON,2021-08-30,2,16,10,1,10
ARAGON,2021-08-31,1,20,9,0,12
ARAGON,2021-09-01,4,34,12,0,20
ARAGON,2021-09-02,3,30,26,0,24
ARAGON,2021-09-03,3,30,18,0,18
ARAGON,2021-09-04,1,16,11,0,10
ARAGON,2021-09-05,2,8,1,0,5
ARAGON,2021-09-06,6,23,8,2,16
ARAGON,2021-09-07,1,28,20,1,17
ARAGON,2021-09-08,6,43,40,0,25
ARAGON,2021-09-09,5,49,42,0,27
ARAGON,2021-09-10,5,26,43,0,25
ARAGON,2021-09-11,4,23,18,2,17
ARAGON,2021-09-12,3,13,12,1,13
ARAGON,2021-09-13,4,15,15,1,12
ARAGON,2021-09-14,3,15,8,1,8
ARAGON,2021-09-15,1,7,3,0,5
ARAGON,2021-09-16,0,25,0,2,12
ARAGON,2021-09-17,2,16,7,1,9
ARAGON,2021-09-18,4,13,11,0,9
ARAGON,2021-09-19,2,14,13,0,11
ARAGON,2021-09-20,1,8,6,0,6
ARAGON,2021-09-21,2,13,6,0,8
ARAGON,2021-09-22,0,12,4,2,6
ARAGON,2021-09-23,1,6,2,1,4
ARAGON,2021-09-24,2,4,2,0,3
ARAGON,2021-09-25,1,7,4,0,4
ARAGON,2021-09-26,2,5,2,0,4
ARAGON,2021-09-27,3,15,2,2,7
ARAGON,2021-09-28,0,8,6,2,5
ARAGON,2021-09-29,0,13,4,2,6
ARAGON,2021-09-30,4,12,13,1,11
ARAGON,2021-10-01,1,18,6,0,8
ARAGON,2021-10-02,4,26,17,0,16
ARAGON,2021-10-03,3,9,6,0,6
ARAGON,2021-10-04,6,5,4,0,5
ARAGON,2021-10-05,1,6,6,0,5
ARAGON,2021-10-06,3,7,6,0,7
ARAGON,2021-10-07,4,1,1,1,3
ARAGON,2021-10-08,2,5,2,0,4
ARAGON,2021-10-09,2,14,4,0,9
ARAGON,2021-10-10,1,11,2,0,7
ARAGON,2021-10-11,2,7,4,0,5
ARAGON,2021-10-12,2,15,1,2,8
ARAGON,2021-10-13,4,12,4,1,8
ARAGON,2021-10-14,2,11,3,0,6
ARAGON,2021-10-15,1,12,1,0,6
ARAGON,2021-10-16,1,12,1,1,6
ARAGON,2021-10-17,1,7,3,0,5
ARAGON,2021-10-18,0,19,6,0,9
ARAGON,2021-10-19,2,13,4,0,7
ARAGON,2021-10-20,5,13,3,0,9
ARAGON,2021-10-21,3,11,1,0,5
ARAGON,2021-10-22,4,8,5,0,7
ARAGON,2021-10-23,0,15,1,1,7
ARAGON,2021-10-24,5,5,2,0,6
ARAGON,2021-10-25,1,6,1,0,3
ARAGON,2021-10-26,2,3,0,0,2
ARAGON,2021-10-27,0,8,0,0,3
ARAGON,2021-10-28,1,12,3,0,5
ARAGON,2021-10-29,3,19,5,0,10
ARAGON,2021-10-30,7,18,16,0,14
ARAGON,2021-10-31,0,15,4,0,7
ARAGON,2021-11-01,2,10,9,0,9
ARAGON,2021-11-02,1,9,0,1,5
ARAGON,2021-11-03,0,6,1,0,2
ARAGON,2021-11-04,3,3,1,0,2
ARAGON,2021-11-05,2,6,1,0,3
ARAGON,2021-11-06,3,9,2,0,6
ARAGON,2021-11-07,0,7,0,0,3
ARAGON,2021-11-08,0,6,0,0,2
ARAGON,2021-11-09,2,6,3,0,5
ARAGON,2021-11-10,2,11,9,1,9
ARAGON,2021-11-11,1,12,3,0,NA
ARAGON,2021-11-12,1,5,5,0,4
ARAGON,2021-11-13,5,10,2,0,7
ARAGON,2021-11-14,2,2,2,2,3
ARAGON,2021-11-15,5,5,5,1,7
ARAGON,2021-11-16,3,12,6,3,8
ARAGON,2021-11-17,1,18,10,0,9
ARAGON,2021-11-18,3,9,8,1,8
ARAGON,2021-11-19,3,7,4,0,5
ARAGON,2021-11-20,2,11,4,0,7
ARAGON,2021-11-21,1,3,0,0,2
ARAGON,2021-11-22,1,9,2,0,4
ARAGON,2021-11-23,0,8,1,0,3
ARAGON,2021-11-24,4,5,1,0,3
ARAGON,2021-11-25,0,12,2,0,5
ARAGON,2021-11-26,1,4,0,1,NA
ARAGON,2021-11-27,0,16,3,0,7
ARAGON,2021-11-28,4,11,4,0,8
ARAGON,2021-11-29,0,12,2,0,5
ARAGON,2021-11-30,2,13,8,0,9
ARAGON,2021-12-01,2,13,9,0,NA
ARAGON,2021-12-02,1,8,4,0,6
ARAGON,2021-12-03,6,3,2,0,NA
ARAGON,2021-12-04,0,11,5,0,7
ARAGON,2021-12-05,0,12,6,1,10
ARAGON,2021-12-06,2,16,6,2,NA
ARAGON,2021-12-07,2,5,3,1,5
ARAGON,2021-12-08,3,8,3,0,5
ARAGON,2021-12-09,1,8,6,0,8
ARAGON,2021-12-10,3,20,8,0,11
ARAGON,2021-12-11,2,14,10,0,10
ARAGON,2021-12-12,1,3,3,0,3
ARAGON,2021-12-13,1,10,1,0,5
ARAGON,2021-12-14,1,8,4,0,6
ARAGON,2021-12-15,1,10,2,0,5
ARAGON,2021-12-16,1,7,1,0,NA
ARAGON,2021-12-17,3,11,3,0,8
ARAGON,2021-12-18,1,10,1,0,5
ARAGON,2021-12-19,2,4,1,0,4
ARAGON,2021-12-20,2,9,4,0,7
ARAGON,2021-12-21,1,8,0,0,NA
ARAGON,2021-12-22,2,15,3,0,9
ARAGON,2021-12-23,1,12,0,0,5
ARAGON,2021-12-24,2,7,2,0,5
ARAGON,2021-12-25,0,3,0,0,3
ARAGON,2021-12-26,2,4,1,0,4
ARAGON,2021-12-27,1,5,2,0,3
ARAGON,2021-12-28,2,5,0,0,3
ARAGON,2021-12-29,2,9,2,0,5
ARAGON,2021-12-30,2,6,2,1,5
ARAGON,2021-12-31,2,8,0,2,6
ARAGON,2022-01-01,0,3,0,0,3
ARAGON,2022-01-02,1,3,0,0,2
ARAGON,2022-01-03,1,8,1,0,4
ARAGON,2022-01-04,0,8,1,0,NA
ARAGON,2022-01-05,3,6,2,0,6
ARAGON,2022-01-06,1,4,1,0,3
ARAGON,2022-01-07,3,5,4,0,6
ARAGON,2022-01-08,2,8,1,0,6
ARAGON,2022-01-09,2,6,1,0,5
ARAGON,2022-01-10,0,10,1,0,NA
ARAGON,2022-01-11,0,14,0,0,7
ARAGON,2022-01-12,1,12,4,1,8
ARAGON,2022-01-13,1,6,1,1,4
ARAGON,2022-01-14,1,3,1,1,3
ARAGON,2022-01-15,5,9,1,0,7
ARAGON,2022-01-16,0,12,2,0,NA
ARAGON,2022-01-17,2,10,3,0,6
ARAGON,2022-01-18,1,5,3,2,5
ARAGON,2022-01-19,1,11,2,0,7
ARAGON,2022-01-20,1,7,1,0,4
ARAGON,2022-01-21,0,3,0,0,1
ARAGON,2022-01-22,3,9,1,2,7
ARAGON,2022-01-23,0,4,1,0,2
ARAGON,2022-01-24,2,4,0,0,3
ARAGON,2022-01-25,1,9,2,0,5
ARAGON,2022-01-26,2,11,2,0,6
ARAGON,2022-01-27,4,13,2,0,7
ARAGON,2022-01-28,1,10,6,1,7
ARAGON,2022-01-29,3,18,5,0,9
ARAGON,2022-01-30,4,14,4,0,8
ARAGON,2022-01-31,2,22,11,1,13
ARAGON,2022-02-01,2,11,5,1,7
ARAGON,2022-02-02,1,5,4,2,5
ARAGON,2022-02-03,2,10,4,1,8
ARAGON,2022-02-04,0,6,1,0,3
ARAGON,2022-02-05,1,6,3,0,4
ARAGON,2022-02-06,2,5,0,1,4
ARAGON,2022-02-07,2,5,3,1,5
ARAGON,2022-02-08,3,9,1,0,6
ARAGON,2022-02-09,0,5,3,0,3
ARAGON,2022-02-10,1,10,2,0,6
ARAGON,2022-02-11,2,6,0,0,4
ARAGON,2022-02-12,2,9,0,0,5
ARAGON,2022-02-13,1,6,1,0,4
ARAGON,2022-02-14,2,10,2,0,7
ARAGON,2022-02-15,1,8,1,1,5
ARAGON,2022-02-16,2,10,4,1,8
ARAGON,2022-02-17,2,13,2,0,8
ARAGON,2022-02-18,3,8,2,0,6
ARAGON,2022-02-19,2,8,1,1,6
ARAGON,2022-02-20,1,6,3,0,5
ARAGON,2022-02-21,2,9,1,0,5
ARAGON,2022-02-22,0,10,1,0,4
ARAGON,2022-02-23,0,9,2,0,NA
ARAGON,2022-02-24,1,8,3,0,5
ARAGON,2022-02-25,0,11,1,0,5
ARAGON,2022-02-26,0,13,2,0,6
ARAGON,2022-02-27,2,13,3,0,7
ARAGON,2022-02-28,0,18,2,0,8
ARAGON,2022-03-01,1,2,2,1,2
ARAGON,2022-03-02,2,11,1,1,6
ARAGON,2022-03-03,3,8,2,0,5
ARAGON,2022-03-04,0,7,4,0,5
ARAGON,2022-03-05,2,8,2,0,6
ARAGON,2022-03-06,0,3,0,0,1
ARAGON,2022-03-07,2,5,1,0,4
ARAGON,2022-03-08,0,7,0,0,3
ARAGON,2022-03-09,1,6,1,1,4
ARAGON,2022-03-10,0,5,2,1,4
ARAGON,2022-03-11,0,11,0,0,5
ARAGON,2022-03-12,1,10,0,0,5
ARAGON,2022-03-13,1,6,2,1,5
ARAGON,2022-03-14,1,2,0,0,1
ARAGON,2022-03-15,0,9,0,0,4
ARAGON,2022-03-16,0,7,0,0,3
ARAGON,2022-03-17,2,2,0,1,2
ARAGON,2022-03-18,4,7,1,0,5
ARAGON,2022-03-19,3,3,0,0,3
ARAGON,2022-03-20,0,3,0,0,1
ARAGON,2022-03-21,1,4,1,0,3
ARAGON,2022-03-22,1,3,0,0,2
ARAGON,2022-03-23,1,9,1,0,5
ARAGON,2022-03-24,2,3,0,1,NA
ARAGON,2022-03-25,0,4,0,1,2
ARAGON,2022-03-26,0,8,0,0,4
ARAGON,2022-03-27,1,5,0,0,3
ARAGON,2022-03-28,2,5,0,0,3
ARAGON,2022-03-29,0,6,2,0,NA
ARAGON,2022-03-30,3,5,0,0,4
ARAGON,2022-03-31,3,6,1,0,4
AZCAPOTZALCO,2021-08-16,2,16,13,2,15
AZCAPOTZALCO,2021-08-17,5,31,15,0,21
AZCAPOTZALCO,2021-08-18,5,20,8,1,14
AZCAPOTZALCO,2021-08-19,2,24,7,2,15
AZCAPOTZALCO,2021-08-20,3,14,11,2,13
AZCAPOTZALCO,2021-08-21,6,28,6,0,19
AZCAPOTZALCO,2021-08-22,1,14,4,0,11
AZCAPOTZALCO,2021-08-23,4,14,10,2,13
AZCAPOTZALCO,2021-08-24,2,12,5,0,8
AZCAPOTZALCO,2021-08-25,4,12,4,2,11
AZCAPOTZALCO,2021-08-26,5,14,8,4,14
AZCAPOTZALCO,2021-08-27,7,16,8,2,12
AZCAPOTZALCO,2021-08-28,6,25,20,3,22
AZCAPOTZALCO,2021-08-29,1,20,5,3,18
AZCAPOTZALCO,2021-08-30,5,27,11,0,20
AZCAPOTZALCO,2021-08-31,5,44,15,0,25
AZCAPOTZALCO,2021-09-01,5,48,39,1,30
AZCAPOTZALCO,2021-09-02,3,72,56,3,52
AZCAPOTZALCO,2021-09-03,3,54,45,3,39
AZCAPOTZALCO,2021-09-04,6,57,49,0,41
AZCAPOTZALCO,2021-09-05,5,51,35,1,38
AZCAPOTZALCO,2021-09-06,7,43,52,1,32
AZCAPOTZALCO,2021-09-07,5,35,29,1,24
AZCAPOTZALCO,2021-09-08,8,56,30,3,35
AZCAPOTZALCO,2021-09-09,9,42,26,2,27
AZCAPOTZALCO,2021-09-10,8,41,30,1,30
AZCAPOTZALCO,2021-09-11,8,24,21,1,22
AZCAPOTZALCO,2021-09-12,1,16,8,0,12
AZCAPOTZALCO,2021-09-13,4,28,27,2,23
AZCAPOTZALCO,2021-09-14,4,35,32,2,23
AZCAPOTZALCO,2021-09-15,4,15,7,4,14
AZCAPOTZALCO,2021-09-16,12,34,14,4,46
AZCAPOTZALCO,2021-09-17,3,32,11,2,20
AZCAPOTZALCO,2021-09-18,2,28,10,4,18
AZCAPOTZALCO,2021-09-19,2,22,12,2,20
AZCAPOTZALCO,2021-09-20,2,22,18,3,16
AZCAPOTZALCO,2021-09-21,5,22,24,3,21
AZCAPOTZALCO,2021-09-22,1,28,10,2,14
AZCAPOTZALCO,2021-09-23,2,28,13,0,16
AZCAPOTZALCO,2021-09-24,5,25,12,2,15
AZCAPOTZALCO,2021-09-25,9,29,16,0,21
AZCAPOTZALCO,2021-09-26,1,20,11,2,15
AZCAPOTZALCO,2021-09-27,4,24,17,2,17
AZCAPOTZALCO,2021-09-28,9,27,20,3,21
AZCAPOTZALCO,2021-09-29,4,26,12,4,18
AZCAPOTZALCO,2021-09-30,7,19,6,3,14
AZCAPOTZALCO,2021-10-01,0,23,10,4,19
AZCAPOTZALCO,2021-10-02,3,26,12,0,18
AZCAPOTZALCO,2021-10-03,0,21,7,1,17
AZCAPOTZALCO,2021-10-04,7,20,18,2,17
AZCAPOTZALCO,2021-10-05,2,18,9,3,13
AZCAPOTZALCO,2021-10-06,5,13,9,0,11
AZCAPOTZALCO,2021-10-07,2,5,1,2,4
AZCAPOTZALCO,2021-10-08,4,11,3,3,9
AZCAPOTZALCO,2021-10-09,3,8,1,0,6
AZCAPOTZALCO,2021-10-10,3,10,1,0,8
AZCAPOTZALCO,2021-10-11,2,11,4,2,8
AZCAPOTZALCO,2021-10-12,1,14,4,0,8
AZCAPOTZALCO,2021-10-13,1,10,2,2,7
AZCAPOTZALCO,2021-10-14,6,9,4,3,10
AZCAPOTZALCO,2021-10-15,2,16,2,1,10
AZCAPOTZALCO,2021-10-16,10,24,10,0,18
AZCAPOTZALCO,2021-10-17,4,12,9,1,14
AZCAPOTZALCO,2021-10-18,3,19,8,3,18
AZCAPOTZALCO,2021-10-19,4,23,11,0,16
AZCAPOTZALCO,2021-10-20,6,23,8,2,19
AZCAPOTZALCO,2021-10-21,1,10,3,4,9
AZCAPOTZALCO,2021-10-22,3,14,1,2,10
AZCAPOTZALCO,2021-10-23,4,15,4,1,12
AZCAPOTZALCO,2021-10-24,2,8,7,0,9
AZCAPOTZALCO,2021-10-25,5,22,3,1,15
AZCAPOTZALCO,2021-10-26,2,25,7,0,15
AZCAPOTZALCO,2021-10-27,7,10,8,1,12
AZCAPOTZALCO,2021-10-28,6,21,5,2,15
AZCAPOTZALCO,2021-10-29,3,32,13,3,19
AZCAPOTZALCO,2021-10-30,10,22,11,1,18
AZCAPOTZALCO,2021-10-31,3,17,2,3,13
AZCAPOTZALCO,2021-11-01,6,7,5,2,12
AZCAPOTZALCO,2021-11-02,4,7,4,0,8
AZCAPOTZALCO,2021-11-03,2,10,1,1,7
AZCAPOTZALCO,2021-11-04,2,8,4,2,7
AZCAPOTZALCO,2021-11-05,6,10,0,0,7
AZCAPOTZALCO,2021-11-06,5,16,7,1,12
AZCAPOTZALCO,2021-11-07,0,7,3,0,6
AZCAPOTZALCO,2021-11-08,4,5,3,2,8
AZCAPOTZALCO,2021-11-09,3,8,2,0,6
AZCAPOTZALCO,2021-11-10,2,7,2,0,6
AZCAPOTZALCO,2021-11-11,4,9,1,0,NA
AZCAPOTZALCO,2021-11-12,9,21,5,0,14
AZCAPOTZALCO,2021-11-13,7,21,5,0,14
AZCAPOTZALCO,2021-11-14,0,10,4,0,7
AZCAPOTZALCO,2021-11-15,5,28,13,0,27
AZCAPOTZALCO,2021-11-16,8,22,13,2,17
AZCAPOTZALCO,2021-11-17,6,32,18,1,18
AZCAPOTZALCO,2021-11-18,6,24,12,1,19
AZCAPOTZALCO,2021-11-19,3,19,11,0,13
AZCAPOTZALCO,2021-11-20,2,10,7,0,10
AZCAPOTZALCO,2021-11-21,2,10,6,0,11
AZCAPOTZALCO,2021-11-22,3,25,21,0,19
AZCAPOTZALCO,2021-11-23,6,28,11,0,16
AZCAPOTZALCO,2021-11-24,7,16,5,0,9
AZCAPOTZALCO,2021-11-25,8,26,7,1,15
AZCAPOTZALCO,2021-11-26,6,22,6,5,NA
AZCAPOTZALCO,2021-11-27,2,14,2,1,7
AZCAPOTZALCO,2021-11-28,4,18,7,1,12
AZCAPOTZALCO,2021-11-29,8,22,17,6,21
AZCAPOTZALCO,2021-11-30,5,17,13,0,13
AZCAPOTZALCO,2021-12-01,6,23,7,2,NA
AZCAPOTZALCO,2021-12-02,4,26,11,0,17
AZCAPOTZALCO,2021-12-03,6,32,12,0,NA
AZCAPOTZALCO,2021-12-04,3,22,12,3,17
AZCAPOTZALCO,2021-12-05,1,17,10,1,16
AZCAPOTZALCO,2021-12-06,3,23,5,3,NA
AZCAPOTZALCO,2021-12-07,5,29,11,1,19
AZCAPOTZALCO,2021-12-08,11,20,16,1,17
AZCAPOTZALCO,2021-12-09,6,28,9,0,16
AZCAPOTZALCO,2021-12-10,4,28,19,3,20
AZCAPOTZALCO,2021-12-11,6,23,7,5,14
AZCAPOTZALCO,2021-12-12,5,11,7,1,15
AZCAPOTZALCO,2021-12-13,6,19,9,3,16
AZCAPOTZALCO,2021-12-14,5,12,10,4,11
AZCAPOTZALCO,2021-12-15,2,10,6,2,9
AZCAPOTZALCO,2021-12-16,3,4,4,2,NA
AZCAPOTZALCO,2021-12-17,5,9,8,2,10
AZCAPOTZALCO,2021-12-18,1,11,3,1,8
AZCAPOTZALCO,2021-12-19,1,5,1,1,6
AZCAPOTZALCO,2021-12-20,3,7,7,1,9
AZCAPOTZALCO,2021-12-21,3,16,0,1,NA
AZCAPOTZALCO,2021-12-22,9,12,8,6,14
AZCAPOTZALCO,2021-12-23,6,11,5,2,13
AZCAPOTZALCO,2021-12-24,1,15,2,0,10
AZCAPOTZALCO,2021-12-25,0,3,1,3,9
AZCAPOTZALCO,2021-12-26,5,6,0,0,8
AZCAPOTZALCO,2021-12-27,2,8,1,4,9
AZCAPOTZALCO,2021-12-28,4,7,2,0,7
AZCAPOTZALCO,2021-12-29,3,15,2,1,10
AZCAPOTZALCO,2021-12-30,1,16,6,1,13
AZCAPOTZALCO,2021-12-31,1,8,1,2,11
AZCAPOTZALCO,2022-01-01,2,4,4,2,24
AZCAPOTZALCO,2022-01-02,2,10,2,4,15
AZCAPOTZALCO,2022-01-03,5,11,1,3,10
AZCAPOTZALCO,2022-01-04,4,11,2,2,NA
AZCAPOTZALCO,2022-01-05,4,10,0,4,9
AZCAPOTZALCO,2022-01-06,0,6,3,2,6
AZCAPOTZALCO,2022-01-07,5,16,8,2,14
AZCAPOTZALCO,2022-01-08,8,11,2,2,12
AZCAPOTZALCO,2022-01-09,2,12,2,0,11
AZCAPOTZALCO,2022-01-10,2,5,3,1,NA
AZCAPOTZALCO,2022-01-11,0,3,1,1,3
AZCAPOTZALCO,2022-01-12,1,8,2,1,6
AZCAPOTZALCO,2022-01-13,2,12,1,2,10
AZCAPOTZALCO,2022-01-14,3,13,2,4,10
AZCAPOTZALCO,2022-01-15,3,16,10,5,16
AZCAPOTZALCO,2022-01-16,5,13,7,2,NA
AZCAPOTZALCO,2022-01-17,6,20,8,2,17
AZCAPOTZALCO,2022-01-18,6,20,6,0,14
AZCAPOTZALCO,2022-01-19,4,15,12,1,15
AZCAPOTZALCO,2022-01-20,0,12,3,0,7
AZCAPOTZALCO,2022-01-21,4,7,1,1,7
AZCAPOTZALCO,2022-01-22,1,9,2,2,8
AZCAPOTZALCO,2022-01-23,1,10,0,0,9
AZCAPOTZALCO,2022-01-24,1,10,1,0,8
AZCAPOTZALCO,2022-01-25,7,10,1,1,11
AZCAPOTZALCO,2022-01-26,5,12,2,0,10
AZCAPOTZALCO,2022-01-27,7,6,0,0,6
AZCAPOTZALCO,2022-01-28,4,14,8,0,13
AZCAPOTZALCO,2022-01-29,1,16,7,1,13
AZCAPOTZALCO,2022-01-30,5,27,5,1,22
AZCAPOTZALCO,2022-01-31,3,21,2,1,11
AZCAPOTZALCO,2022-02-01,4,10,5,1,9
AZCAPOTZALCO,2022-02-02,4,15,6,0,11
AZCAPOTZALCO,2022-02-03,2,14,6,0,11
AZCAPOTZALCO,2022-02-04,1,15,5,0,11
AZCAPOTZALCO,2022-02-05,3,4,1,0,4
AZCAPOTZALCO,2022-02-06,0,4,1,1,4
AZCAPOTZALCO,2022-02-07,0,6,4,0,7
AZCAPOTZALCO,2022-02-08,2,7,0,1,5
AZCAPOTZALCO,2022-02-09,3,11,2,0,9
AZCAPOTZALCO,2022-02-10,0,8,1,1,6
AZCAPOTZALCO,2022-02-11,3,7,2,0,7
AZCAPOTZALCO,2022-02-12,5,7,1,0,7
AZCAPOTZALCO,2022-02-13,1,3,0,0,3
AZCAPOTZALCO,2022-02-14,0,5,0,0,3
AZCAPOTZALCO,2022-02-15,6,14,2,0,13
AZCAPOTZALCO,2022-02-16,3,11,1,0,7
AZCAPOTZALCO,2022-02-17,2,3,0,0,3
AZCAPOTZALCO,2022-02-18,4,8,2,0,7
AZCAPOTZALCO,2022-02-19,6,17,1,2,14
AZCAPOTZALCO,2022-02-20,4,10,4,1,14
AZCAPOTZALCO,2022-02-21,2,5,2,2,6
AZCAPOTZALCO,2022-02-22,3,7,2,3,7
AZCAPOTZALCO,2022-02-23,3,9,2,0,NA
AZCAPOTZALCO,2022-02-24,2,10,5,0,9
AZCAPOTZALCO,2022-02-25,3,18,6,0,14
AZCAPOTZALCO,2022-02-26,5,16,2,2,11
AZCAPOTZALCO,2022-02-27,3,20,10,1,18
AZCAPOTZALCO,2022-02-28,3,34,14,1,22
AZCAPOTZALCO,2022-03-01,3,30,14,1,19
AZCAPOTZALCO,2022-03-02,9,15,9,3,15
AZCAPOTZALCO,2022-03-03,1,9,7,1,7
AZCAPOTZALCO,2022-03-04,5,8,3,0,8
AZCAPOTZALCO,2022-03-05,2,6,0,0,4
AZCAPOTZALCO,2022-03-06,3,13,1,1,11
AZCAPOTZALCO,2022-03-07,3,3,1,1,4
AZCAPOTZALCO,2022-03-08,0,12,3,1,8
AZCAPOTZALCO,2022-03-09,6,12,0,1,9
AZCAPOTZALCO,2022-03-10,5,11,3,1,9
AZCAPOTZALCO,2022-03-11,2,18,5,0,12
AZCAPOTZALCO,2022-03-12,0,11,4,1,9
AZCAPOTZALCO,2022-03-13,2,7,1,0,7
AZCAPOTZALCO,2022-03-14,0,15,3,0,9
AZCAPOTZALCO,2022-03-15,4,9,4,0,8
AZCAPOTZALCO,2022-03-16,4,21,1,1,12
AZCAPOTZALCO,2022-03-17,4,11,1,0,8
