PLAZA,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
MATAMOROS,2022-07-28,NA,NA,2,47,NA
MATAMOROS,2022-07-29,NA,1,NA,62,1
MATAMOROS,2022-07-30,NA,NA,3,48,NA
MATAMOROS,2022-07-31,NA,NA,5,33,NA
MATAMOROS,2022-08-01,1,1,NA,25,1
MATAMOROS,2022-08-02,NA,NA,4,45,1
MATAMOROS,2022-08-03,NA,1,11,40,NA
MATAMOROS,2022-08-04,NA,NA,2,31,NA
MATAMOROS,2022-08-05,NA,1,5,30,1
MATAMOROS,2022-08-06,NA,1,1,38,NA
MATAMOROS,2022-08-07,NA,NA,1,27,NA
MATAMOROS,2022-08-08,1,NA,NA,23,NA
MATAMOROS,2022-08-09,NA,NA,4,42,1
MATAMOROS,2022-08-10,NA,NA,1,48,NA
MATAMOROS,2022-08-11,NA,NA,4,50,1
MATAMOROS,2022-08-12,NA,NA,3,34,1
MATAMOROS,2022-08-13,NA,NA,1,40,NA
MATAMOROS,2022-08-14,NA,NA,2,36,NA
MATAMOROS,2022-08-15,NA,NA,1,32,NA
MATAMOROS,2022-08-16,1,NA,2,41,NA
MATAMOROS,2022-08-17,NA,NA,3,34,NA
MATAMOROS,2022-08-18,NA,NA,3,47,NA
MATAMOROS,2022-08-19,1,2,7,43,1
MATAMOROS,2022-08-20,1,1,5,45,NA
MATAMOROS,2022-08-21,NA,NA,2,28,NA
MATAMOROS,2022-08-22,NA,NA,2,17,NA
MATAMOROS,2022-08-23,NA,1,NA,34,NA
MATAMOROS,2022-08-24,2,2,3,45,NA
MATAMOROS,2022-08-25,NA,NA,1,34,NA
MATAMOROS,2022-08-26,NA,NA,2,55,NA
MATAMOROS,2022-08-27,NA,NA,4,47,NA
MATAMOROS,2022-08-28,NA,NA,1,44,1
MATAMOROS,2022-08-29,NA,1,3,44,NA
MATAMOROS,2022-08-30,2,1,1,51,3
MATAMOROS,2022-08-31,1,NA,2,43,NA
MATAMOROS,2022-09-01,2,4,NA,67,2
MATAMOROS,2022-09-02,NA,NA,1,39,2
MATAMOROS,2022-09-03,NA,NA,1,50,1
MATAMOROS,2022-09-04,NA,2,3,46,NA
MATAMOROS,2022-09-05,NA,1,NA,19,1
MATAMOROS,2022-09-06,2,NA,NA,38,NA
MATAMOROS,2022-09-07,1,NA,1,39,NA
MATAMOROS,2022-09-08,1,1,NA,28,1
MATAMOROS,2022-09-09,NA,4,3,36,5
MATAMOROS,2022-09-10,NA,4,NA,36,NA
MATAMOROS,2022-09-11,2,1,1,31,NA
MATAMOROS,2022-09-12,NA,NA,2,22,NA
MATAMOROS,2022-09-13,1,1,1,24,NA
MATAMOROS,2022-09-14,NA,3,1,27,NA
MATAMOROS,2022-09-15,NA,6,2,46,NA
MATAMOROS,2022-09-16,NA,1,4,41,NA
MATAMOROS,2022-09-17,NA,1,NA,31,1
MATAMOROS,2022-09-18,NA,2,NA,27,NA
MATAMOROS,2022-09-19,1,NA,NA,20,1
MATAMOROS,2022-09-20,1,2,3,39,2
MATAMOROS,2022-09-21,3,2,4,44,NA
MATAMOROS,2022-09-22,2,1,3,51,1
MATAMOROS,2022-09-23,3,1,2,33,1
MATAMOROS,2022-09-24,3,NA,2,40,1
MATAMOROS,2022-09-25,2,2,1,35,NA
MATAMOROS,2022-09-26,NA,1,NA,24,2
MATAMOROS,2022-09-27,NA,NA,6,33,NA
MATAMOROS,2022-09-28,2,NA,6,35,NA
MATAMOROS,2022-09-29,NA,2,NA,41,1
MATAMOROS,2022-09-30,NA,NA,2,52,1
MATAMOROS,2022-10-01,1,4,2,57,2
MATAMOROS,2022-10-02,2,1,NA,26,2
MATAMOROS,2022-10-03,1,NA,NA,34,3
MATAMOROS,2022-10-04,3,NA,2,21,NA
MATAMOROS,2022-10-05,3,1,NA,24,NA
MATAMOROS,2022-10-06,2,3,3,23,2
MATAMOROS,2022-10-07,1,4,2,16,1
MATAMOROS,2022-10-08,1,1,1,21,NA
MATAMOROS,2022-10-09,2,NA,2,23,NA
MATAMOROS,2022-10-10,6,NA,1,16,NA
MATAMOROS,2022-10-11,NA,1,1,27,1
MATAMOROS,2022-10-12,1,NA,NA,19,NA
MATAMOROS,2022-10-13,1,1,4,29,1
MATAMOROS,2022-10-14,1,3,1,33,NA
MATAMOROS,2022-10-15,1,7,2,27,2
MATAMOROS,2022-10-16,NA,2,3,18,2
MATAMOROS,2022-10-17,2,NA,1,9,2
MATAMOROS,2022-10-18,3,3,NA,25,2
MATAMOROS,2022-10-19,2,2,5,31,NA
MATAMOROS,2022-10-20,8,3,2,14,2
MATAMOROS,2022-10-21,NA,2,1,21,1
MATAMOROS,2022-10-22,2,2,NA,21,2
MATAMOROS,2022-10-23,NA,1,1,13,NA
MATAMOROS,2022-10-24,2,1,1,13,NA
MATAMOROS,2022-10-25,NA,4,2,22,1
MATAMOROS,2022-10-26,1,NA,1,22,NA
MATAMOROS,2022-10-27,1,NA,2,21,NA
MATAMOROS,2022-10-28,1,1,2,20,1
MATAMOROS,2022-10-29,5,6,1,28,2
MATAMOROS,2022-10-30,2,5,1,25,1
MATAMOROS,2022-10-31,1,NA,NA,18,2
MATAMOROS,2022-11-01,4,NA,NA,25,1
MATAMOROS,2022-11-02,1,1,3,14,1
MATAMOROS,2022-11-03,1,2,2,15,1
MATAMOROS,2022-11-04,4,2,NA,16,1
MATAMOROS,2022-11-05,5,4,NA,8,2
MATAMOROS,2022-11-06,4,1,2,16,2
MATAMOROS,2022-11-07,2,1,1,9,3
MATAMOROS,2022-11-08,3,1,2,19,NA
MATAMOROS,2022-11-09,NA,2,4,16,NA
MATAMOROS,2022-11-10,1,3,1,14,1
MATAMOROS,2022-11-11,1,2,2,19,NA
MATAMOROS,2022-11-12,NA,2,5,15,1
MATAMOROS,2022-11-13,NA,2,2,21,NA
MATAMOROS,2022-11-14,5,2,NA,11,2
MATAMOROS,2022-11-15,NA,2,1,19,NA
MATAMOROS,2022-11-16,NA,2,2,17,1
MATAMOROS,2022-11-17,2,1,2,21,1
MATAMOROS,2022-11-18,3,2,2,15,2
MATAMOROS,2022-11-19,1,1,1,17,1
MATAMOROS,2022-11-20,3,3,5,23,NA
MATAMOROS,2022-11-21,5,1,1,25,1
MATAMOROS,2022-11-22,4,9,2,17,1
MATAMOROS,2022-11-23,5,9,1,28,1
MATAMOROS,2022-11-24,2,5,4,29,NA
MATAMOROS,2022-11-25,4,6,2,24,3
MATAMOROS,2022-11-26,1,6,1,29,3
MATAMOROS,2022-11-27,3,3,2,31,NA
MATAMOROS,2022-11-28,4,3,4,25,3
MATAMOROS,2022-11-29,4,3,2,23,3
MATAMOROS,2022-11-30,1,3,4,27,2
MATAMOROS,2022-12-01,4,2,2,20,NA
MATAMOROS,2022-12-02,4,2,2,20,NA
MATAMOROS,2022-12-03,5,1,4,37,1
MATAMOROS,2022-12-04,1,2,1,31,NA
MATAMOROS,2022-12-05,1,3,3,18,NA
MATAMOROS,2022-12-06,1,2,8,23,1
MATAMOROS,2022-12-07,NA,1,1,22,NA
MATAMOROS,2022-12-08,2,3,2,18,1
MATAMOROS,2022-12-09,2,1,1,27,1
MATAMOROS,2022-12-10,3,1,1,26,2
MATAMOROS,2022-12-11,4,6,2,27,4
MATAMOROS,2022-12-12,3,2,2,16,1
MATAMOROS,2022-12-13,1,2,6,26,NA
MATAMOROS,2022-12-14,1,2,6,25,3
MATAMOROS,2022-12-15,2,4,4,32,1
MATAMOROS,2022-12-16,3,8,3,21,2
MATAMOROS,2022-12-17,3,8,6,28,3
MATAMOROS,2022-12-18,2,4,4,24,1
MATAMOROS,2022-12-19,2,3,1,17,2
MATAMOROS,2022-12-20,2,2,3,24,1
MATAMOROS,2022-12-21,4,1,NA,26,NA
MATAMOROS,2022-12-22,3,9,2,34,1
MATAMOROS,2022-12-23,4,4,5,28,4
MATAMOROS,2022-12-24,7,1,4,29,4
MATAMOROS,2022-12-25,5,2,5,16,2
MATAMOROS,2022-12-26,5,1,8,17,NA
MATAMOROS,2022-12-27,3,2,NA,26,NA
MATAMOROS,2022-12-28,4,5,5,25,2
MATAMOROS,2022-12-29,2,2,1,36,1
MATAMOROS,2022-12-30,4,3,1,18,NA
MATAMOROS,2022-12-31,7,5,3,19,3
MATAMOROS,2023-01-01,2,NA,1,10,2
MATAMOROS,2023-01-02,2,1,2,11,2
MATAMOROS,2023-01-03,2,3,1,29,4
MATAMOROS,2023-01-04,2,4,6,27,5
MATAMOROS,2023-01-05,2,1,6,21,2
MATAMOROS,2023-01-06,1,1,3,27,3
MATAMOROS,2023-01-07,3,1,3,31,7
MATAMOROS,2023-01-08,1,5,1,27,1
MATAMOROS,2023-01-09,3,4,3,29,4
MATAMOROS,2023-01-10,2,6,2,22,11
MATAMOROS,2023-01-11,2,5,1,28,NA
MATAMOROS,2023-01-12,4,1,2,26,NA
MATAMOROS,2023-01-13,3,NA,1,32,1
MATAMOROS,2023-01-14,3,3,2,29,3
MATAMOROS,2023-01-15,8,5,1,45,4
MATAMOROS,2023-01-16,5,7,6,26,4
MATAMOROS,2023-01-17,5,5,7,31,3
MATAMOROS,2023-01-18,6,3,5,28,3
MATAMOROS,2023-01-19,5,2,3,32,2
MATAMOROS,2023-01-20,4,2,1,36,1
MATAMOROS,2023-01-21,1,2,9,45,4
MATAMOROS,2023-01-22,2,5,5,35,4
MATAMOROS,2023-01-23,4,NA,2,22,NA
MATAMOROS,2023-01-24,3,2,3,27,3
MATAMOROS,2023-01-25,5,5,5,30,3
MATAMOROS,2023-01-26,3,4,NA,32,1
MATAMOROS,2023-01-27,5,3,3,38,3
MATAMOROS,2023-01-28,4,2,1,42,NA
MATAMOROS,2023-01-29,4,5,3,35,5
MATAMOROS,2023-01-30,6,NA,3,24,NA
MATAMOROS,2023-01-31,9,6,2,26,1
MATAMOROS,2023-02-01,2,6,NA,25,2
MATAMOROS,2023-02-02,1,4,1,24,2
MATAMOROS,2023-02-03,3,3,3,32,2
MATAMOROS,2023-02-04,5,NA,NA,40,1
MATAMOROS,2023-02-05,2,2,7,28,1
MATAMOROS,2023-02-06,3,2,6,17,NA
MATAMOROS,2023-02-07,4,6,7,24,3
MATAMOROS,2023-02-08,3,2,3,31,2
MATAMOROS,2023-02-09,7,1,NA,30,NA
MATAMOROS,2023-02-10,5,2,4,43,4
MATAMOROS,2023-02-11,6,3,6,43,5
MATAMOROS,2023-02-12,7,10,5,65,9
MATAMOROS,2023-02-13,4,11,5,44,8
MATAMOROS,2023-02-14,7,13,2,76,5
MATAMOROS,2023-02-15,11,6,4,57,2
MATAMOROS,2023-02-16,8,6,5,50,5
MATAMOROS,2023-02-17,11,10,2,47,3
MATAMOROS,2023-02-18,3,6,4,58,5
MATAMOROS,2023-02-19,2,7,3,45,3
MATAMOROS,2023-02-20,4,10,3,32,5
MATAMOROS,2023-02-21,11,7,6,21,8
MATAMOROS,2023-02-22,16,10,7,35,10
MATAMOROS,2023-02-23,21,10,8,46,6
MATAMOROS,2023-02-24,13,13,9,47,6
MATAMOROS,2023-02-25,12,16,12,37,10
MATAMOROS,2023-02-26,11,15,7,33,12
MATAMOROS,2023-02-27,13,15,7,26,15
MATAMOROS,2023-02-28,14,18,6,61,14
MATAMOROS,2023-03-01,16,19,3,36,13
MATAMOROS,2023-03-02,18,20,9,40,14
MATAMOROS,2023-03-03,16,14,6,37,15
MATAMOROS,2023-03-04,19,14,5,38,16
MATAMOROS,2023-03-05,21,16,3,27,24
MATAMOROS,2023-03-06,17,8,1,22,19
MATAMOROS,2023-03-07,10,10,4,25,12
MATAMOROS,2023-03-08,6,5,3,41,1
MATAMOROS,2023-03-09,3,10,6,31,1
MATAMOROS,2023-03-10,5,5,1,32,2
MATAMOROS,2023-03-11,4,6,3,32,3
MATAMOROS,2023-03-12,2,3,7,38,2
MATAMOROS,2023-03-13,4,2,2,23,1
MATAMOROS,2023-03-14,7,1,1,25,2
MATAMOROS,2023-03-15,8,4,4,27,1
MATAMOROS,2023-03-16,3,5,3,31,4
MATAMOROS,2023-03-17,5,5,6,54,3
MATAMOROS,2023-03-18,6,7,4,54,9
MATAMOROS,2023-03-19,8,8,3,43,11
MATAMOROS,2023-03-20,11,15,2,41,16
MATAMOROS,2023-03-21,12,12,2,39,17
MATAMOROS,2023-03-22,9,7,5,31,12
MATAMOROS,2023-03-23,3,1,4,38,6
MATAMOROS,2023-03-24,1,5,2,36,4
MATAMOROS,2023-03-25,NA,1,8,37,3
MATAMOROS,2023-03-26,2,2,5,36,1
MATAMOROS,2023-03-27,NA,3,4,25,1
MATAMOROS,2023-03-28,1,4,NA,24,1
MATAMOROS,2023-03-29,2,1,5,34,3
MATAMOROS,2023-03-30,2,NA,5,42,NA
MATAMOROS,2023-03-31,8,8,4,45,1
MATAMOROS,2023-04-01,16,4,4,56,5
MATAMOROS,2023-04-02,12,2,2,32,3
MATAMOROS,2023-04-03,10,2,1,28,1
MATAMOROS,2023-04-04,9,2,38,36,4
MATAMOROS,2023-04-05,4,8,49,36,8
MATAMOROS,2023-04-06,11,15,1,58,14
MATAMOROS,2023-04-07,11,10,2,49,11
MATAMOROS,2023-04-08,11,2,2,36,3
MATAMOROS,2023-04-09,5,1,4,25,1
MATAMOROS,2023-04-10,3,3,NA,25,NA
MATAMOROS,2023-04-11,6,9,8,21,NA
MATAMOROS,2023-04-12,4,2,5,29,1
MATAMOROS,2023-04-13,4,1,4,25,5
MATAMOROS,2023-04-14,5,NA,3,35,NA
MATAMOROS,2023-04-15,3,3,6,66,1
MAZATLAN,2022-03-01,7,7,11,28,3
MAZATLAN,2022-03-02,8,5,15,31,7
MAZATLAN,2022-03-03,6,12,7,25,14
MAZATLAN,2022-03-04,4,8,9,43,12
MAZATLAN,2022-03-05,4,9,8,71,8
MAZATLAN,2022-03-06,5,8,13,64,9
MAZATLAN,2022-03-07,4,6,5,48,10
MAZATLAN,2022-03-08,7,7,4,38,5
MAZATLAN,2022-03-09,12,5,14,52,8
MAZATLAN,2022-03-10,13,11,10,43,11
MAZATLAN,2022-03-11,12,5,8,60,13
MAZATLAN,2022-03-12,10,7,7,53,9
MAZATLAN,2022-03-13,9,8,13,35,13
MAZATLAN,2022-03-14,9,6,5,28,11
MAZATLAN,2022-03-15,13,4,2,33,9
MAZATLAN,2022-03-16,9,3,11,39,18
MAZATLAN,2022-03-17,14,4,11,44,18
MAZATLAN,2022-03-18,12,7,14,48,6
MAZATLAN,2022-03-19,12,9,18,51,11
MAZATLAN,2022-03-20,10,10,7,36,11
MAZATLAN,2022-03-21,3,4,4,22,15
MAZATLAN,2022-03-22,5,4,9,40,15
MAZATLAN,2022-03-23,5,8,10,41,13
MAZATLAN,2022-03-24,8,6,5,37,17
MAZATLAN,2022-03-25,10,9,8,47,9
MAZATLAN,2022-03-26,6,6,11,49,9
MAZATLAN,2022-03-27,5,4,8,48,16
MAZATLAN,2022-03-28,3,2,7,25,10
MAZATLAN,2022-03-29,6,8,9,40,6
MAZATLAN,2022-03-30,3,11,9,42,4
MAZATLAN,2022-03-31,8,5,16,41,5
MAZATLAN,2022-04-01,11,3,9,28,7
MAZATLAN,2022-04-02,7,5,16,21,10
MAZATLAN,2022-04-03,3,2,3,20,14
MAZATLAN,2022-04-04,2,1,2,7,15
MAZATLAN,2022-04-05,3,5,6,15,11
MAZATLAN,2022-04-06,3,5,6,30,12
MAZATLAN,2022-04-07,5,2,5,31,6
MAZATLAN,2022-04-08,6,5,12,48,9
MAZATLAN,2022-04-09,6,8,12,50,11
MAZATLAN,2022-04-10,5,5,18,29,13
MAZATLAN,2022-04-11,2,3,4,19,11
MAZATLAN,2022-04-12,6,5,3,34,5
MAZATLAN,2022-04-13,7,10,7,53,7
MAZATLAN,2022-04-14,7,9,10,52,6
MAZATLAN,2022-04-15,7,19,5,39,13
MAZATLAN,2022-04-16,6,4,6,23,7
MAZATLAN,2022-04-17,4,3,2,11,7
MAZATLAN,2022-04-18,3,3,2,11,9
MAZATLAN,2022-04-19,2,2,5,12,8
MAZATLAN,2022-04-20,3,7,7,23,11
MAZATLAN,2022-04-21,5,7,4,24,11
MAZATLAN,2022-04-22,4,9,8,32,13
MAZATLAN,2022-04-23,8,6,3,12,12
MAZATLAN,2022-04-24,6,4,5,17,7
MAZATLAN,2022-04-25,3,3,6,9,10
MAZATLAN,2022-04-26,7,3,5,16,12
MAZATLAN,2022-04-27,3,3,5,33,6
MAZATLAN,2022-04-28,7,5,1,27,11
MAZATLAN,2022-04-29,11,10,7,33,7
MAZATLAN,2022-04-30,6,13,8,36,8
MAZATLAN,2022-05-01,5,12,18,17,18
MAZATLAN,2022-05-02,4,7,5,17,19
MAZATLAN,2022-05-03,7,9,9,23,11
MAZATLAN,2022-05-04,6,7,8,29,5
MAZATLAN,2022-05-05,8,5,7,31,8
MAZATLAN,2022-05-06,7,5,2,40,4
MAZATLAN,2022-05-07,12,8,6,35,6
MAZATLAN,2022-05-08,9,7,11,28,13
MAZATLAN,2022-05-09,5,2,3,18,17
MAZATLAN,2022-05-10,9,3,5,18,11
MAZATLAN,2022-05-11,7,3,5,14,9
MAZATLAN,2022-05-12,8,9,7,27,17
MAZATLAN,2022-05-13,9,6,12,39,10
MAZATLAN,2022-05-14,12,6,14,29,6
MAZATLAN,2022-05-15,16,11,15,29,10
MAZATLAN,2022-05-16,8,7,8,21,12
MAZATLAN,2022-05-17,8,6,4,36,4
MAZATLAN,2022-05-18,2,5,4,33,5
MAZATLAN,2022-05-19,4,6,6,25,7
MAZATLAN,2022-05-20,3,4,4,26,4
MAZATLAN,2022-05-21,6,5,11,33,6
MAZATLAN,2022-05-22,3,2,7,33,3
MAZATLAN,2022-05-23,4,2,1,22,NA
MAZATLAN,2022-05-24,3,2,2,27,5
MAZATLAN,2022-05-25,4,2,5,46,10
MAZATLAN,2022-05-26,6,3,6,30,12
MAZATLAN,2022-05-27,5,2,2,28,7
MAZATLAN,2022-05-28,3,1,3,25,8
MAZATLAN,2022-05-29,3,NA,5,21,16
MAZATLAN,2022-05-30,3,NA,4,24,14
MAZATLAN,2022-05-31,4,2,10,31,11
MAZATLAN,2022-06-01,8,12,17,27,12
MAZATLAN,2022-06-02,16,15,10,39,8
MAZATLAN,2022-06-03,18,17,18,39,7
MAZATLAN,2022-06-04,16,21,25,48,9
MAZATLAN,2022-06-05,14,19,14,47,10
MAZATLAN,2022-06-06,4,8,8,27,12
MAZATLAN,2022-06-07,5,11,9,43,5
MAZATLAN,2022-06-08,6,8,12,40,11
MAZATLAN,2022-06-09,7,10,4,29,12
MAZATLAN,2022-06-10,4,5,7,31,7
MAZATLAN,2022-06-11,3,9,8,36,9
MAZATLAN,2022-06-12,1,10,1,27,12
MAZATLAN,2022-06-13,2,4,3,20,11
MAZATLAN,2022-06-14,5,2,6,18,7
MAZATLAN,2022-06-15,5,2,9,28,5
MAZATLAN,2022-06-16,6,6,6,31,7
MAZATLAN,2022-06-17,12,8,5,38,10
MAZATLAN,2022-06-18,10,13,10,40,6
MAZATLAN,2022-06-19,6,12,6,25,4
MAZATLAN,2022-06-20,3,7,5,17,8
MAZATLAN,2022-06-21,5,6,6,16,5
MAZATLAN,2022-06-22,3,2,7,19,6
MAZATLAN,2022-06-23,4,2,4,23,8
MAZATLAN,2022-06-24,4,4,10,15,8
MAZATLAN,2022-06-25,5,3,6,16,9
MAZATLAN,2022-06-26,4,2,NA,26,7
MAZATLAN,2022-06-27,NA,NA,2,28,11
MAZATLAN,2022-06-28,6,1,7,22,8
MAZATLAN,2022-06-29,12,4,8,30,6
MAZATLAN,2022-06-30,12,11,13,41,1
MAZATLAN,2022-07-01,12,13,21,27,1
MAZATLAN,2022-07-02,16,14,11,26,7
MAZATLAN,2022-07-03,16,9,7,18,4
MAZATLAN,2022-07-04,10,3,2,15,9
MAZATLAN,2022-07-05,10,5,10,25,6
MAZATLAN,2022-07-06,6,11,8,30,4
MAZATLAN,2022-07-07,9,9,8,36,7
MAZATLAN,2022-07-08,8,7,4,42,10
MAZATLAN,2022-07-09,8,11,6,36,10
MAZATLAN,2022-07-10,3,5,4,21,9
MAZATLAN,2022-07-11,2,2,5,14,11
MAZATLAN,2022-07-12,4,1,6,27,8
MAZATLAN,2022-07-13,7,5,12,34,9
MAZATLAN,2022-07-14,10,5,2,24,9
MAZATLAN,2022-07-15,10,6,7,33,6
MAZATLAN,2022-07-16,9,5,10,23,3
MAZATLAN,2022-07-17,10,4,4,21,2
MAZATLAN,2022-07-18,10,6,10,9,10
MAZATLAN,2022-07-19,8,4,9,14,11
MAZATLAN,2022-07-20,9,9,6,15,9
MAZATLAN,2022-07-21,7,23,13,24,12
MAZATLAN,2022-07-22,12,21,12,31,4
MAZATLAN,2022-07-23,12,11,10,50,3
MAZATLAN,2022-07-24,7,12,5,45,4
MAZATLAN,2022-07-25,6,6,2,25,11
MAZATLAN,2022-07-26,4,3,10,20,12
MAZATLAN,2022-07-27,6,2,7,18,16
MAZATLAN,2022-07-28,2,6,5,33,16
MAZATLAN,2022-07-29,5,5,4,30,11
MAZATLAN,2022-07-30,6,1,16,29,12
MAZATLAN,2022-07-31,6,5,12,26,9
MAZATLAN,2022-08-01,4,5,10,10,12
MAZATLAN,2022-08-02,3,6,11,22,8
MAZATLAN,2022-08-03,2,6,3,20,5
MAZATLAN,2022-08-04,4,4,12,13,7
MAZATLAN,2022-08-05,3,8,6,12,8
MAZATLAN,2022-08-06,6,5,8,17,3
MAZATLAN,2022-08-07,4,1,5,14,6
MAZATLAN,2022-08-08,2,2,7,11,8
MAZATLAN,2022-08-09,1,6,5,17,6
MAZATLAN,2022-08-10,7,3,7,16,6
MAZATLAN,2022-08-11,2,10,5,13,8
MAZATLAN,2022-08-12,NA,6,7,16,5
MAZATLAN,2022-08-13,3,4,3,17,10
MAZATLAN,2022-08-14,2,5,16,13,5
MAZATLAN,2022-08-15,1,4,10,15,7
MAZATLAN,2022-08-16,8,14,15,25,7
MAZATLAN,2022-08-17,5,9,9,28,9
MAZATLAN,2022-08-18,6,5,9,23,9
MAZATLAN,2022-08-19,11,7,14,19,6
MAZATLAN,2022-08-20,6,4,4,23,7
MAZATLAN,2022-08-21,8,4,13,10,6
MAZATLAN,2022-08-22,NA,3,7,7,4
MAZATLAN,2022-08-23,3,6,9,17,8
MAZATLAN,2022-08-24,4,6,9,24,3
MAZATLAN,2022-08-25,5,6,4,28,4
MAZATLAN,2022-08-26,11,11,11,24,8
MAZATLAN,2022-08-27,8,9,12,19,1
MAZATLAN,2022-08-28,5,7,14,20,7
MAZATLAN,2022-08-29,6,7,10,29,5
MAZATLAN,2022-08-30,10,9,5,27,7
MAZATLAN,2022-08-31,6,13,10,37,7
MAZATLAN,2022-09-01,7,16,15,29,8
MAZATLAN,2022-09-02,6,9,21,29,3
MAZATLAN,2022-09-03,3,5,9,21,2
MAZATLAN,2022-09-04,5,5,7,11,3
MAZATLAN,2022-09-05,5,5,9,14,3
MAZATLAN,2022-09-06,3,11,3,12,7
MAZATLAN,2022-09-07,5,6,8,13,11
MAZATLAN,2022-09-08,8,8,11,12,8
MAZATLAN,2022-09-09,6,13,12,17,6
MAZATLAN,2022-09-10,6,13,11,21,6
MAZATLAN,2022-09-11,11,7,11,15,11
MAZATLAN,2022-09-12,6,2,8,13,9
MAZATLAN,2022-09-13,5,7,14,24,11
MAZATLAN,2022-09-14,6,9,8,10,9
MAZATLAN,2022-09-15,5,5,7,18,8
MAZATLAN,2022-09-16,7,3,14,17,11
MAZATLAN,2022-09-17,5,5,17,19,16
MAZATLAN,2022-09-18,8,8,3,13,18
MAZATLAN,2022-09-19,6,5,10,19,12
MAZATLAN,2022-09-20,6,11,15,11,8
MAZATLAN,2022-09-21,6,9,13,19,13
MAZATLAN,2022-09-22,10,10,27,22,16
MAZATLAN,2022-09-23,12,7,29,27,10
MAZATLAN,2022-09-24,16,8,18,31,3
MAZATLAN,2022-09-25,15,12,9,15,6
MAZATLAN,2022-09-26,15,6,3,12,4
MAZATLAN,2022-09-27,11,6,9,16,7
MAZATLAN,2022-09-28,10,1,15,26,14
MAZATLAN,2022-09-29,14,3,18,29,13
MAZATLAN,2022-09-30,15,8,14,30,12
MAZATLAN,2022-10-01,12,9,23,24,14
MAZATLAN,2022-10-02,11,9,19,15,8
MAZATLAN,2022-10-03,7,1,9,10,4
MAZATLAN,2022-10-04,8,3,9,10,12
MAZATLAN,2022-10-05,7,4,12,14,18
MAZATLAN,2022-10-06,7,2,10,10,10
MAZATLAN,2022-10-07,6,5,6,17,5
MAZATLAN,2022-10-08,8,5,10,17,5
MAZATLAN,2022-10-09,8,3,11,9,9
MAZATLAN,2022-10-10,5,2,8,10,5
MAZATLAN,2022-10-11,7,3,7,12,3
MAZATLAN,2022-10-12,4,4,9,15,6
MAZATLAN,2022-10-13,5,3,11,26,11
MAZATLAN,2022-10-14,5,18,12,22,18
MAZATLAN,2022-10-15,5,27,10,27,23
MAZATLAN,2022-10-16,8,16,7,20,27
MAZATLAN,2022-10-17,4,6,3,19,24
MAZATLAN,2022-10-18,3,11,6,13,25
MAZATLAN,2022-10-19,7,6,11,13,27
MAZATLAN,2022-10-20,4,7,1,15,23
MAZATLAN,2022-10-21,6,7,2,15,18
MAZATLAN,2022-10-22,7,9,5,22,14
MAZATLAN,2022-10-23,8,4,7,13,27
MAZATLAN,2022-10-24,12,4,8,24,28
MAZATLAN,2022-10-25,14,7,11,14,22
MAZATLAN,2022-10-26,7,7,5,14,20
MAZATLAN,2022-10-27,9,6,10,18,26
MAZATLAN,2022-10-28,6,2,7,22,19
MAZATLAN,2022-10-29,6,3,10,28,11
MAZATLAN,2022-10-30,10,3,7,14,15
MAZATLAN,2022-10-31,9,5,5,16,24
MAZATLAN,2022-11-01,15,8,13,20,15
MAZATLAN,2022-11-02,13,12,7,13,17
MAZATLAN,2022-11-03,15,14,5,13,27
MAZATLAN,2022-11-04,10,10,7,14,18
MAZATLAN,2022-11-05,19,12,5,10,21
MAZATLAN,2022-11-06,17,7,3,10,22
MAZATLAN,2022-11-07,6,7,1,6,15
MAZATLAN,2022-11-08,5,11,7,9,10
MAZATLAN,2022-11-09,6,12,11,8,11
MAZATLAN,2022-11-10,5,21,1,13,19
MAZATLAN,2022-11-11,8,14,7,16,19
MAZATLAN,2022-11-12,10,12,7,16,9
MAZATLAN,2022-11-13,6,10,12,17,13
MAZATLAN,2022-11-14,9,8,8,19,12
MAZATLAN,2022-11-15,9,12,13,20,13
MAZATLAN,2022-11-16,10,12,16,15,13
MAZATLAN,2022-11-17,10,14,10,10,8
MAZATLAN,2022-11-18,9,11,9,20,8
MAZATLAN,2022-11-19,10,21,16,23,2
MAZATLAN,2022-11-20,8,21,10,25,8
MAZATLAN,2022-11-21,5,8,6,18,8
MAZATLAN,2022-11-22,5,6,4,22,11
MAZATLAN,2022-11-23,5,13,11,12,20
MAZATLAN,2022-11-24,10,11,11,13,13
MAZATLAN,2022-11-25,7,4,3,14,8
MAZATLAN,2022-11-26,4,5,5,8,3
MAZATLAN,2022-11-27,5,3,6,4,5
MAZATLAN,2022-11-28,8,3,5,5,7
MAZATLAN,2022-11-29,5,8,7,8,9
MAZATLAN,2022-11-30,6,6,9,19,12
MAZATLAN,2022-12-01,7,6,8,17,6
MAZATLAN,2022-12-02,7,12,7,8,8
MAZATLAN,2022-12-03,10,10,13,10,16
MAZATLAN,2022-12-04,5,4,8,5,15
MAZATLAN,2022-12-05,3,1,6,9,8
MAZATLAN,2022-12-06,5,9,11,14,11
MAZATLAN,2022-12-07,8,3,13,15,11
MAZATLAN,2022-12-08,8,3,3,9,12
MAZATLAN,2022-12-09,7,4,9,4,5
MAZATLAN,2022-12-10,7,8,6,7,7
MAZATLAN,2022-12-11,5,8,9,8,12
MAZATLAN,2022-12-12,3,6,6,7,11
